% Edge sensor logfile normalized 'log_20240301_171536.564/log_edge_normalized.txt'
% 1 	Time (sec)
% 2..9 	Sensor value in 0..1000 scale for black to white
% 10 	Line width (m)
1709309741.1269 0 0 433 996 894 315 0 0  0.0319
1709309741.1346 0 0 342 934 930 366 0 0  0.0309
1709309741.1433 0 0 283 879 963 410 0 0  0.0304
1709309741.1505 0 0 212 817 981 464 0 0  0.0298
1709309741.1590 0 0 132 749 966 490 0 0  0.0281
1709309741.1667 0 0 68 702 990 553 42 0  0.0286
1709309741.1750 0 0 29 645 998 642 96 0  0.0288
1709309741.1830 0 0 0 577 948 671 145 0  0.0268
1709309741.1908 0 0 0 515 905 692 194 0  0.0255
1709309741.1990 0 0 0 435 861 760 249 0  0.0256
1709309741.2067 0 0 0 378 788 802 298 0  0.0243
1709309741.2150 0 0 0 314 723 829 356 0  0.0228
1709309741.2233 0 0 0 243 692 889 412 0  0.0232
1709309741.2311 0 0 0 191 629 921 484 0  0.0216
1709309741.2400 0 0 0 131 557 931 535 32  0.0206
1709309741.2473 0 0 0 56 505 926 600 96  0.0211
1709309741.2549 0 0 0 0 431 881 647 137  0.0202
1709309741.2631 0 0 0 0 361 809 692 200  0.0201
1709309741.2704 0 0 0 0 319 814 757 304  0.0232
1709309741.2791 0 0 0 0 259 750 803 339  0.0227
1709309741.2873 0 0 0 0 206 681 824 378  0.0196
1709309741.2951 0 0 0 0 168 645 875 472  0.0205
1709309741.3030 0 0 0 0 100 574 870 503  0.0178
1709309741.3112 0 0 0 0 51 507 836 554  0.0154
1709309741.3184 0 0 0 0 4 453 835 623  0.0170
1709309741.3271 0 0 0 0 0 395 787 621  0.0128
1709309741.3353 0 0 0 0 0 357 756 672  0.0138
1709309741.3431 0 0 0 0 0 285 677 672  0.0000
1709309741.3510 0 0 0 0 0 243 673 734  0.0096
1709309741.3592 0 0 0 0 0 183 626 736  0.0056
1709309741.3673 0 0 0 0 0 136 582 732  0.0037
1709309741.3751 0 0 0 0 0 119 561 758  0.0050
1709309741.3841 0 0 0 0 0 83 517 717  0.0015
1709309741.3909 0 0 0 0 0 45 478 687  0.0000
1709309741.3987 0 0 0 0 0 24 457 709  0.0006
1709309741.4068 0 0 0 0 0 0 401 674  0.0000
1709309741.4150 0 0 0 0 0 0 385 629  0.0000
1709309741.4228 0 0 0 0 0 0 375 633  0.0000
1709309741.4308 0 0 0 0 0 0 345 617  0.0000
1709309741.4398 0 0 0 0 0 0 326 568  0.0000
1709309741.4465 0 0 0 0 0 0 296 576  0.0000
1709309741.4547 0 0 0 0 0 0 263 560  0.0000
1709309741.4629 0 0 0 0 0 0 233 478  0.0000
1709309741.4703 0 0 0 0 0 0 228 476  0.0000
1709309741.4793 0 0 0 0 0 0 203 460  0.0000
1709309741.4864 0 0 0 0 0 0 189 445  0.0000
1709309741.4948 0 0 0 0 0 0 175 462  0.0000
1709309741.5031 0 0 0 0 0 0 178 431  0.0000
1709309741.5113 0 0 0 0 0 0 182 398  0.0000
1709309741.5189 0 0 0 0 0 0 177 437  0.0000
1709309741.5272 0 0 0 0 0 0 150 396  0.0000
1709309741.5344 0 0 0 0 0 0 138 380  0.0000
1709309741.5427 0 0 0 0 0 0 129 357  0.0000
1709309741.5510 0 0 0 0 0 0 136 421  0.0000
1709309741.5592 0 0 0 0 0 0 117 370  0.0000
1709309741.5671 0 0 0 0 0 0 108 347  0.0000
1709309741.5752 0 0 0 0 0 0 133 402  0.0000
1709309741.5823 0 0 0 0 0 0 126 400  0.0000
1709309741.5906 0 0 0 0 0 0 103 372  0.0000
1709309741.5987 0 0 0 0 0 0 107 392  0.0000
1709309741.6069 0 0 0 0 0 0 115 374  0.0000
1709309741.6143 0 0 0 0 0 0 94 333  0.0000
1709309741.6229 0 0 0 0 0 0 92 368  0.0000
1709309741.6311 0 0 0 0 0 0 94 345  0.0000
1709309741.6394 0 0 0 0 0 0 96 349  0.0000
1709309741.6465 0 0 0 0 0 0 105 361  0.0000
1709309741.6544 0 0 0 0 0 0 87 339  0.0000
1709309741.6632 0 0 0 0 0 0 73 331  0.0000
1709309741.6713 0 0 0 0 0 0 96 366  0.0000
1709309741.6784 0 0 0 0 0 0 96 333  0.0000
1709309741.6872 0 0 0 0 0 0 78 298  0.0000
1709309741.6948 0 0 0 0 0 0 71 325  0.0000
1709309741.7024 0 0 0 0 0 0 66 284  0.0000
1709309741.7111 0 0 0 0 0 0 66 302  0.0000
1709309741.7192 0 0 0 0 0 0 56 323  0.0000
1709309741.7266 0 0 0 0 0 0 47 284  0.0000
1709309741.7353 0 0 0 0 0 0 38 282  0.0000
1709309741.7439 0 0 0 0 0 0 28 276  0.0000
1709309741.7512 0 0 0 0 0 0 24 249  0.0000
1709309741.7591 0 0 0 0 0 0 21 231  0.0000
1709309741.7673 0 0 0 0 0 0 3 220  0.0000
1709309741.7746 0 0 0 0 0 0 15 239  0.0000
1709309741.7823 0 0 0 0 0 0 0 241  0.0000
1709309741.7910 0 0 0 0 0 0 0 194  0.0000
1709309741.7992 0 0 0 0 0 0 0 241  0.0000
1709309741.8070 0 0 0 0 0 0 0 210  0.0000
1709309741.8153 0 0 0 0 0 0 0 194  0.0000
1709309741.8224 0 0 0 0 0 0 0 206  0.0000
1709309741.8312 0 0 0 0 0 0 0 196  0.0000
1709309741.8400 0 0 0 0 0 0 0 155  0.0000
1709309741.8472 0 0 0 0 0 0 0 190  0.0000
1709309741.8545 0 0 0 0 0 0 0 167  0.0000
1709309741.8627 0 0 0 0 0 0 0 118  0.0000
1709309741.8708 0 0 0 0 0 0 0 130  0.0000
1709309741.8783 0 0 0 0 0 0 0 112  0.0000
1709309741.8865 0 0 0 0 0 0 0 85  0.0000
1709309741.8954 0 0 0 0 0 0 0 110  0.0000
1709309741.9033 0 0 0 0 0 0 0 102  0.0000
1709309741.9104 0 0 0 0 0 0 0 55  0.0000
1709309741.9187 0 0 0 0 0 0 0 85  0.0000
1709309741.9272 0 0 0 0 0 0 0 73  0.0000
1709309741.9347 0 0 0 0 0 0 0 49  0.0000
1709309741.9426 0 0 0 0 0 0 0 24  0.0000
1709309741.9503 0 0 0 0 0 0 0 28  0.0000
1709309741.9585 0 0 0 0 0 0 0 22  0.0000
1709309741.9663 0 0 0 0 0 0 0 4  0.0000
1709309741.9753 0 0 0 0 0 0 0 10  0.0000
1709309741.9824 0 0 0 0 0 0 0 0  0.0000
1709309741.9912 0 0 0 0 0 0 0 0  0.0000
1709309741.9989 0 0 0 0 0 0 0 18  0.0000
1709309742.0071 0 0 0 0 0 0 0 2  0.0000
1709309742.0151 0 0 0 0 0 0 0 0  0.0000
1709309742.0228 0 0 0 0 0 0 0 0  0.0000
1709309742.0309 0 0 0 0 0 0 0 0  0.0000
1709309742.0397 0 0 0 0 0 0 0 0  0.0000
1709309742.0463 0 0 0 0 0 0 0 0  0.0000
1709309742.0546 0 0 0 0 0 0 0 0  0.0000
1709309742.0626 0 0 0 0 0 0 0 0  0.0000
1709309742.0713 0 0 0 0 0 0 0 0  0.0000
1709309742.0783 0 0 0 0 0 0 0 0  0.0000
1709309742.0865 0 0 0 0 0 0 0 0  0.0000
1709309742.0948 0 0 0 0 0 0 0 0  0.0000
1709309742.1039 0 0 0 0 0 0 0 0  0.0000
1709309742.1110 0 0 0 0 0 0 0 0  0.0000
1709309742.1186 0 0 0 0 0 0 0 0  0.0000
1709309742.1267 0 0 0 0 0 0 0 0  0.0000
1709309742.1349 0 0 0 0 0 0 0 0  0.0000
1709309742.1433 0 0 0 0 0 0 0 0  0.0000
1709309742.1512 0 0 0 0 0 0 0 0  0.0000
1709309742.1583 0 0 0 0 0 0 0 0  0.0000
1709309742.1672 0 0 0 0 0 0 0 0  0.0000
1709309742.1744 0 0 0 0 0 0 0 0  0.0000
1709309742.1828 0 0 0 0 0 0 0 0  0.0000
1709309742.1911 0 0 0 0 0 0 0 0  0.0000
1709309742.1991 0 0 0 0 0 0 0 0  0.0000
1709309742.2073 0 0 0 0 0 0 0 0  0.0000
1709309742.2151 0 0 0 0 0 0 0 0  0.0000
1709309742.2233 0 0 0 0 0 0 0 0  0.0000
1709309742.2305 0 0 0 0 0 0 0 0  0.0000
1709309742.2391 0 0 0 0 0 0 0 0  0.0000
1709309742.2474 0 0 0 0 0 0 0 0  0.0000
1709309742.2546 0 0 0 0 0 0 0 0  0.0000
1709309742.2623 0 0 0 0 0 0 0 0  0.0000
1709309742.2706 0 0 0 0 0 0 0 0  0.0000
1709309742.2788 0 0 0 0 0 0 0 0  0.0000
1709309742.2863 0 0 0 0 0 0 0 0  0.0000
1709309742.2952 0 0 0 0 0 0 0 0  0.0000
1709309742.3024 0 0 0 0 0 0 0 0  0.0000
1709309742.3113 0 0 0 0 0 0 0 0  0.0000
1709309742.3184 0 0 0 0 0 0 0 0  0.0000
1709309742.3267 0 0 0 0 0 0 0 0  0.0000
1709309742.3354 0 0 0 0 0 0 0 0  0.0000
1709309742.3432 0 0 0 0 0 0 0 0  0.0000
1709309742.3513 0 0 0 0 0 0 0 0  0.0000
1709309742.3590 0 0 0 0 0 0 0 0  0.0000
1709309742.3674 0 0 0 0 0 0 0 0  0.0000
1709309742.3744 0 0 0 0 0 0 0 0  0.0000
1709309742.3832 0 0 0 0 0 0 0 0  0.0000
1709309742.3909 0 0 0 0 0 0 0 0  0.0000
1709309742.3990 0 0 0 0 0 0 0 0  0.0000
1709309742.4067 0 0 0 0 0 0 0 0  0.0000
1709309742.4147 0 0 0 0 0 0 0 0  0.0000
1709309742.4227 0 0 0 0 0 0 0 0  0.0000
1709309742.4303 0 0 0 0 0 0 0 0  0.0000
1709309742.4391 0 0 0 0 0 0 0 0  0.0000
1709309742.4472 0 0 0 0 0 0 0 0  0.0000
1709309742.4548 0 0 0 0 0 0 0 0  0.0000
1709309742.4638 0 0 0 0 0 0 0 0  0.0000
1709309742.4705 0 0 0 0 0 0 0 0  0.0000
1709309742.4792 0 0 0 0 0 0 0 0  0.0000
1709309742.4873 0 0 0 0 0 0 0 0  0.0000
1709309742.4949 0 0 0 0 0 0 0 0  0.0000
1709309742.5026 0 0 0 0 0 0 0 0  0.0000
1709309742.5106 0 0 0 0 0 0 0 0  0.0000
1709309742.5187 0 0 0 0 0 0 0 0  0.0000
1709309742.5263 0 0 0 0 0 0 0 0  0.0000
1709309742.5344 0 0 0 0 0 0 0 0  0.0000
1709309742.5433 0 0 0 0 0 0 0 0  0.0000
1709309742.5515 0 0 0 0 0 0 0 0  0.0000
1709309742.5593 0 0 0 0 0 0 0 0  0.0000
1709309742.5675 0 0 0 0 0 0 0 0  0.0000
1709309742.5759 0 0 0 0 0 0 0 0  0.0000
1709309742.5840 0 0 0 0 0 0 0 0  0.0000
1709309742.5918 0 0 0 0 0 0 0 0  0.0000
1709309742.6002 0 0 0 0 0 0 0 0  0.0000
1709309742.6073 0 0 0 0 0 0 0 0  0.0000
1709309742.6157 0 0 0 0 0 0 0 0  0.0000
1709309742.6232 0 0 0 0 0 0 0 0  0.0000
1709309742.6315 0 0 0 0 0 0 0 0  0.0000
1709309742.6414 0 0 0 0 0 0 0 0  0.0000
1709309742.6488 0 0 0 0 0 0 0 0  0.0000
1709309742.6547 0 0 0 0 0 0 0 0  0.0000
1709309742.6630 0 0 0 0 0 0 0 0  0.0000
1709309742.6707 0 0 0 0 0 0 0 0  0.0000
1709309742.6789 0 0 0 0 0 0 0 0  0.0000
1709309742.6871 0 0 0 0 0 0 0 0  0.0000
1709309742.6953 0 0 0 0 0 0 0 0  0.0000
1709309742.7023 0 0 0 0 0 0 0 0  0.0000
1709309742.7105 0 0 0 0 0 0 0 0  0.0000
1709309742.7192 0 0 0 0 0 0 0 0  0.0000
1709309742.7274 0 0 0 0 0 0 0 0  0.0000
1709309742.7344 0 0 0 0 0 0 0 0  0.0000
1709309742.7428 0 0 0 0 0 0 0 0  0.0000
1709309742.7509 0 0 0 0 0 0 0 0  0.0000
1709309742.7591 0 0 0 0 0 0 0 0  0.0000
1709309742.7668 0 0 0 0 0 0 0 0  0.0000
1709309742.7749 0 0 0 0 0 0 0 0  0.0000
1709309742.7829 0 0 0 0 0 0 0 0  0.0000
1709309742.7912 0 0 0 0 0 0 0 0  0.0000
1709309742.7993 0 0 0 0 0 0 0 0  0.0000
1709309742.8063 0 0 0 0 0 0 0 0  0.0000
1709309742.8151 0 0 0 0 0 0 0 0  0.0000
1709309742.8241 0 0 0 0 0 0 0 0  0.0000
1709309742.8312 0 0 0 0 0 0 0 0  0.0000
1709309742.8395 0 0 0 0 0 0 0 0  0.0000
1709309742.8465 0 0 0 0 0 0 0 0  0.0000
1709309742.8547 0 0 0 0 0 0 0 0  0.0000
1709309742.8623 0 0 0 0 0 0 0 0  0.0000
1709309742.8714 0 0 0 0 0 0 0 0  0.0000
1709309742.8784 0 0 0 0 0 0 0 0  0.0000
1709309742.8871 0 0 0 0 0 0 0 0  0.0000
1709309742.8948 0 0 0 0 0 0 0 0  0.0000
1709309742.9030 0 0 0 0 0 0 0 0  0.0000
1709309742.9112 0 0 0 0 0 0 0 0  0.0000
1709309742.9194 0 0 0 0 0 0 0 0  0.0000
1709309742.9265 0 0 0 0 0 0 0 0  0.0000
1709309742.9354 0 0 0 0 0 0 0 0  0.0000
1709309742.9432 0 0 0 0 0 0 0 0  0.0000
1709309742.9504 0 0 0 0 0 0 0 0  0.0000
1709309742.9594 0 0 0 0 0 0 0 0  0.0000
1709309742.9672 0 0 0 0 0 0 0 0  0.0000
1709309742.9745 0 0 0 0 0 0 0 0  0.0000
1709309742.9833 0 0 0 0 0 0 0 0  0.0000
1709309742.9910 0 0 0 0 0 0 0 0  0.0000
1709309742.9991 0 0 0 0 0 0 0 0  0.0000
1709309743.0067 0 0 0 0 0 0 0 0  0.0000
1709309743.0149 0 0 0 0 0 0 0 0  0.0000
1709309743.0232 0 0 0 0 0 0 0 0  0.0000
1709309743.0309 0 0 0 0 0 0 0 0  0.0000
1709309743.0398 0 0 0 0 0 0 0 0  0.0000
1709309743.0470 0 0 0 0 0 0 0 0  0.0000
1709309743.0546 0 0 0 0 0 0 0 0  0.0000
1709309743.0627 0 0 0 0 0 0 0 0  0.0000
1709309743.0709 0 0 0 0 0 0 0 0  0.0000
1709309743.0786 0 0 0 0 0 0 0 0  0.0000
1709309743.0867 0 0 0 0 0 0 0 0  0.0000
1709309743.0954 0 0 0 0 0 0 0 0  0.0000
1709309743.1031 0 0 0 0 0 0 0 0  0.0000
1709309743.1112 0 0 0 0 0 0 0 0  0.0000
1709309743.1184 0 0 0 0 0 0 0 0  0.0000
1709309743.1271 0 0 0 0 0 0 0 0  0.0000
1709309743.1352 0 0 0 0 0 0 0 0  0.0000
1709309743.1428 0 0 0 0 0 0 0 0  0.0000
1709309743.1505 0 0 0 0 0 0 0 0  0.0000
1709309743.1586 0 0 0 0 0 0 0 0  0.0000
1709309743.1668 0 0 0 0 0 0 0 0  0.0000
1709309743.1746 0 0 0 0 0 0 0 0  0.0000
1709309743.1837 0 0 0 0 0 0 0 0  0.0000
1709309743.1904 0 0 0 0 0 0 0 0  0.0000
1709309743.1992 0 0 0 0 0 0 0 0  0.0000
1709309743.2064 0 0 0 0 0 0 0 0  0.0000
1709309743.2145 0 0 0 0 0 0 0 0  0.0000
1709309743.2223 0 0 0 0 0 0 0 0  0.0000
1709309743.2303 0 0 0 0 0 0 0 0  0.0000
1709309743.2392 0 0 0 0 0 0 0 0  0.0000
1709309743.2470 0 0 0 0 0 0 0 0  0.0000
1709309743.2552 0 0 0 0 0 0 0 0  0.0000
1709309743.2624 0 0 0 0 0 0 0 0  0.0000
1709309743.2712 0 0 0 0 0 0 0 0  0.0000
1709309743.2792 0 0 0 0 0 0 0 0  0.0000
1709309743.2865 0 0 0 0 0 0 0 0  0.0000
1709309743.2949 0 0 0 0 0 0 0 0  0.0000
1709309743.3031 0 0 0 0 0 0 0 0  0.0000
1709309743.3113 0 0 0 0 0 0 0 0  0.0000
1709309743.3189 0 0 0 0 0 0 0 0  0.0000
1709309743.3271 0 0 0 0 0 0 0 0  0.0000
1709309743.3355 0 0 0 0 0 0 0 0  0.0000
1709309743.3429 0 0 0 0 0 0 0 0  0.0000
