% Edge sensor logfile normalized 'log_20240301_165400.910/log_edge_normalized.txt'
% 1 	Time (sec)
% 2..9 	Sensor value in 0..1000 scale for black to white
% 10 	Line width (m)
1709308477.0549 0 0 0 0 0 0 0 0  0.0000
1709308477.0626 0 0 0 0 0 0 0 0  0.0000
1709308477.0705 0 0 0 0 0 0 0 0  0.0000
1709308477.0791 0 0 0 0 0 0 0 0  0.0000
1709308477.0869 0 0 0 0 0 0 0 0  0.0000
1709308477.0943 0 0 0 0 0 0 0 0  0.0000
1709308477.1023 0 0 0 0 0 0 0 0  0.0000
1709308477.1104 0 0 0 0 0 0 0 0  0.0000
1709308477.1188 0 0 0 0 0 0 0 0  0.0000
1709308477.1270 0 0 0 0 0 0 0 0  0.0000
1709308477.1347 0 0 0 0 0 0 0 0  0.0000
1709308477.1429 0 0 0 0 0 0 0 0  0.0000
1709308477.1507 0 0 0 0 0 0 0 0  0.0000
1709308477.1593 0 0 0 0 0 0 0 0  0.0000
1709308477.1663 0 0 0 0 0 0 0 0  0.0000
1709308477.1744 0 0 0 0 0 0 0 0  0.0000
1709308477.1832 0 0 0 0 0 0 0 0  0.0000
1709308477.1906 0 0 0 0 0 0 0 0  0.0000
1709308477.1989 0 0 0 0 0 0 0 0  0.0000
1709308477.2069 0 0 0 0 0 0 0 0  0.0000
1709308477.2151 0 0 0 0 0 0 0 0  0.0000
1709308477.2232 0 0 0 0 0 0 0 0  0.0000
1709308477.2310 0 0 0 0 0 0 0 0  0.0000
1709308477.2391 0 0 0 0 0 0 0 0  0.0000
1709308477.2473 0 0 0 0 0 0 0 0  0.0000
1709308477.2545 0 0 0 0 0 0 0 0  0.0000
1709308477.2629 0 0 0 0 0 0 0 0  0.0000
1709308477.2711 0 0 0 0 0 0 0 0  0.0000
1709308477.2788 0 0 0 0 0 0 0 0  0.0000
1709308477.2870 0 0 0 0 0 0 0 0  0.0000
1709308477.2950 0 0 0 0 0 0 0 0  0.0000
1709308477.3024 0 0 0 0 0 0 0 0  0.0000
1709308477.3106 0 0 0 0 0 0 0 0  0.0000
1709308477.3188 0 0 0 0 0 0 0 0  0.0000
1709308477.3267 0 0 0 0 0 0 0 0  0.0000
1709308477.3350 0 0 0 0 0 0 0 0  0.0000
1709308477.3425 0 0 0 0 0 0 0 0  0.0000
1709308477.3510 0 0 0 0 0 0 0 0  0.0000
1709308477.3591 0 0 0 0 0 0 0 0  0.0000
1709308477.3663 0 0 0 0 0 0 0 0  0.0000
1709308477.3753 0 0 0 0 0 0 0 0  0.0000
1709308477.3826 0 0 0 0 0 0 0 0  0.0000
1709308477.3907 0 0 0 0 0 0 0 0  0.0000
1709308477.3987 0 0 0 0 0 0 0 0  0.0000
1709308477.4065 0 0 0 0 0 0 0 0  0.0000
1709308477.4148 0 0 0 0 0 0 0 0  0.0000
1709308477.4227 0 0 0 0 0 0 0 0  0.0000
1709308477.4306 0 0 0 0 0 0 0 0  0.0000
1709308477.4388 0 0 0 0 0 0 0 0  0.0000
1709308477.4465 0 0 0 0 0 0 0 0  0.0000
1709308477.4543 0 0 0 0 0 0 0 0  0.0000
1709308477.4624 0 0 0 0 0 0 0 0  0.0000
1709308477.4709 0 0 0 0 0 0 0 0  0.0000
1709308477.4790 0 0 0 0 0 0 0 0  0.0000
1709308477.4872 0 0 0 0 0 0 0 0  0.0000
1709308477.4949 0 0 0 0 0 0 0 0  0.0000
1709308477.5026 0 0 0 0 0 0 0 0  0.0000
1709308477.5108 0 0 0 0 0 0 0 0  0.0000
1709308477.5184 0 0 0 0 0 0 0 0  0.0000
1709308477.5266 0 0 0 0 0 0 0 0  0.0000
1709308477.5347 0 0 0 0 0 0 0 0  0.0000
1709308477.5425 0 0 0 0 0 0 0 0  0.0000
1709308477.5503 0 0 0 0 0 0 0 0  0.0000
1709308477.5585 0 0 0 0 0 0 0 0  0.0000
1709308477.5671 0 0 0 0 0 0 0 0  0.0000
1709308477.5752 0 0 0 0 0 0 0 0  0.0000
1709308477.5824 0 0 0 0 0 0 0 0  0.0000
1709308477.5913 0 0 0 0 0 0 0 0  0.0000
1709308477.5984 0 0 0 0 0 0 0 0  0.0000
1709308477.6073 0 0 0 0 0 0 0 0  0.0000
1709308477.6149 0 0 0 0 0 0 0 0  0.0000
1709308477.6231 0 0 0 0 0 0 0 0  0.0000
1709308477.6303 0 0 0 0 0 0 0 0  0.0000
1709308477.6391 0 0 0 0 0 0 0 0  0.0000
1709308477.6473 0 0 0 0 0 0 0 0  0.0000
1709308477.6551 0 0 0 0 0 0 0 0  0.0000
1709308477.6630 0 0 0 0 0 0 0 0  0.0000
1709308477.6711 0 0 0 0 0 0 0 0  0.0000
1709308477.6783 0 0 0 0 0 0 0 0  0.0000
1709308477.6871 0 0 0 0 0 0 0 0  0.0000
1709308477.6943 0 0 0 0 0 0 0 0  0.0000
1709308477.7031 0 0 0 0 0 0 0 0  0.0000
1709308477.7108 0 0 0 0 0 0 0 0  0.0000
1709308477.7191 0 0 0 0 0 0 0 0  0.0000
1709308477.7266 0 0 0 0 0 0 0 0  0.0000
1709308477.7351 0 0 0 0 0 0 0 0  0.0000
1709308477.7434 0 0 0 0 0 0 0 0  0.0000
1709308477.7514 0 0 0 0 0 0 0 0  0.0000
1709308477.7593 0 0 0 0 0 0 0 0  0.0000
1709308477.7664 0 0 0 0 0 0 0 0  0.0000
1709308477.7745 0 0 0 0 0 0 0 0  0.0000
1709308477.7829 0 0 0 0 0 0 0 0  0.0000
1709308477.7908 0 0 0 0 0 0 0 0  0.0000
1709308477.7990 0 0 0 0 0 0 0 0  0.0000
1709308477.8066 0 0 0 0 0 0 0 0  0.0000
1709308477.8147 0 0 0 0 0 0 0 0  0.0000
1709308477.8227 0 0 0 0 0 0 0 0  0.0000
1709308477.8311 0 0 0 0 0 0 0 0  0.0000
1709308477.8389 0 0 0 0 0 0 0 0  0.0000
1709308477.8473 0 0 0 0 0 0 0 0  0.0000
1709308477.8549 0 0 0 0 0 0 0 0  0.0000
1709308477.8624 0 0 0 0 0 0 0 0  0.0000
1709308477.8704 0 0 0 0 0 0 0 0  0.0000
1709308477.8793 0 0 0 0 0 0 0 0  0.0000
1709308477.8873 0 0 0 0 0 0 0 0  0.0000
1709308477.8953 0 0 0 0 0 0 0 0  0.0000
1709308477.9030 0 0 0 0 0 0 0 0  0.0000
1709308477.9109 0 0 0 0 0 0 0 0  0.0000
1709308477.9187 0 0 0 0 0 0 0 0  0.0000
1709308477.9265 0 0 0 0 0 0 0 0  0.0000
1709308477.9344 0 0 0 0 0 0 0 0  0.0000
1709308477.9423 0 0 0 0 0 0 0 0  0.0000
1709308477.9503 0 0 0 0 0 0 0 0  0.0000
1709308477.9584 0 0 0 0 0 0 0 0  0.0000
1709308477.9665 0 0 0 0 0 0 0 0  0.0000
1709308477.9748 0 0 0 0 0 0 0 0  0.0000
1709308477.9829 0 0 0 0 0 0 0 0  0.0000
1709308477.9910 0 0 0 0 0 0 0 0  0.0000
1709308477.9991 0 0 0 0 0 0 0 0  0.0000
1709308478.0073 0 0 0 0 0 0 0 0  0.0000
1709308478.0147 0 0 0 0 0 0 0 0  0.0000
1709308478.0227 0 0 0 0 0 0 0 0  0.0000
1709308478.0309 0 0 0 0 0 0 0 0  0.0000
1709308478.0391 0 0 0 0 0 0 0 0  0.0000
1709308478.0471 0 0 0 0 0 0 0 0  0.0000
1709308478.0544 0 0 0 0 0 0 0 0  0.0000
1709308478.0625 0 0 0 0 0 0 0 0  0.0000
1709308478.0713 0 0 0 0 0 0 0 0  0.0000
1709308478.0786 0 0 0 0 0 0 0 0  0.0000
1709308478.0869 0 0 0 0 0 0 0 0  0.0000
1709308478.0946 0 0 0 0 0 0 0 0  0.0000
1709308478.1027 0 0 0 0 0 0 0 0  0.0000
1709308478.1104 0 0 0 0 0 0 0 0  0.0000
1709308478.1185 0 0 0 0 0 0 0 0  0.0000
1709308478.1265 0 0 0 0 0 0 0 0  0.0000
1709308478.1346 0 0 0 0 0 0 0 0  0.0000
1709308478.1428 0 0 0 0 0 0 0 0  0.0000
1709308478.1506 0 0 0 0 0 0 0 0  0.0000
1709308478.1588 0 0 0 0 0 0 0 0  0.0000
1709308478.1666 0 0 0 0 0 0 0 0  0.0000
1709308478.1748 0 0 0 0 0 0 0 0  0.0000
1709308478.1823 0 0 0 0 0 0 0 0  0.0000
1709308478.1911 0 0 0 0 0 0 0 0  0.0000
1709308478.1989 0 0 0 0 0 0 0 0  0.0000
1709308478.2066 0 0 0 0 0 0 0 0  0.0000
1709308478.2153 0 0 0 0 0 0 0 0  0.0000
1709308478.2224 0 0 0 0 0 0 0 0  0.0000
1709308478.2306 0 0 0 0 0 0 0 0  0.0000
1709308478.2391 0 0 0 0 0 0 0 0  0.0000
1709308478.2472 0 0 0 0 0 0 0 0  0.0000
1709308478.2550 0 0 0 0 0 0 0 0  0.0000
1709308478.2623 0 0 0 0 0 0 0 0  0.0000
1709308478.2712 0 0 0 0 0 0 0 0  0.0000
1709308478.2782 0 0 0 0 0 0 0 0  0.0000
1709308478.2867 0 0 0 0 0 0 0 0  0.0000
1709308478.2949 0 0 0 0 0 0 0 0  0.0000
1709308478.3026 0 0 0 0 0 0 0 0  0.0000
1709308478.3103 0 0 0 0 0 0 0 0  0.0000
1709308478.3185 0 0 0 0 0 0 0 0  0.0000
1709308478.3265 0 0 0 0 0 0 0 0  0.0000
1709308478.3351 0 0 0 0 0 0 0 0  0.0000
1709308478.3432 0 0 0 0 0 0 0 0  0.0000
1709308478.3508 0 0 0 0 0 0 0 0  0.0000
1709308478.3585 0 0 0 0 0 0 0 0  0.0000
1709308478.3667 0 0 0 0 0 0 0 0  0.0000
1709308478.3747 0 0 0 0 0 0 0 0  0.0000
1709308478.3824 0 0 0 0 0 0 0 0  0.0000
1709308478.3905 0 0 0 0 0 0 0 0  0.0000
1709308478.3984 0 0 0 0 0 0 0 0  0.0000
1709308478.4064 0 0 0 0 0 0 0 0  0.0000
1709308478.4145 0 0 0 0 0 0 0 0  0.0000
1709308478.4223 0 0 0 0 0 0 0 0  0.0000
1709308478.4310 0 0 0 0 0 0 0 0  0.0000
1709308478.4392 0 0 0 0 0 0 0 0  0.0000
1709308478.4473 0 0 0 0 0 0 0 0  0.0000
1709308478.4545 0 0 0 0 0 0 0 0  0.0000
1709308478.4627 0 0 0 0 0 0 0 0  0.0000
1709308478.4712 0 0 0 0 0 0 0 0  0.0000
1709308478.4789 0 0 0 0 0 0 0 0  0.0000
1709308478.4871 0 0 0 0 0 0 0 0  0.0000
1709308478.4952 0 0 0 0 0 0 0 0  0.0000
1709308478.5024 0 0 0 0 0 0 0 0  0.0000
1709308478.5103 0 0 0 0 0 0 0 0  0.0000
1709308478.5184 0 0 0 0 0 0 0 0  0.0000
1709308478.5271 0 0 0 0 0 0 0 0  0.0000
1709308478.5353 0 0 0 0 0 0 0 0  0.0000
1709308478.5433 0 0 0 0 0 0 0 0  0.0000
1709308478.5505 0 0 0 0 0 0 0 0  0.0000
1709308478.5583 0 0 0 0 0 0 0 0  0.0000
1709308478.5664 0 0 0 0 0 0 0 0  0.0000
1709308478.5751 0 0 0 0 0 0 0 0  0.0000
1709308478.5833 0 0 0 0 0 0 0 0  0.0000
1709308478.5903 0 0 0 0 0 0 0 0  0.0000
1709308478.5988 0 0 0 0 0 0 0 0  0.0000
1709308478.6065 0 0 0 0 0 0 0 0  0.0000
1709308478.6146 0 0 0 0 0 0 0 0  0.0000
1709308478.6223 0 0 0 0 0 0 0 0  0.0000
1709308478.6304 0 0 0 0 0 0 0 0  0.0000
1709308478.6385 0 0 0 0 0 0 0 0  0.0000
1709308478.6471 0 0 0 0 0 0 0 0  0.0000
1709308478.6548 0 0 0 0 0 0 0 0  0.0000
1709308478.6629 0 0 0 0 0 0 0 0  0.0000
1709308478.6707 0 0 0 0 0 0 0 0  0.0000
1709308478.6790 0 0 0 0 0 0 0 0  0.0000
1709308478.6871 0 0 0 0 0 0 0 0  0.0000
1709308478.6947 0 0 0 0 0 0 0 0  0.0000
1709308478.7024 0 0 0 0 0 0 0 0  0.0000
1709308478.7107 0 0 0 0 0 0 0 0  0.0000
1709308478.7183 0 0 0 0 0 0 0 0  0.0000
1709308478.7264 0 0 0 0 0 0 0 0  0.0000
1709308478.7344 0 0 0 0 0 0 0 0  0.0000
1709308478.7431 0 0 0 0 0 0 0 0  0.0000
1709308478.7508 0 0 0 0 0 0 0 0  0.0000
1709308478.7590 0 0 0 0 0 0 0 0  0.0000
1709308478.7667 0 0 0 0 0 0 0 0  0.0000
1709308478.7749 0 0 0 0 0 0 0 0  0.0000
1709308478.7828 0 0 0 0 0 0 0 0  0.0000
1709308478.7904 0 0 0 0 0 0 0 0  0.0000
1709308478.7984 0 0 0 0 0 0 0 0  0.0000
1709308478.8063 0 0 0 0 0 0 0 0  0.0000
1709308478.8151 0 0 0 0 0 0 0 0  0.0000
1709308478.8233 0 0 0 0 0 0 0 0  0.0000
1709308478.8312 0 0 0 0 0 0 0 0  0.0000
1709308478.8389 0 0 0 0 0 0 0 0  0.0000
1709308478.8471 0 0 0 0 0 0 0 0  0.0000
1709308478.8550 0 0 0 0 0 0 0 0  0.0000
1709308478.8627 0 0 0 0 0 0 0 0  0.0000
1709308478.8706 0 0 0 0 0 0 0 0  0.0000
1709308478.8787 0 0 0 0 0 0 0 0  0.0000
1709308478.8863 0 0 0 0 0 0 0 0  0.0000
1709308478.8944 0 0 0 0 0 0 0 0  0.0000
1709308478.9033 0 0 0 0 0 0 0 0  0.0000
1709308478.9110 0 0 0 0 0 0 0 0  0.0000
1709308478.9193 0 0 0 0 0 0 0 0  0.0000
1709308478.9264 0 0 0 0 0 0 0 0  0.0000
1709308478.9343 0 0 0 0 0 0 0 0  0.0000
1709308478.9432 0 0 0 0 0 0 0 0  0.0000
1709308478.9512 0 0 0 0 0 0 0 0  0.0000
1709308478.9588 0 0 0 0 0 0 0 0  0.0000
1709308478.9670 0 0 0 0 0 0 0 0  0.0000
1709308478.9749 0 0 0 0 0 0 0 0  0.0000
1709308478.9827 0 0 0 0 0 0 0 0  0.0000
1709308478.9908 0 0 0 0 0 0 0 0  0.0000
1709308478.9990 0 0 0 0 0 0 0 0  0.0000
1709308479.0072 0 0 0 0 0 0 0 0  0.0000
1709308479.0143 0 0 0 0 0 0 0 0  0.0000
1709308479.0225 0 0 0 0 0 0 0 0  0.0000
1709308479.0313 0 0 0 0 0 0 0 0  0.0000
1709308479.0383 0 0 0 0 0 0 0 0  0.0000
1709308479.0464 0 0 0 0 0 0 0 0  0.0000
1709308479.0545 0 0 0 0 0 0 0 0  0.0000
1709308479.0626 0 0 0 0 0 0 0 0  0.0000
1709308479.0703 0 0 0 0 0 0 0 0  0.0000
1709308479.0791 0 0 0 0 0 0 0 0  0.0000
1709308479.0872 0 0 0 0 0 0 0 0  0.0000
1709308479.0952 0 0 0 0 0 0 0 0  0.0000
1709308479.1026 0 0 0 0 0 0 0 0  0.0000
1709308479.1107 0 0 0 0 0 0 0 0  0.0000
1709308479.1188 0 0 0 0 0 0 0 0  0.0000
1709308479.1267 0 0 0 0 0 0 0 0  0.0000
1709308479.1348 0 0 0 0 0 0 0 0  0.0000
1709308479.1428 0 0 0 0 0 0 0 0  0.0000
1709308479.1512 0 0 0 0 0 0 0 0  0.0000
1709308479.1583 0 0 0 0 0 0 0 0  0.0000
1709308479.1664 0 0 0 0 0 0 0 0  0.0000
1709308479.1744 0 0 0 0 0 0 0 0  0.0000
1709308479.1825 0 0 0 0 0 0 0 0  0.0000
1709308479.1904 0 0 0 0 0 0 0 0  0.0000
1709308479.1991 0 0 0 0 0 0 0 0  0.0000
1709308479.2069 0 0 0 0 0 0 0 0  0.0000
1709308479.2149 0 0 0 0 0 0 0 0  0.0000
1709308479.2226 0 0 0 0 0 0 0 0  0.0000
1709308479.2306 0 0 0 0 0 0 0 0  0.0000
1709308479.2387 0 0 0 0 0 0 0 0  0.0000
1709308479.2463 0 0 0 0 0 0 0 0  0.0000
1709308479.2551 0 0 0 0 0 0 0 0  0.0000
1709308479.2632 0 0 0 0 0 0 0 0  0.0000
1709308479.2708 0 0 0 0 0 0 0 0  0.0000
1709308479.2787 0 0 0 0 0 0 0 0  0.0000
1709308479.2868 0 0 0 0 0 0 0 0  0.0000
1709308479.2944 0 0 0 0 0 0 0 0  0.0000
1709308479.3031 0 0 0 0 0 0 0 0  0.0000
1709308479.3112 0 0 0 0 0 0 0 0  0.0000
1709308479.3187 0 0 0 0 0 0 0 0  0.0000
1709308479.3267 0 0 0 0 0 0 0 0  0.0000
1709308479.3348 0 0 0 0 0 0 0 0  0.0000
1709308479.3425 0 0 0 0 0 0 0 0  0.0000
1709308479.3512 0 0 0 0 0 0 0 0  0.0000
1709308479.3582 0 0 0 0 0 0 0 0  0.0000
1709308479.3670 0 0 0 0 0 0 0 0  0.0000
1709308479.3747 0 0 0 0 0 0 0 0  0.0000
1709308479.3829 0 0 0 0 0 0 0 0  0.0000
1709308479.3906 0 0 0 0 0 0 0 0  0.0000
1709308479.3987 0 0 0 0 0 0 0 0  0.0000
1709308479.4064 0 0 0 0 0 0 0 0  0.0000
1709308479.4150 0 0 0 0 0 0 0 0  0.0000
1709308479.4232 0 0 0 0 0 0 0 0  0.0000
1709308479.4313 0 0 0 0 0 0 0 0  0.0000
1709308479.4389 0 0 0 0 0 0 0 0  0.0000
1709308479.4470 0 0 0 0 0 0 0 0  0.0000
1709308479.4545 0 0 0 0 0 0 0 0  0.0000
1709308479.4632 0 0 0 0 0 0 0 0  0.0000
1709308479.4711 0 0 0 0 0 0 0 0  0.0000
1709308479.4792 0 0 0 0 0 0 0 0  0.0000
1709308479.4869 0 0 0 0 0 0 0 0  0.0000
1709308479.4950 0 0 0 0 0 0 0 0  0.0000
1709308479.5025 0 0 0 0 0 0 0 0  0.0000
1709308479.5112 0 0 0 0 0 0 0 0  0.0000
1709308479.5193 0 0 0 0 0 0 0 0  0.0000
1709308479.5264 0 0 0 0 0 0 0 0  0.0000
1709308479.5351 0 0 0 0 0 0 0 0  0.0000
1709308479.5425 0 0 0 0 0 0 0 0  0.0000
1709308479.5513 0 0 0 0 0 0 0 0  0.0000
1709308479.5590 0 0 0 0 0 0 0 0  0.0000
1709308479.5665 0 0 0 0 0 0 0 0  0.0000
1709308479.5747 0 0 0 0 0 0 0 0  0.0000
1709308479.5823 0 0 0 0 0 0 0 0  0.0000
1709308479.5903 0 0 0 0 0 0 0 0  0.0000
1709308479.5985 0 0 0 0 0 0 0 0  0.0000
1709308479.6070 0 0 0 0 0 0 0 0  0.0000
1709308479.6152 0 0 0 0 0 0 0 0  0.0000
1709308479.6223 0 0 0 0 0 0 0 0  0.0000
1709308479.6304 0 0 0 0 0 0 0 0  0.0000
1709308479.6390 0 0 0 0 0 0 0 0  0.0000
1709308479.6472 0 0 0 0 0 0 0 0  0.0000
1709308479.6546 0 0 0 0 0 0 0 0  0.0000
1709308479.6629 0 0 0 0 0 0 0 0  0.0000
1709308479.6711 0 0 0 0 0 0 0 0  0.0000
1709308479.6787 0 0 0 0 0 0 0 0  0.0000
1709308479.6868 0 0 0 0 0 0 0 0  0.0000
1709308479.6951 0 0 0 0 0 0 0 0  0.0000
1709308479.7025 0 0 0 0 0 0 0 0  0.0000
1709308479.7107 0 0 0 0 0 0 0 0  0.0000
1709308479.7189 0 0 0 0 0 0 0 0  0.0000
1709308479.7265 0 0 0 0 0 0 0 0  0.0000
1709308479.7350 0 0 0 0 0 0 0 0  0.0000
1709308479.7423 0 0 0 0 0 0 0 0  0.0000
1709308479.7509 0 0 0 0 0 0 0 0  0.0000
1709308479.7591 0 0 0 0 0 0 0 0  0.0000
1709308479.7672 0 0 0 0 0 0 0 0  0.0000
1709308479.7748 0 0 0 0 0 0 0 0  0.0000
1709308479.7829 0 0 0 0 0 0 0 0  0.0000
1709308479.7910 0 0 0 0 0 0 0 0  0.0000
1709308479.7989 0 0 0 0 0 0 0 0  0.0000
1709308479.8066 0 0 0 0 0 0 0 0  0.0000
1709308479.8145 0 0 0 0 0 0 0 0  0.0000
1709308479.8232 0 0 0 0 0 0 0 0  0.0000
1709308479.8302 0 0 0 0 0 0 0 0  0.0000
1709308479.8384 0 0 0 0 0 0 0 0  0.0000
1709308479.8463 0 0 0 0 0 0 0 0  0.0000
1709308479.8552 0 0 0 0 0 0 0 0  0.0000
1709308479.8622 0 0 0 0 0 0 0 0  0.0000
1709308479.8711 0 0 0 0 0 0 0 0  0.0000
1709308479.8783 0 0 0 0 0 0 0 0  0.0000
1709308479.8864 0 0 0 0 0 0 0 0  0.0000
1709308479.8952 0 0 0 0 0 0 0 0  0.0000
1709308479.9029 0 0 0 0 0 0 0 0  0.0000
1709308479.9109 0 0 0 0 0 0 0 0  0.0000
1709308479.9187 0 0 0 0 0 0 0 0  0.0000
1709308479.9270 0 0 0 0 0 0 0 0  0.0000
1709308479.9344 0 0 0 0 0 0 0 0  0.0000
1709308479.9424 0 0 0 0 0 0 0 0  0.0000
1709308479.9511 0 0 0 0 0 0 0 0  0.0000
1709308479.9583 0 0 0 0 0 0 0 0  0.0000
1709308479.9673 0 0 0 0 0 0 0 0  0.0000
1709308479.9751 0 0 0 0 0 0 0 0  0.0000
1709308479.9833 0 0 0 0 0 0 0 0  0.0000
1709308479.9910 0 0 0 0 0 0 0 0  0.0000
1709308479.9989 0 0 0 0 0 0 0 0  0.0000
1709308480.0067 0 0 0 0 0 0 0 0  0.0000
1709308480.0144 0 0 0 0 0 0 0 0  0.0000
1709308480.0225 0 0 0 0 0 0 0 0  0.0000
1709308480.0313 0 0 0 0 0 0 0 0  0.0000
1709308480.0392 0 0 0 0 0 0 0 0  0.0000
1709308480.0464 0 0 0 0 0 0 0 0  0.0000
1709308480.0552 0 0 0 0 0 0 0 0  0.0000
1709308480.0629 0 0 0 0 0 0 0 0  0.0000
1709308480.0711 0 0 0 0 0 0 0 0  0.0000
1709308480.0783 0 0 0 0 0 0 0 0  0.0000
1709308480.0867 0 0 0 0 0 0 0 0  0.0000
1709308480.0948 0 0 0 0 0 0 0 0  0.0000
1709308480.1025 0 0 0 0 0 0 0 0  0.0000
1709308480.1113 0 0 0 0 0 0 0 0  0.0000
1709308480.1183 0 0 0 0 0 0 0 0  0.0000
1709308480.1264 0 0 0 0 0 0 0 0  0.0000
1709308480.1349 0 0 0 0 0 0 0 0  0.0000
1709308480.1430 0 0 0 0 0 0 0 0  0.0000
1709308480.1508 0 0 0 0 0 0 0 0  0.0000
1709308480.1584 0 0 0 0 0 0 0 0  0.0000
1709308480.1665 0 0 0 0 0 0 0 0  0.0000
1709308480.1743 0 0 0 0 0 0 0 0  0.0000
1709308480.1830 0 0 0 0 0 0 0 0  0.0000
1709308480.1912 0 0 0 0 0 0 0 0  0.0000
1709308480.1984 0 0 0 0 0 0 0 0  0.0000
1709308480.2068 0 0 0 0 0 0 0 0  0.0000
1709308480.2150 0 0 0 0 0 0 0 0  0.0000
1709308480.2228 0 0 0 0 0 0 0 0  0.0000
1709308480.2305 0 0 0 0 0 0 0 0  0.0000
1709308480.2386 0 0 0 0 0 0 0 0  0.0000
1709308480.2467 0 0 0 0 0 0 0 0  0.0000
1709308480.2550 0 0 0 0 0 0 0 0  0.0000
1709308480.2631 0 0 0 0 0 0 0 0  0.0000
1709308480.2711 0 0 0 0 0 0 0 0  0.0000
1709308480.2789 0 0 0 0 0 0 0 0  0.0000
1709308480.2870 0 0 0 0 0 0 0 0  0.0000
1709308480.2949 0 0 0 0 0 0 0 0  0.0000
1709308480.3023 0 0 0 0 0 0 0 0  0.0000
1709308480.3104 0 0 0 0 0 0 0 0  0.0000
1709308480.3186 0 0 0 0 0 0 0 0  0.0000
1709308480.3273 0 0 0 0 0 0 0 0  0.0000
1709308480.3343 0 0 0 0 0 0 0 0  0.0000
1709308480.3424 0 0 0 0 0 0 0 0  0.0000
1709308480.3509 0 0 0 0 0 0 0 0  0.0000
1709308480.3589 0 0 0 0 0 0 0 0  0.0000
1709308480.3672 0 0 0 0 0 0 0 0  0.0000
1709308480.3750 0 0 0 0 0 0 0 0  0.0000
1709308480.3831 0 0 0 0 0 0 0 0  0.0000
1709308480.3903 0 0 0 0 0 0 0 0  0.0000
1709308480.3991 0 0 0 0 0 0 0 0  0.0000
1709308480.4069 0 0 0 0 0 0 0 0  0.0000
1709308480.4151 0 0 0 0 0 0 0 0  0.0000
1709308480.4230 0 0 0 0 0 0 0 0  0.0000
1709308480.4313 0 0 0 0 0 0 0 0  0.0000
1709308480.4383 0 0 0 0 0 0 0 0  0.0000
1709308480.4469 0 0 0 0 0 0 0 0  0.0000
1709308480.4549 0 0 0 0 0 0 0 0  0.0000
1709308480.4630 0 0 0 0 0 0 0 0  0.0000
1709308480.4705 0 0 0 0 0 0 0 0  0.0000
1709308480.4787 0 0 0 0 0 0 0 0  0.0000
1709308480.4869 0 0 0 0 0 0 0 0  0.0000
1709308480.4944 0 0 0 0 0 0 0 0  0.0000
1709308480.5023 0 0 0 0 0 0 0 0  0.0000
1709308480.5104 0 0 0 0 0 0 0 0  0.0000
1709308480.5191 0 0 0 0 0 0 0 0  0.0000
1709308480.5272 0 0 0 0 0 0 0 0  0.0000
1709308480.5350 0 0 0 0 0 0 0 0  0.0000
1709308480.5427 0 0 0 0 0 0 0 0  0.0000
1709308480.5505 0 0 0 0 0 0 0 0  0.0000
1709308480.5583 0 0 0 0 0 0 0 0  0.0000
1709308480.5663 0 0 0 0 0 0 0 0  0.0000
1709308480.5745 0 0 0 0 0 0 0 0  0.0000
1709308480.5826 0 0 0 0 0 0 0 0  0.0000
1709308480.5910 0 0 0 0 0 0 0 0  0.0000
1709308480.5982 0 0 0 0 0 0 0 0  0.0000
1709308480.6064 0 0 0 0 0 0 0 0  0.0000
1709308480.6152 0 0 0 0 0 0 0 0  0.0000
1709308480.6223 0 0 0 0 0 0 0 0  0.0000
1709308480.6303 0 0 0 0 0 0 0 0  0.0000
1709308480.6392 0 0 0 0 0 0 0 0  0.0000
1709308480.6462 0 0 0 0 0 0 0 0  0.0000
1709308480.6551 0 0 0 0 0 0 0 0  0.0000
1709308480.6628 0 0 0 0 0 0 0 0  0.0000
1709308480.6708 0 0 0 0 0 0 0 0  0.0000
1709308480.6791 0 0 0 0 0 0 0 0  0.0000
1709308480.6863 0 0 0 0 0 0 0 0  0.0000
1709308480.6945 0 0 0 0 0 0 0 0  0.0000
1709308480.7026 0 0 0 0 0 0 0 0  0.0000
1709308480.7104 0 0 0 0 0 0 0 0  0.0000
1709308480.7185 0 0 0 0 0 0 0 0  0.0000
1709308480.7267 0 0 0 0 0 0 0 0  0.0000
1709308480.7347 0 0 0 0 0 0 0 0  0.0000
1709308480.7429 0 0 0 0 0 0 0 0  0.0000
1709308480.7507 0 0 0 0 0 0 0 0  0.0000
1709308480.7586 0 0 0 0 0 0 0 0  0.0000
1709308480.7670 0 0 0 0 0 0 0 0  0.0000
1709308480.7742 0 0 0 0 0 0 0 0  0.0000
1709308480.7831 0 0 0 0 0 0 0 0  0.0000
1709308480.7906 0 0 0 0 0 0 0 0  0.0000
1709308480.7988 0 0 0 0 0 0 0 0  0.0000
1709308480.8069 0 0 0 0 0 0 0 0  0.0000
1709308480.8143 0 0 0 0 0 0 0 0  0.0000
1709308480.8224 0 0 0 0 0 0 0 0  0.0000
1709308480.8311 0 0 0 0 0 0 0 0  0.0000
1709308480.8393 0 0 0 0 0 0 0 0  0.0000
1709308480.8463 0 0 0 0 0 0 0 0  0.0000
1709308480.8544 0 0 0 0 0 0 0 0  0.0000
1709308480.8629 0 0 0 0 0 0 0 0  0.0000
1709308480.8711 0 0 0 0 0 0 0 0  0.0000
1709308480.8786 0 0 0 0 0 0 0 0  0.0000
