% Edge sensor logfile normalized 'log_20240301_170943.427/log_edge_normalized.txt'
% 1 	Time (sec)
% 2..9 	Sensor value in 0..1000 scale for black to white
% 10 	Line width (m)
1709309391.7155 0 709 1000 954 337 0 0 0  0.0416
1709309391.7231 0 781 1000 956 350 0 0 0  0.0433
1709309391.7312 0 777 1000 972 342 0 0 0  0.0434
1709309391.7397 0 840 1000 972 345 0 0 0  0.0446
1709309391.7475 0 877 1000 943 330 0 0 0  0.0445
1709309391.7551 0 863 1000 952 314 0 0 0  0.0443
1709309391.7633 0 854 1000 923 305 0 0 0  0.0436
1709309391.7713 0 913 1000 926 290 0 0 0  0.0444
1709309391.7797 0 900 1000 912 290 0 0 0  0.0439
1709309391.7868 0 909 1000 914 284 0 0 0  0.0441
1709309391.7976 0 845 1000 868 267 0 0 0  0.0420
1709309391.8038 0 913 1000 872 264 0 0 0  0.0431
1709309391.8115 0 922 1000 873 264 0 0 0  0.0433
1709309391.8195 0 918 1000 850 244 0 0 0  0.0426
1709309391.8268 0 959 1000 859 251 0 0 0  0.0434
1709309391.8350 0 972 1000 855 252 0 0 0  0.0435
1709309391.8430 0 940 1000 851 244 0 0 0  0.0429
1709309391.8510 0 990 1000 870 254 0 0 0  0.0440
1709309391.8588 0 1000 1000 872 252 0 0 0  0.0442
1709309391.8672 0 1000 1000 861 249 0 0 0  0.0439
1709309391.8754 0 1000 1000 879 249 0 0 0  0.0443
1709309391.8832 0 1000 1000 884 242 0 0 0  0.0443
1709309391.8911 0 1000 1000 895 246 0 0 0  0.0446
1709309391.8992 0 1000 1000 893 254 0 0 0  0.0446
1709309391.9069 0 1000 1000 890 242 0 0 0  0.0445
1709309391.9148 0 1000 1000 872 251 0 0 0  0.0442
1709309391.9231 0 1000 1000 872 271 0 0 0  0.0443
1709309391.9311 0 1000 1000 877 287 29 8 0  0.0446
1709309391.9402 0 1000 1000 886 247 0 0 0  0.0444
1709309391.9471 0 1000 1000 857 238 0 0 0  0.0438
1709309391.9558 0 1000 1000 866 239 0 0 0  0.0440
1709309391.9628 0 968 1000 875 249 0 0 0  0.0438
1709309391.9712 0 936 1000 862 249 0 0 0  0.0431
1709309391.9792 0 890 1000 892 264 0 0 0  0.0432
1709309391.9873 0 940 1000 925 269 0 0 0  0.0445
1709309391.9958 0 1000 1000 904 257 0 0 0  0.0448
1709309392.0030 0 1000 1000 917 266 0 0 0  0.0451
1709309392.0112 0 940 1000 904 259 0 0 0  0.0441
1709309392.0198 0 986 1000 912 279 0 0 0  0.0450
1709309392.0273 0 1000 1000 943 287 0 0 0  0.0458
1709309392.0355 0 986 1000 941 289 0 0 0  0.0456
1709309392.0436 0 1000 1000 934 300 0 0 0  0.0458
1709309392.0510 0 913 1000 952 300 0 0 0  0.0449
1709309392.0588 0 918 1000 952 310 0 0 0  0.0451
1709309392.0673 0 877 1000 906 299 0 0 0  0.0436
1709309392.0752 0 859 1000 921 289 0 0 0  0.0435
1709309392.0830 0 854 1000 928 314 0 0 0  0.0437
1709309392.0916 0 831 1000 932 310 0 0 0  0.0434
1709309392.0989 0 813 1000 930 317 0 0 0  0.0431
1709309392.1077 0 781 1000 967 332 0 0 0  0.0433
1709309392.1152 0 731 1000 967 337 0 0 0  0.0423
1709309392.1229 0 722 1000 985 358 0 0 0  0.0426
1709309392.1310 0 736 1000 987 363 0 0 0  0.0430
1709309392.1397 0 709 1000 970 350 0 0 0  0.0420
1709309392.1472 0 695 1000 983 373 0 0 0  0.0420
1709309392.1560 0 668 1000 983 373 0 0 0  0.0406
1709309392.1636 0 645 1000 998 370 0 0 0  0.0398
1709309392.1712 0 595 1000 968 381 0 0 0  0.0377
1709309392.1789 0 554 1000 1000 398 0 0 0  0.0372
1709309392.1876 0 572 1000 1000 413 0 0 0  0.0379
1709309392.1959 0 554 1000 1000 409 0 0 0  0.0374
1709309392.2034 0 550 1000 1000 413 0 0 0  0.0373
1709309392.2110 0 554 1000 1000 438 0 0 0  0.0378
1709309392.2198 0 495 1000 1000 441 0 0 0  0.0365
1709309392.2270 0 472 1000 1000 452 0 0 0  0.0363
1709309392.2357 0 431 1000 1000 456 0 0 0  0.0356
1709309392.2434 0 413 1000 1000 466 0 0 0  0.0355
1709309392.2515 0 368 1000 1000 459 0 0 0  0.0348
1709309392.2591 0 331 974 1000 467 0 0 0  0.0341
1709309392.2668 0 345 963 1000 466 0 0 0  0.0341
1709309392.2749 0 322 961 1000 487 0 0 0  0.0342
1709309392.2836 0 286 938 1000 489 0 0 0  0.0335
1709309392.2914 0 245 913 1000 487 0 0 0  0.0326
1709309392.2990 0 236 904 1000 504 0 0 0  0.0327
1709309392.3077 0 231 894 1000 507 0 0 0  0.0326
1709309392.3154 0 263 901 1000 494 0 0 0  0.0327
1709309392.3231 0 290 899 1000 494 0 0 0  0.0329
1709309392.3318 0 222 904 1000 512 0 0 0  0.0328
1709309392.3392 0 213 892 1000 512 0 0 0  0.0325
1709309392.3469 0 163 883 1000 530 0 0 0  0.0324
1709309392.3557 0 177 904 1000 550 0 0 0  0.0334
1709309392.3637 0 140 933 1000 583 11 0 0  0.0345
1709309392.3715 0 240 945 1000 613 21 0 0  0.0364
1709309392.3793 0 204 947 1000 614 13 0 0  0.0362
1709309392.3878 0 163 926 1000 601 0 0 0  0.0351
1709309392.3962 0 154 910 1000 598 3 0 0  0.0347
1709309392.4038 0 181 888 1000 586 3 0 0  0.0341
1709309392.4115 0 145 847 1000 561 0 0 0  0.0324
1709309392.4193 0 140 840 1000 538 0 0 0  0.0317
1709309392.4278 0 140 824 1000 528 0 0 0  0.0311
1709309392.4356 0 154 856 1000 537 0 0 0  0.0321
1709309392.4432 0 140 858 1000 542 0 0 0  0.0321
1709309392.4515 0 113 856 1000 547 0 0 0  0.0321
1709309392.4592 0 150 872 1000 573 0 0 0  0.0333
1709309392.4670 0 154 876 1000 560 0 0 0  0.0330
1709309392.4757 0 150 901 1000 555 0 0 0  0.0333
1709309392.4834 0 186 924 1000 548 0 0 0  0.0337
1709309392.4911 0 177 910 1000 533 0 0 0  0.0331
1709309392.4994 0 195 920 1000 538 0 0 0  0.0335
1709309392.5071 0 177 906 1000 525 0 0 0  0.0328
1709309392.5158 0 172 892 1000 522 0 0 0  0.0325
1709309392.5233 0 195 922 1000 543 0 0 0  0.0336
1709309392.5318 0 213 952 1000 555 0 0 0  0.0345
1709309392.5397 0 227 949 1000 540 0 0 0  0.0342
1709309392.5469 0 231 961 1000 558 0 0 0  0.0349
1709309392.5557 0 204 942 1000 538 0 0 0  0.0339
1709309392.5634 0 240 933 1000 543 0 0 0  0.0342
1709309392.5709 0 227 901 1000 519 0 0 0  0.0329
1709309392.5798 0 259 929 1000 504 0 0 0  0.0334
1709309392.5874 0 281 933 1000 507 0 0 0  0.0337
1709309392.5957 0 250 933 1000 497 0 0 0  0.0332
1709309392.6034 0 236 961 1000 507 0 0 0  0.0337
1709309392.6109 0 318 981 1000 505 0 0 0  0.0348
1709309392.6196 0 295 986 1000 497 0 0 0  0.0345
1709309392.6272 0 336 979 1000 500 0 0 0  0.0349
1709309392.6351 0 327 986 1000 485 0 0 0  0.0346
1709309392.6437 0 318 965 1000 474 0 0 0  0.0339
1709309392.6509 0 368 1000 1000 497 0 0 0  0.0355
1709309392.6597 0 368 1000 1000 480 0 0 0  0.0352
1709309392.6673 0 395 1000 1000 471 0 0 0  0.0354
1709309392.6750 0 450 1000 1000 476 0 0 0  0.0363
1709309392.6828 0 481 1000 1000 467 0 0 0  0.0367
1709309392.6915 0 522 1000 1000 452 0 0 0  0.0373
1709309392.6997 0 504 1000 1000 456 0 0 0  0.0370
1709309392.7074 0 527 1000 1000 452 0 0 0  0.0374
1709309392.7150 0 550 1000 1000 442 0 0 0  0.0378
1709309392.7227 0 550 1000 1000 429 0 0 0  0.0376
1709309392.7315 0 559 1000 1000 434 0 0 0  0.0379
1709309392.7391 0 618 1000 1000 416 0 0 0  0.0394
1709309392.7473 0 631 1000 1000 414 0 0 0  0.0399
1709309392.7551 0 627 1000 1000 423 0 0 0  0.0398
1709309392.7638 0 645 1000 1000 409 0 0 0  0.0403
1709309392.7715 0 700 1000 1000 400 0 0 0  0.0429
1709309392.7793 0 727 1000 1000 404 0 0 0  0.0436
1709309392.7877 0 745 1000 1000 404 0 0 0  0.0440
1709309392.7960 0 740 1000 1000 390 0 0 0  0.0436
1709309392.8037 0 722 1000 1000 390 0 0 0  0.0432
1709309392.8113 0 736 1000 1000 391 0 0 0  0.0436
1709309392.8191 0 745 1000 1000 385 0 0 0  0.0437
1709309392.8278 0 745 1000 1000 381 0 0 0  0.0436
1709309392.8355 0 786 1000 1000 378 0 0 0  0.0444
1709309392.8433 0 722 1000 998 370 0 0 0  0.0429
1709309392.8516 0 745 1000 972 353 0 0 0  0.0429
1709309392.8592 0 722 1000 978 366 0 0 0  0.0426
1709309392.8673 0 722 1000 967 366 0 0 0  0.0424
1709309392.8760 0 772 1000 998 358 0 0 0  0.0439
1709309392.8835 0 795 1000 990 363 0 0 0  0.0443
1709309392.8913 0 786 1000 987 338 0 0 0  0.0437
1709309392.8997 0 818 1000 1000 355 0 0 0  0.0447
1709309392.9073 0 809 1000 1000 375 0 0 0  0.0448
1709309392.9149 0 781 1000 996 355 0 0 0  0.0440
1709309392.9235 0 809 1000 1000 353 0 0 0  0.0445
1709309392.9311 0 827 1000 1000 363 0 0 0  0.0450
1709309392.9397 0 813 1000 996 355 0 0 0  0.0446
1709309392.9469 0 822 1000 1000 358 0 0 0  0.0448
1709309392.9555 0 850 1000 989 348 0 0 0  0.0450
1709309392.9632 0 863 1000 992 350 0 0 0  0.0453
1709309392.9718 0 809 1000 987 343 0 0 0  0.0442
1709309392.9793 0 822 1000 981 328 0 0 0  0.0442
1709309392.9870 0 854 1000 983 340 0 0 0  0.0449
1709309392.9954 0 850 1000 972 335 0 0 0  0.0446
1709309393.0030 0 900 1000 985 335 0 0 0  0.0456
1709309393.0116 0 863 1000 985 338 0 0 0  0.0451
1709309393.0196 0 859 1000 974 328 0 0 0  0.0447
1709309393.0276 0 904 1000 1000 335 0 0 0  0.0459
1709309393.0357 0 872 1000 998 338 0 0 0  0.0454
1709309393.0435 0 845 1000 967 325 0 0 0  0.0444
1709309393.0517 0 859 1000 963 342 0 0 0  0.0447
1709309393.0591 0 850 1000 963 332 0 0 0  0.0445
1709309393.0668 0 827 1000 932 322 0 0 0  0.0434
1709309393.0755 0 850 1000 956 319 0 0 0  0.0442
1709309393.0833 0 868 1000 978 333 0 0 0  0.0450
1709309393.0910 0 886 1000 968 335 0 0 0  0.0451
1709309393.0993 0 931 1000 998 338 0 0 0  0.0463
1709309393.1067 0 963 1000 989 338 0 0 0  0.0466
1709309393.1151 0 909 1000 972 338 0 0 0  0.0456
1709309393.1238 0 872 1000 996 350 0 0 0  0.0455
1709309393.1308 0 868 1000 1000 353 0 0 0  0.0456
1709309393.1395 0 868 1000 974 342 0 0 0  0.0450
1709309393.1467 0 877 1000 983 353 0 0 0  0.0454
1709309393.1555 0 859 1000 979 361 0 0 0  0.0452
1709309393.1632 0 863 1000 972 345 0 0 0  0.0450
1709309393.1708 0 863 1000 979 335 0 0 0  0.0450
1709309393.1796 0 850 1000 976 342 0 0 0  0.0448
1709309393.1872 0 840 1000 976 353 0 0 0  0.0447
1709309393.1963 0 840 1000 968 347 0 0 0  0.0445
1709309393.2029 0 845 1000 981 350 0 0 0  0.0449
1709309393.2117 0 840 1000 976 357 0 0 0  0.0448
1709309393.2192 0 845 1000 1000 360 0 0 0  0.0453
1709309393.2269 0 840 1000 1000 361 0 0 0  0.0452
1709309393.2365 0 850 1000 1000 370 0 0 0  0.0455
1709309393.2430 0 804 1000 1000 370 0 0 0  0.0447
1709309393.2514 0 800 1000 1000 395 0 0 0  0.0449
1709309393.2591 0 736 1000 1000 421 0 0 0  0.0440
1709309393.2667 0 672 1000 1000 421 0 0 0  0.0417
1709309393.2757 0 686 1000 1000 436 0 0 0  0.0426
1709309393.2828 0 627 1000 1000 444 0 0 0  0.0402
1709309393.2917 0 563 1000 1000 454 0 0 0  0.0383
1709309393.2990 0 522 1000 1000 476 0 0 0  0.0377
1709309393.3069 0 545 1000 1000 474 0 0 0  0.0382
1709309393.3157 0 509 1000 1000 485 0 0 0  0.0376
1709309393.3235 0 472 1000 1000 502 0 0 0  0.0372
1709309393.3315 0 377 1000 1000 522 0 0 0  0.0362
1709309393.3392 0 363 1000 1000 543 0 0 0  0.0365
1709309393.3478 0 336 1000 1000 550 0 0 0  0.0363
1709309393.3548 0 309 1000 1000 550 0 0 0  0.0360
1709309393.3636 0 300 997 1000 568 0 0 0  0.0364
1709309393.3713 0 250 988 1000 581 0 0 0  0.0361
1709309393.3792 0 286 1000 1000 600 13 0 0  0.0372
1709309393.3870 0 268 1000 1000 619 29 0 0  0.0377
1709309393.3957 0 131 954 1000 636 24 0 0  0.0366
1709309393.4037 0 86 888 1000 677 75 0 0  0.0371
1709309393.4114 0 0 799 1000 715 113 0 0  0.0368
1709309393.4192 0 0 723 1000 728 137 0 0  0.0356
1709309393.4272 0 0 687 1000 761 182 0 0  0.0354
1709309393.4349 0 0 623 1000 790 190 0 0  0.0334
1709309393.4436 0 0 584 1000 823 226 0 0  0.0330
1709309393.4513 0 0 552 1000 857 261 0 0  0.0331
1709309393.4593 0 0 504 1000 902 300 0 0  0.0333
1709309393.4677 0 0 449 1000 930 334 0 0  0.0331
1709309393.4754 0 0 381 1000 953 353 0 0  0.0327
1709309393.4833 0 0 324 963 980 422 0 0  0.0328
1709309393.4910 0 0 285 915 983 438 0 0  0.0319
1709309393.4994 0 0 242 873 1000 479 0 0  0.0317
1709309393.5068 0 0 191 844 1000 510 0 0  0.0314
1709309393.5156 0 0 139 804 1000 533 0 0  0.0308
1709309393.5237 0 0 123 778 1000 563 14 0  0.0310
1709309393.5312 0 0 98 758 1000 600 56 0  0.0315
1709309393.5389 0 0 52 722 1000 617 82 0  0.0311
1709309393.5473 0 0 36 685 1000 655 105 0  0.0312
1709309393.5558 0 0 11 656 1000 706 156 0  0.0323
1709309393.5635 0 0 0 597 996 745 210 0  0.0313
1709309393.5714 0 0 0 537 945 763 231 0  0.0295
1709309393.5789 0 0 0 468 892 801 275 0  0.0282
1709309393.5877 0 0 0 431 854 837 308 0  0.0278
1709309393.5969 0 0 0 345 803 865 354 0  0.0265
1709309393.6034 0 0 0 310 760 893 373 0  0.0258
1709309393.6111 0 0 0 276 710 904 408 0  0.0246
1709309393.6188 0 0 0 243 677 901 438 0  0.0228
1709309393.6275 0 0 0 195 652 937 489 0  0.0233
1709309393.6358 0 0 0 168 618 949 522 0  0.0229
1709309393.6435 0 0 0 106 568 927 512 0  0.0202
1709309393.6512 0 0 0 95 573 945 550 22  0.0219
1709309393.6596 0 0 0 100 583 980 587 51  0.0243
1709309393.6675 0 0 0 84 560 1000 612 73  0.0249
1709309393.6751 0 0 0 47 547 991 668 116  0.0267
1709309393.6829 0 0 0 29 520 963 685 173  0.0264
1709309393.6918 0 0 0 7 474 916 698 184  0.0254
1709309393.6991 0 0 0 0 438 911 743 226  0.0262
1709309393.7067 0 0 0 0 373 873 778 274  0.0257
1709309393.7155 0 0 0 0 338 834 803 304  0.0253
1709309393.7230 0 0 0 0 320 816 828 341  0.0257
1709309393.7315 0 0 0 0 294 794 843 378  0.0256
1709309393.7392 0 0 0 0 256 738 856 406  0.0244
1709309393.7473 0 0 0 0 239 733 885 439  0.0254
1709309393.7550 0 0 0 0 216 740 885 453  0.0258
1709309393.7637 0 0 0 0 204 704 884 451  0.0246
1709309393.7713 0 0 0 0 170 684 892 464  0.0235
1709309393.7788 0 0 0 0 171 692 921 531  0.0263
1709309393.7877 0 0 0 0 150 668 931 519  0.0247
1709309393.7960 0 0 0 0 137 658 912 494  0.0230
1709309393.8038 0 0 0 0 138 650 921 505  0.0231
1709309393.8115 0 0 0 0 138 655 921 515  0.0236
1709309393.8191 0 0 0 0 125 628 896 408  0.0194
1709309393.8268 0 0 0 0 123 635 908 498  0.0218
1709309393.8356 0 0 0 0 127 638 919 523  0.0228
1709309393.8429 0 0 0 0 127 653 915 515  0.0233
1709309393.8516 0 0 0 0 112 628 908 505  0.0216
1709309393.8594 0 0 0 0 95 594 892 523  0.0200
1709309393.8669 0 0 0 0 80 587 892 523  0.0197
1709309393.8757 0 0 0 0 72 581 891 554  0.0203
1709309393.8834 0 0 0 0 69 568 901 552  0.0202
1709309393.8910 0 0 0 0 49 541 859 531  0.0169
1709309393.8993 0 0 0 0 46 535 864 535  0.0171
1709309393.9070 0 0 0 0 57 541 887 556  0.0190
1709309393.9155 0 0 0 0 54 530 857 523  0.0163
1709309393.9236 0 0 0 0 59 538 861 521  0.0167
1709309393.9314 0 0 0 0 77 571 877 531  0.0187
1709309393.9398 0 0 0 0 77 551 850 484  0.0156
1709309393.9472 0 0 0 0 92 582 857 498  0.0173
1709309393.9559 0 0 0 0 99 587 856 476  0.0170
1709309393.9636 0 0 0 0 122 597 845 456  0.0164
1709309393.9714 0 0 0 0 137 620 847 464  0.0177
1709309393.9792 0 0 0 0 143 633 842 451  0.0179
1709309393.9869 0 0 0 0 150 643 845 447  0.0186
1709309393.9955 0 0 0 0 168 645 836 435  0.0180
1709309394.0031 0 0 0 0 165 653 840 445  0.0189
1709309394.0118 0 0 0 0 158 656 847 458  0.0197
1709309394.0194 0 0 0 0 152 642 840 427  0.0179
1709309394.0272 0 0 0 0 158 673 856 417  0.0207
1709309394.0348 0 0 0 0 165 673 852 435  0.0208
1709309394.0428 0 0 0 0 168 660 835 413  0.0187
1709309394.0512 0 0 0 0 173 666 836 408  0.0192
1709309394.0588 0 0 0 0 191 674 826 417  0.0195
1709309394.0669 0 0 0 0 191 684 821 374  0.0198
1709309394.0750 0 0 0 0 211 694 828 361  0.0211
1709309394.0837 0 0 0 0 216 704 810 357  0.0214
1709309394.0915 0 0 0 0 238 712 814 333  0.0216
1709309394.0992 0 0 0 0 280 765 805 366  0.0235
1709309394.1071 0 0 0 0 271 763 785 298  0.0223
1709309394.1149 0 0 0 0 279 761 763 284  0.0216
1709309394.1232 0 0 0 0 315 807 775 288  0.0235
1709309394.1309 0 0 0 0 335 824 787 282  0.0244
1709309394.1398 0 0 0 0 345 825 775 261  0.0241
1709309394.1474 0 0 0 0 328 814 759 253  0.0232
1709309394.1551 0 0 0 0 330 819 770 259  0.0237
1709309394.1629 0 0 0 0 310 799 766 278  0.0229
1709309394.1708 0 0 0 0 295 783 759 274  0.0221
1709309394.1795 0 0 0 0 297 771 759 286  0.0218
1709309394.1871 0 0 0 0 289 765 757 300  0.0216
1709309394.1956 0 0 0 0 272 742 728 284  0.0198
1709309394.2032 0 0 0 0 279 755 773 294  0.0217
1709309394.2109 0 0 0 0 282 791 822 329  0.0244
1709309394.2198 0 0 0 0 282 788 831 337  0.0247
1709309394.2272 0 0 0 0 277 778 838 349  0.0246
1709309394.2350 0 0 0 0 264 770 828 349  0.0241
1709309394.2428 0 0 0 0 267 753 815 331  0.0231
1709309394.2510 0 0 0 0 266 761 821 323  0.0234
1709309394.2588 0 0 0 0 261 776 814 337  0.0238
1709309394.2677 0 0 0 0 254 732 800 333  0.0220
1709309394.2752 0 0 0 0 262 745 796 327  0.0222
1709309394.2830 0 0 0 0 256 738 808 372  0.0227
1709309394.2908 0 0 0 0 206 666 773 364  0.0148
1709309394.2991 0 0 0 0 191 686 817 374  0.0198
1709309394.3069 0 0 0 0 231 740 863 417  0.0248
1709309394.3162 0 0 0 0 218 699 859 433  0.0234
1709309394.3232 0 0 0 0 193 661 863 460  0.0208
1709309394.3310 0 0 0 0 165 663 868 478  0.0214
1709309394.3388 0 0 0 0 137 619 871 472  0.0190
1709309394.3471 0 0 0 0 132 628 882 492  0.0203
1709309394.3549 0 0 0 0 100 596 880 507  0.0191
1709309394.3637 0 0 0 0 67 566 880 519  0.0184
1709309394.3713 0 0 0 0 52 545 889 556  0.0191
1709309394.3791 0 0 0 0 36 536 912 582  0.0207
1709309394.3869 0 0 0 0 21 512 889 603  0.0199
1709309394.3962 0 0 0 0 3 479 852 593  0.0170
1709309394.4031 0 0 0 0 0 466 866 572  0.0168
1709309394.4117 0 0 0 0 0 477 873 617  0.0191
1709309394.4193 0 0 0 0 0 464 856 601  0.0173
1709309394.4270 0 0 0 0 0 446 856 623  0.0180
1709309394.4348 0 0 0 0 0 458 868 642  0.0198
1709309394.4433 0 0 0 0 0 443 836 617  0.0166
1709309394.4516 0 0 0 0 0 453 835 613  0.0165
1709309394.4594 0 0 0 0 0 426 824 627  0.0161
1709309394.4671 0 0 0 0 0 417 814 635  0.0158
1709309394.4754 0 0 0 0 0 446 859 680  0.0218
1709309394.4833 0 0 0 0 0 430 852 701  0.0233
1709309394.4909 0 0 0 0 0 402 808 687  0.0199
1709309394.4992 0 0 0 0 0 369 796 707  0.0210
1709309394.5070 0 0 0 0 0 333 771 719  0.0199
1709309394.5157 0 0 0 0 0 316 726 705  0.0182
1709309394.5237 0 0 0 0 0 270 692 717  0.0117
1709309394.5315 0 0 0 0 0 251 657 723  0.0060
1709309394.5392 0 0 0 0 0 221 642 715  0.0035
1709309394.5475 0 0 0 0 0 170 621 725  0.0041
1709309394.5554 0 0 0 0 0 174 608 740  0.0052
1709309394.5630 0 0 0 0 0 170 603 728  0.0038
1709309394.5708 0 0 0 0 0 162 601 717  0.0025
1709309394.5792 0 0 0 0 0 162 610 738  0.0051
1709309394.5869 0 0 0 0 0 139 600 754  0.0060
1709309394.5963 0 0 0 0 0 141 585 750  0.0052
1709309394.6029 0 0 0 0 0 142 600 758  0.0063
1709309394.6117 0 0 0 0 0 149 592 760  0.0061
1709309394.6193 0 0 0 0 0 144 605 756  0.0064
1709309394.6269 0 0 0 0 0 141 617 783  0.0086
1709309394.6353 0 0 0 0 0 151 617 773  0.0080
1709309394.6430 0 0 0 0 0 169 610 764  0.0071
1709309394.6513 0 0 0 0 0 170 629 742  0.0064
1709309394.6588 0 0 0 0 0 187 636 756  0.0080
1709309394.6676 0 0 0 0 0 201 635 732  0.0057
1709309394.6761 0 0 0 0 0 211 656 740  0.0082
1709309394.6836 0 0 0 0 0 224 692 746  0.0146
1709309394.6917 0 0 0 0 0 252 703 703  0.0173
1709309394.6989 0 0 0 0 0 264 724 699  0.0174
1709309394.7075 0 0 0 0 0 293 728 676  0.0103
1709309394.7155 0 0 0 0 0 315 750 658  0.0113
1709309394.7230 0 0 0 0 0 356 791 652  0.0148
1709309394.7316 0 0 0 0 0 384 810 627  0.0147
1709309394.7397 0 0 0 0 0 425 821 578  0.0138
1709309394.7471 0 0 0 0 0 466 854 591  0.0168
1709309394.7558 0 0 0 0 16 489 856 566  0.0165
1709309394.7635 0 0 0 0 57 551 866 539  0.0177
1709309394.7710 0 0 0 0 74 558 849 480  0.0157
1709309394.7797 0 0 0 0 107 607 873 470  0.0185
1709309394.7874 0 0 0 0 148 658 885 472  0.0217
1709309394.7959 0 0 0 0 181 681 850 396  0.0209
1709309394.8036 0 0 0 0 231 724 807 343  0.0219
1709309394.8112 0 0 0 0 290 778 782 304  0.0228
1709309394.8190 0 0 0 0 310 789 724 255  0.0212
1709309394.8277 0 0 0 0 353 830 705 216  0.0220
1709309394.8353 0 0 0 0 391 857 668 184  0.0200
1709309394.8437 0 0 0 0 436 881 607 134  0.0183
1709309394.8513 0 0 0 27 499 906 577 67  0.0194
1709309394.8589 0 0 0 56 537 914 514 8  0.0189
1709309394.8678 0 0 0 129 596 883 456 0  0.0183
1709309394.8754 0 0 0 202 672 889 443 0  0.0222
1709309394.8832 0 0 0 285 714 863 389 0  0.0236
1709309394.8908 0 0 0 347 765 824 328 0  0.0241
1709309394.8993 0 0 0 409 826 794 284 0  0.0255
1709309394.9070 0 0 0 468 884 755 233 0  0.0265
1709309394.9158 0 0 0 548 953 712 185 0  0.0282
1709309394.9234 0 0 0 616 1000 679 150 0  0.0294
1709309394.9311 0 0 2 681 1000 638 89 0  0.0303
1709309394.9396 0 0 91 738 1000 564 29 0  0.0299
1709309394.9477 0 0 182 787 1000 497 0 0  0.0298
1709309394.9554 0 0 248 846 980 463 0 0  0.0306
1709309394.9632 0 0 289 886 937 423 0 0  0.0304
1709309394.9711 0 0 367 976 884 334 0 0  0.0306
1709309394.9790 0 0 481 1000 877 320 0 0  0.0325
1709309394.9877 0 0 520 1000 836 261 0 0  0.0319
1709309394.9958 0 0 568 1000 814 226 0 0  0.0324
1709309395.0035 0 0 616 1000 781 188 0 0  0.0329
1709309395.0112 0 0 675 1000 745 170 0 0  0.0343
1709309395.0188 0 0 728 1000 709 124 0 0  0.0352
1709309395.0277 0 0 764 1000 682 105 0 0  0.0348
1709309395.0363 0 36 826 1000 666 88 0 0  0.0353
1709309395.0429 0 81 847 1000 631 52 0 0  0.0344
1709309395.0513 0 127 858 1000 591 29 0 0  0.0334
1709309395.0590 0 186 897 1000 561 14 0 0  0.0336
1709309395.0677 0 259 924 1000 527 0 0 0  0.0338
1709309395.0754 0 345 990 1000 514 0 0 0  0.0354
1709309395.0832 0 390 1000 1000 492 0 0 0  0.0357
1709309395.0908 0 381 1000 1000 480 0 0 0  0.0353
1709309395.0991 0 431 1000 1000 477 0 0 0  0.0360
1709309395.1074 0 477 1000 1000 471 0 0 0  0.0367
1709309395.1154 0 500 1000 1000 423 0 0 0  0.0363
1709309395.1232 0 509 1000 1000 421 0 0 0  0.0365
1709309395.1308 0 522 1000 1000 411 0 0 0  0.0366
1709309395.1394 0 540 1000 1000 398 0 0 0  0.0369
1709309395.1467 0 540 1000 1000 421 0 0 0  0.0372
1709309395.1555 0 431 1000 1000 423 0 0 0  0.0351
1709309395.1631 0 500 1000 1000 428 0 0 0  0.0364
1709309395.1716 0 504 1000 1000 426 0 0 0  0.0365
1709309395.1793 0 427 1000 1000 446 0 0 0  0.0354
1709309395.1869 0 422 1000 1000 461 0 0 0  0.0356
1709309395.1963 0 363 1000 1000 467 0 0 0  0.0349
1709309395.2029 0 350 1000 1000 482 0 0 0  0.0350
1709309395.2116 0 336 986 1000 497 0 0 0  0.0349
1709309395.2192 0 240 961 1000 527 0 0 0  0.0342
1709309395.2269 0 213 940 1000 557 0 0 0  0.0344
1709309395.2355 0 140 915 1000 570 0 0 0  0.0339
1709309395.2433 0 81 869 1000 576 0 0 0  0.0329
1709309395.2517 0 77 851 1000 616 42 0 0  0.0339
1709309395.2593 0 0 799 1000 634 50 0 0  0.0333
1709309395.2668 0 0 757 1000 651 72 0 0  0.0332
1709309395.2756 0 0 716 1000 674 101 0 0  0.0333
1709309395.2832 0 0 687 1000 704 114 0 0  0.0337
1709309395.2909 0 0 659 1000 712 146 0 0  0.0326
1709309395.2995 0 0 625 1000 737 162 0 0  0.0320
1709309395.3069 0 0 575 1000 747 165 0 0  0.0306
1709309395.3156 0 0 545 1000 766 205 0 0  0.0305
1709309395.3234 0 0 511 1000 808 231 0 0  0.0309
1709309395.3309 0 0 463 1000 828 257 0 0  0.0306
1709309395.3397 0 0 433 992 836 275 0 0  0.0303
1709309395.3469 0 0 383 967 866 303 0 0  0.0300
1709309395.3553 0 0 358 945 907 325 0 0  0.0304
1709309395.3630 0 0 294 895 914 366 0 0  0.0294
1709309395.3708 0 0 239 848 928 377 0 0  0.0284
1709309395.3794 0 0 232 851 981 418 0 0  0.0299
1709309395.3872 0 0 191 829 1000 472 0 0  0.0303
1709309395.3965 0 0 143 800 1000 486 0 0  0.0298
1709309395.4030 0 0 95 747 1000 507 0 0  0.0288
1709309395.4112 0 0 73 722 996 533 8 0  0.0287
1709309395.4189 0 0 47 709 983 555 33 0  0.0287
1709309395.4275 0 0 29 672 986 573 49 0  0.0275
1709309395.4352 0 0 9 643 975 594 63 0  0.0266
