% Edge sensor logfile normalized 'log_20240301_170819.927/log_edge_normalized.txt'
% 1 	Time (sec)
% 2..9 	Sensor value in 0..1000 scale for black to white
% 10 	Line width (m)
1709309307.8843 0 0 0 0 0 0 0 0  0.0000
1709309307.8925 0 0 0 0 0 0 0 0  0.0000
1709309307.9006 0 0 0 0 0 0 0 0  0.0000
1709309307.9084 0 0 0 0 0 0 0 0  0.0000
1709309307.9165 0 0 0 0 0 0 0 0  0.0000
1709309307.9238 0 0 0 0 0 0 0 0  0.0000
1709309307.9327 0 0 0 0 0 0 0 0  0.0000
1709309307.9407 0 0 0 0 0 0 0 0  0.0000
1709309307.9478 0 0 0 0 0 0 0 0  0.0000
1709309307.9566 0 0 0 0 0 0 0 0  0.0000
1709309307.9643 0 0 0 0 0 0 0 0  0.0000
1709309307.9726 0 0 0 0 0 0 0 0  0.0000
1709309307.9804 0 0 0 0 0 0 0 0  0.0000
1709309307.9883 0 0 0 0 0 0 0 0  0.0000
1709309307.9965 0 0 0 0 0 0 0 0  0.0000
1709309308.0042 0 0 0 0 0 0 0 0  0.0000
1709309308.0131 0 0 0 0 0 0 0 0  0.0000
1709309308.0201 0 0 0 0 0 0 0 0  0.0000
1709309308.0278 0 0 0 0 0 0 0 0  0.0000
1709309308.0359 0 0 0 0 0 0 0 0  0.0000
1709309308.0442 0 0 0 0 0 0 0 0  0.0000
1709309308.0519 0 0 0 0 0 0 0 0  0.0000
1709309308.0601 0 0 0 0 0 0 0 0  0.0000
1709309308.0680 0 0 0 0 0 0 0 0  0.0000
1709309308.0766 0 0 0 0 0 0 0 0  0.0000
1709309308.0847 0 0 0 0 0 0 0 0  0.0000
1709309308.0920 0 0 0 0 0 0 0 0  0.0000
1709309308.0997 0 0 0 0 0 0 0 0  0.0000
1709309308.1079 0 0 0 0 0 0 0 0  0.0000
1709309308.1157 0 0 0 0 0 0 0 0  0.0000
1709309308.1244 0 0 0 0 0 0 0 0  0.0000
1709309308.1325 0 0 0 0 0 0 0 0  0.0000
1709309308.1407 0 0 0 0 0 0 0 0  0.0000
1709309308.1485 0 0 0 0 0 0 0 0  0.0000
1709309308.1566 0 0 0 0 0 0 0 0  0.0000
1709309308.1644 0 0 0 0 0 0 0 0  0.0000
1709309308.1721 0 0 0 0 0 0 0 0  0.0000
1709309308.1806 0 0 0 0 0 0 0 0  0.0000
1709309308.1877 0 0 0 0 0 0 0 0  0.0000
1709309308.1965 0 0 0 0 0 0 0 0  0.0000
1709309308.2046 0 0 0 0 0 0 0 0  0.0000
1709309308.2132 0 0 0 0 0 0 0 0  0.0000
1709309308.2197 0 0 0 0 0 0 0 0  0.0000
1709309308.2279 0 0 0 0 0 0 0 0  0.0000
1709309308.2360 0 0 0 0 0 0 0 0  0.0000
1709309308.2448 0 0 0 0 0 0 0 0  0.0000
1709309308.2518 0 0 0 0 0 0 0 0  0.0000
1709309308.2598 0 0 0 0 0 0 0 0  0.0000
1709309308.2683 0 0 0 0 0 0 0 0  0.0000
1709309308.2765 0 0 0 0 0 0 0 0  0.0000
1709309308.2847 0 0 0 0 0 0 0 0  0.0000
1709309308.2923 0 0 0 0 0 0 0 0  0.0000
1709309308.3013 0 0 0 0 0 0 0 0  0.0000
1709309308.3087 0 0 0 0 0 0 0 0  0.0000
1709309308.3166 0 0 0 0 0 0 0 0  0.0000
1709309308.3248 0 0 0 0 0 0 0 0  0.0000
1709309308.3319 0 0 0 0 0 0 0 0  0.0000
1709309308.3406 0 0 0 0 0 0 0 0  0.0000
1709309308.3485 0 0 0 0 0 0 0 0  0.0000
1709309308.3566 0 0 0 0 0 0 0 0  0.0000
1709309308.3638 0 0 0 0 0 0 0 0  0.0000
1709309308.3719 0 0 0 0 0 0 0 0  0.0000
1709309308.3801 0 0 0 0 0 0 0 0  0.0000
1709309308.3878 0 0 0 0 0 0 0 0  0.0000
1709309308.3958 0 0 0 0 0 0 0 0  0.0000
1709309308.4039 0 0 0 0 0 0 0 0  0.0000
1709309308.4132 0 0 0 0 0 0 0 0  0.0000
1709309308.4207 0 0 0 0 0 0 0 0  0.0000
1709309308.4277 0 0 0 0 0 0 0 0  0.0000
1709309308.4362 0 0 0 0 0 0 0 0  0.0000
1709309308.4444 0 0 0 0 0 0 0 0  0.0000
1709309308.4518 0 0 0 0 0 0 0 0  0.0000
1709309308.4607 0 0 0 0 0 0 0 0  0.0000
1709309308.4685 0 0 0 0 0 0 0 0  0.0000
1709309308.4757 0 0 0 0 0 0 0 0  0.0000
1709309308.4842 0 0 0 0 0 0 0 0  0.0000
1709309308.4919 0 0 0 0 0 0 0 0  0.0000
1709309308.5000 0 0 0 0 0 0 0 0  0.0000
1709309308.5087 0 0 0 0 0 0 0 0  0.0000
1709309308.5164 0 0 0 0 0 0 0 0  0.0000
1709309308.5245 0 0 0 0 0 0 0 0  0.0000
1709309308.5319 0 0 0 0 0 0 0 0  0.0000
1709309308.5400 0 0 0 0 0 0 0 0  0.0000
1709309308.5481 0 0 0 0 0 0 0 0  0.0000
1709309308.5557 0 0 0 0 0 0 0 0  0.0000
1709309308.5646 0 0 0 0 0 0 0 0  0.0000
1709309308.5725 0 0 0 0 0 0 0 0  0.0000
1709309308.5805 0 0 0 0 0 0 0 0  0.0000
1709309308.5886 0 0 0 0 0 0 0 0  0.0000
1709309308.5967 0 0 0 0 0 0 0 0  0.0000
1709309308.6043 0 0 0 0 0 0 0 0  0.0000
1709309308.6130 0 0 0 0 0 0 0 0  0.0000
1709309308.6198 0 0 0 0 0 0 0 0  0.0000
1709309308.6285 0 0 0 0 0 0 0 0  0.0000
1709309308.6366 0 0 0 0 0 0 0 0  0.0000
1709309308.6447 0 0 0 0 0 0 0 0  0.0000
1709309308.6524 0 0 0 0 0 0 0 0  0.0000
1709309308.6615 0 0 0 0 0 0 0 0  0.0000
1709309308.6681 0 0 0 0 0 0 0 0  0.0000
1709309308.6757 0 0 0 0 0 0 0 0  0.0000
1709309308.6838 0 0 0 0 0 0 0 0  0.0000
1709309308.6919 0 0 0 0 0 0 0 0  0.0000
1709309308.7006 0 0 0 0 0 0 0 0  0.0000
1709309308.7087 0 0 0 0 0 0 0 0  0.0000
1709309308.7160 0 0 0 0 0 0 0 0  0.0000
1709309308.7247 0 0 0 0 0 0 0 0  0.0000
1709309308.7327 0 0 0 0 0 0 0 0  0.0000
1709309308.7397 0 0 0 0 0 0 0 0  0.0000
1709309308.7484 0 0 0 0 0 0 0 0  0.0000
1709309308.7562 0 0 0 0 0 0 0 0  0.0000
1709309308.7639 0 0 0 0 0 0 0 0  0.0000
1709309308.7728 0 0 0 0 0 0 0 0  0.0000
1709309308.7798 0 0 0 0 0 0 0 0  0.0000
1709309308.7879 0 0 0 0 0 0 0 0  0.0000
1709309308.7963 0 0 0 0 0 0 0 0  0.0000
1709309308.8044 0 0 0 0 0 0 0 0  0.0000
1709309308.8133 0 0 0 0 0 0 0 0  0.0000
1709309308.8201 0 0 0 0 0 0 0 0  0.0000
1709309308.8285 0 0 0 0 0 0 0 0  0.0000
1709309308.8367 0 0 0 0 0 0 0 0  0.0000
1709309308.8443 0 0 0 0 0 0 0 0  0.0000
1709309308.8525 0 0 0 0 0 0 0 0  0.0000
1709309308.8607 0 0 0 0 0 0 0 0  0.0000
1709309308.8680 0 0 0 0 0 0 0 0  0.0000
1709309308.8762 0 0 0 0 0 0 0 0  0.0000
1709309308.8844 0 0 0 0 0 0 0 0  0.0000
1709309308.8920 0 0 0 0 0 0 0 0  0.0000
1709309308.9003 0 0 0 0 0 0 0 0  0.0000
1709309308.9086 0 0 0 0 0 0 0 0  0.0000
1709309308.9161 0 0 0 0 0 0 0 0  0.0000
1709309308.9243 0 0 0 0 0 0 0 0  0.0000
1709309308.9321 0 0 0 0 0 0 0 0  0.0000
1709309308.9398 0 0 0 0 0 0 0 0  0.0000
1709309308.9479 0 0 0 0 0 0 0 0  0.0000
1709309308.9561 0 0 0 0 0 0 0 0  0.0000
1709309308.9644 0 0 0 0 0 0 0 0  0.0000
1709309308.9729 0 0 0 0 0 0 0 0  0.0000
1709309308.9799 0 0 0 0 0 0 0 0  0.0000
1709309308.9884 0 0 0 0 0 0 0 0  0.0000
1709309308.9966 0 0 0 0 0 0 0 0  0.0000
1709309309.0047 0 0 0 0 0 0 0 0  0.0000
1709309309.0131 0 0 0 0 0 0 0 0  0.0000
1709309309.0211 0 0 0 0 0 0 0 0  0.0000
1709309309.0281 0 0 0 0 0 0 0 0  0.0000
1709309309.0358 0 0 0 0 0 0 0 0  0.0000
1709309309.0441 0 0 0 0 0 0 0 0  0.0000
1709309309.0523 0 0 0 0 0 0 0 0  0.0000
1709309309.0599 0 0 0 0 0 0 0 0  0.0000
1709309309.0685 0 0 0 0 0 0 0 0  0.0000
1709309309.0767 0 0 0 0 0 0 0 0  0.0000
1709309309.0845 0 0 0 0 0 0 0 0  0.0000
1709309309.0927 0 0 0 0 0 0 0 0  0.0000
1709309309.1007 0 0 0 0 0 0 0 0  0.0000
1709309309.1084 0 0 0 0 0 0 0 0  0.0000
1709309309.1164 0 0 0 0 0 0 0 0  0.0000
1709309309.1246 0 0 0 0 0 0 0 0  0.0000
1709309309.1323 0 0 0 0 0 0 0 0  0.0000
1709309309.1405 0 0 0 0 0 0 0 0  0.0000
1709309309.1486 0 0 0 0 0 0 0 0  0.0000
1709309309.1562 0 0 0 0 0 0 0 0  0.0000
1709309309.1640 0 0 0 0 0 0 0 0  0.0000
1709309309.1722 0 0 0 0 0 0 0 0  0.0000
1709309309.1801 0 0 0 0 0 0 0 0  0.0000
1709309309.1883 0 0 0 0 0 0 0 0  0.0000
1709309309.1965 0 0 0 0 0 0 0 0  0.0000
1709309309.2039 0 0 0 0 0 0 0 0  0.0000
1709309309.2126 0 0 0 0 0 0 0 0  0.0000
1709309309.2207 0 0 0 0 0 0 0 0  0.0000
1709309309.2284 0 0 0 0 0 0 0 0  0.0000
1709309309.2364 0 0 0 0 0 0 0 0  0.0000
1709309309.2446 0 0 0 0 0 0 0 0  0.0000
1709309309.2524 0 0 0 0 0 0 0 0  0.0000
1709309309.2604 0 0 0 0 0 0 0 0  0.0000
1709309309.2682 0 0 0 0 0 0 0 0  0.0000
1709309309.2759 0 0 0 0 0 0 0 0  0.0000
1709309309.2840 0 0 0 0 0 0 0 0  0.0000
1709309309.2919 0 0 0 0 0 0 0 0  0.0000
1709309309.3006 0 0 0 0 0 0 0 0  0.0000
1709309309.3087 0 0 0 0 0 0 0 0  0.0000
1709309309.3164 0 0 0 0 0 0 0 0  0.0000
1709309309.3240 0 0 0 0 0 0 0 0  0.0000
1709309309.3321 0 0 0 0 0 0 0 0  0.0000
1709309309.3400 0 0 0 0 0 0 0 0  0.0000
1709309309.3487 0 0 0 0 0 0 0 0  0.0000
1709309309.3568 0 0 0 0 0 0 0 0  0.0000
1709309309.3645 0 0 0 0 0 0 0 0  0.0000
1709309309.3722 0 0 0 0 0 0 0 0  0.0000
1709309309.3815 0 0 0 0 0 0 0 0  0.0000
1709309309.3887 0 0 0 0 0 0 0 0  0.0000
1709309309.3964 0 0 0 0 0 0 0 0  0.0000
1709309309.4045 0 0 0 0 0 0 0 0  0.0000
1709309309.4124 0 0 0 0 0 0 0 0  0.0000
1709309309.4203 0 0 0 0 0 0 0 0  0.0000
1709309309.4283 0 0 0 0 0 0 0 0  0.0000
1709309309.4366 0 0 0 0 0 0 0 0  0.0000
1709309309.4443 0 0 0 0 0 0 0 0  0.0000
1709309309.4525 0 0 0 0 0 0 0 0  0.0000
1709309309.4604 0 0 0 0 0 0 0 0  0.0000
1709309309.4678 0 0 0 0 0 0 0 0  0.0000
1709309309.4766 0 0 0 0 0 0 0 0  0.0000
1709309309.4844 0 0 0 0 0 0 0 0  0.0000
1709309309.4918 0 0 0 0 0 0 0 0  0.0000
1709309309.5009 0 0 0 0 0 0 0 0  0.0000
1709309309.5087 0 0 0 0 0 0 0 0  0.0000
1709309309.5185 0 0 0 0 0 0 0 0  0.0000
1709309309.5251 0 0 0 0 0 0 0 0  0.0000
1709309309.5321 0 0 0 0 0 0 0 0  0.0000
1709309309.5405 0 0 0 0 0 0 0 0  0.0000
1709309309.5485 0 0 0 0 0 0 0 0  0.0000
1709309309.5563 0 0 0 0 0 0 0 0  0.0000
1709309309.5645 0 0 0 0 0 0 0 0  0.0000
1709309309.5727 0 0 0 0 0 0 0 0  0.0000
1709309309.5798 0 0 0 0 0 0 0 0  0.0000
1709309309.5886 0 0 0 0 0 0 0 0  0.0000
1709309309.5968 0 0 0 0 0 0 0 0  0.0000
1709309309.6039 0 0 0 0 0 0 0 0  0.0000
1709309309.6132 0 0 0 0 0 0 0 0  0.0000
1709309309.6203 0 0 0 0 0 0 0 0  0.0000
1709309309.6285 0 0 0 0 0 0 0 0  0.0000
1709309309.6362 0 0 0 0 0 0 0 0  0.0000
1709309309.6444 0 0 0 0 0 0 0 0  0.0000
1709309309.6526 0 0 0 0 0 0 0 0  0.0000
1709309309.6604 0 0 0 0 0 0 0 0  0.0000
1709309309.6681 0 0 0 0 0 0 0 0  0.0000
1709309309.6762 0 0 0 0 0 0 0 0  0.0000
1709309309.6837 0 0 0 0 0 0 0 0  0.0000
1709309309.6919 0 0 0 0 0 0 0 0  0.0000
1709309309.7000 0 0 0 0 0 0 0 0  0.0000
1709309309.7077 0 0 0 0 0 0 0 0  0.0000
1709309309.7166 0 0 0 0 0 0 0 0  0.0000
1709309309.7238 0 0 0 0 0 0 0 0  0.0000
1709309309.7326 0 0 0 0 0 0 0 0  0.0000
1709309309.7405 0 0 0 0 0 0 0 0  0.0000
1709309309.7487 0 0 0 0 0 0 0 0  0.0000
1709309309.7563 0 0 0 0 0 0 0 0  0.0000
1709309309.7642 0 0 0 0 0 0 0 0  0.0000
1709309309.7724 0 0 0 0 0 0 0 0  0.0000
1709309309.7801 0 0 0 0 0 0 0 0  0.0000
1709309309.7888 0 0 0 0 0 0 0 0  0.0000
1709309309.7960 0 0 0 0 0 0 0 0  0.0000
1709309309.8047 0 0 0 0 0 0 0 0  0.0000
1709309309.8124 0 0 0 0 0 0 0 0  0.0000
1709309309.8205 0 0 0 0 0 0 0 0  0.0000
1709309309.8282 0 0 0 0 0 0 0 0  0.0000
1709309309.8361 0 0 0 0 0 0 0 0  0.0000
1709309309.8444 0 0 0 0 0 0 0 0  0.0000
1709309309.8522 0 0 0 0 0 0 0 0  0.0000
1709309309.8603 0 0 0 0 0 0 0 0  0.0000
1709309309.8681 0 0 0 0 0 0 0 0  0.0000
1709309309.8767 0 0 0 0 0 0 0 0  0.0000
1709309309.8839 0 0 0 0 0 0 0 0  0.0000
1709309309.8922 0 0 0 0 0 0 0 0  0.0000
1709309309.9002 0 0 0 0 0 0 0 0  0.0000
1709309309.9084 0 0 0 0 0 0 0 0  0.0000
1709309309.9162 0 0 0 0 0 0 0 0  0.0000
1709309309.9237 0 0 0 0 0 0 0 0  0.0000
1709309309.9320 0 0 0 0 0 0 0 0  0.0000
1709309309.9402 0 0 0 0 0 0 0 0  0.0000
1709309309.9480 0 0 0 0 0 0 0 0  0.0000
1709309309.9562 0 0 0 0 0 0 0 0  0.0000
1709309309.9640 0 0 0 0 0 0 0 0  0.0000
1709309309.9727 0 0 0 0 0 0 0 0  0.0000
1709309309.9804 0 0 0 0 0 0 0 0  0.0000
1709309309.9882 0 0 0 0 0 0 0 0  0.0000
1709309309.9960 0 0 0 0 0 0 0 0  0.0000
1709309310.0042 0 0 0 0 0 0 0 0  0.0000
1709309310.0130 0 0 0 0 0 0 0 0  0.0000
1709309310.0206 0 0 0 0 0 0 0 0  0.0000
1709309310.0288 0 0 0 0 0 0 0 0  0.0000
1709309310.0358 0 0 0 0 0 0 0 0  0.0000
1709309310.0445 0 0 0 0 0 0 0 0  0.0000
1709309310.0519 0 0 0 0 0 0 0 0  0.0000
1709309310.0598 0 0 0 0 0 0 0 0  0.0000
1709309310.0683 0 0 0 0 0 0 0 0  0.0000
1709309310.0764 0 0 0 0 0 0 0 0  0.0000
1709309310.0846 0 0 0 0 0 0 0 0  0.0000
1709309310.0927 0 0 0 0 0 0 0 0  0.0000
1709309310.1006 0 0 0 0 0 0 0 0  0.0000
1709309310.1088 0 0 0 0 0 0 0 0  0.0000
1709309310.1159 0 0 0 0 0 0 0 0  0.0000
1709309310.1240 0 0 0 0 0 0 0 0  0.0000
1709309310.1322 0 0 0 0 0 0 0 0  0.0000
1709309310.1398 0 0 0 0 0 0 0 0  0.0000
1709309310.1488 0 0 0 0 0 0 0 0  0.0000
1709309310.1559 0 0 0 0 0 0 0 0  0.0000
1709309310.1641 0 0 0 0 0 0 0 0  0.0000
1709309310.1722 0 0 0 0 0 0 0 0  0.0000
1709309310.1803 0 0 0 0 0 0 0 0  0.0000
1709309310.1884 0 0 0 0 0 0 0 0  0.0000
1709309310.1963 0 0 0 0 0 0 0 0  0.0000
1709309310.2045 0 0 0 0 0 0 0 0  0.0000
1709309310.2129 0 0 0 0 0 0 0 0  0.0000
1709309310.2200 0 0 0 0 0 0 0 0  0.0000
1709309310.2282 0 0 0 0 0 0 0 0  0.0000
1709309310.2358 0 0 0 0 0 0 0 0  0.0000
1709309310.2439 0 0 0 0 0 0 0 0  0.0000
1709309310.2521 0 0 0 0 0 0 0 0  0.0000
1709309310.2598 0 0 0 0 0 0 0 0  0.0000
1709309310.2686 0 0 0 0 0 0 0 0  0.0000
1709309310.2767 0 0 0 0 0 0 0 0  0.0000
1709309310.2841 0 0 0 0 0 0 0 0  0.0000
1709309310.2922 0 0 0 0 0 0 0 0  0.0000
1709309310.3003 0 0 0 0 0 0 0 0  0.0000
1709309310.3081 0 0 0 0 0 0 0 0  0.0000
1709309310.3162 0 0 0 0 0 0 0 0  0.0000
1709309310.3243 0 0 0 0 0 0 0 0  0.0000
1709309310.3320 0 0 0 0 0 0 0 0  0.0000
1709309310.3402 0 0 0 0 0 0 0 0  0.0000
1709309310.3484 0 0 0 0 0 0 0 0  0.0000
1709309310.3560 0 0 0 0 0 0 0 0  0.0000
1709309310.3648 0 0 0 0 0 0 0 0  0.0000
1709309310.3721 0 0 0 0 0 0 0 0  0.0000
1709309310.3798 0 0 0 0 0 0 0 0  0.0000
1709309310.3879 0 0 0 0 0 0 0 0  0.0000
1709309310.3960 0 0 0 0 0 0 0 0  0.0000
1709309310.4048 0 0 0 0 0 0 0 0  0.0000
1709309310.4124 0 0 0 0 0 0 0 0  0.0000
1709309310.4204 0 0 0 0 0 0 0 0  0.0000
1709309310.4280 0 0 0 0 0 0 0 0  0.0000
1709309310.4361 0 0 0 0 0 0 0 0  0.0000
1709309310.4443 0 0 0 0 0 0 0 0  0.0000
1709309310.4522 0 0 0 0 0 0 0 0  0.0000
1709309310.4612 0 0 0 0 0 0 0 0  0.0000
1709309310.4681 0 0 0 0 0 0 0 0  0.0000
1709309310.4757 0 0 0 0 0 0 0 0  0.0000
1709309310.4838 0 0 0 0 0 0 0 0  0.0000
1709309310.4926 0 0 0 0 0 0 0 0  0.0000
1709309310.5003 0 0 0 0 0 0 0 0  0.0000
1709309310.5082 0 0 0 0 0 0 0 0  0.0000
1709309310.5163 0 0 0 0 0 0 0 0  0.0000
1709309310.5241 0 0 0 0 0 0 0 0  0.0000
1709309310.5322 0 0 0 0 0 0 0 0  0.0000
1709309310.5404 0 0 0 0 0 0 0 0  0.0000
1709309310.5483 0 0 0 0 0 0 0 0  0.0000
1709309310.5561 0 0 0 0 0 0 0 0  0.0000
1709309310.5638 0 0 0 0 0 0 0 0  0.0000
1709309310.5725 0 0 0 0 0 0 0 0  0.0000
1709309310.5806 0 0 0 0 0 0 0 0  0.0000
1709309310.5881 0 0 0 0 0 0 0 0  0.0000
1709309310.5966 0 0 0 0 0 0 0 0  0.0000
1709309310.6048 0 0 0 0 0 0 0 0  0.0000
1709309310.6125 0 0 0 0 0 0 0 0  0.0000
1709309310.6200 0 0 0 0 0 0 0 0  0.0000
1709309310.6281 0 0 0 0 0 0 0 0  0.0000
1709309310.6362 0 0 0 0 0 0 0 0  0.0000
1709309310.6441 0 0 0 0 0 0 0 0  0.0000
1709309310.6522 0 0 0 0 0 0 0 0  0.0000
1709309310.6603 0 0 0 0 0 0 0 0  0.0000
1709309310.6678 0 0 0 0 0 0 0 0  0.0000
1709309310.6759 0 0 0 0 0 0 0 0  0.0000
1709309310.6840 0 0 0 0 0 0 0 0  0.0000
1709309310.6925 0 0 0 0 0 0 0 0  0.0000
1709309310.7005 0 0 0 0 0 0 0 0  0.0000
1709309310.7086 0 0 0 0 0 0 0 0  0.0000
1709309310.7163 0 0 0 0 0 0 0 0  0.0000
1709309310.7244 0 0 0 0 0 0 0 0  0.0000
1709309310.7323 0 0 0 0 0 0 0 0  0.0000
1709309310.7400 0 0 0 0 0 0 0 0  0.0000
1709309310.7481 0 0 0 0 0 0 0 0  0.0000
1709309310.7562 0 0 0 0 0 0 0 0  0.0000
1709309310.7646 0 0 0 0 0 0 0 0  0.0000
1709309310.7727 0 0 0 0 0 0 0 0  0.0000
1709309310.7807 0 0 0 0 0 0 0 0  0.0000
1709309310.7884 0 0 0 0 0 0 0 0  0.0000
1709309310.7965 0 0 0 0 0 0 0 0  0.0000
1709309310.8047 0 0 0 0 0 0 0 0  0.0000
1709309310.8124 0 0 0 0 0 0 0 0  0.0000
1709309310.8214 0 0 0 0 0 0 0 0  0.0000
1709309310.8285 0 0 0 0 0 0 0 0  0.0000
1709309310.8363 0 0 0 0 0 0 0 0  0.0000
1709309310.8444 0 0 0 0 0 0 0 0  0.0000
1709309310.8525 0 0 0 0 0 0 0 0  0.0000
1709309310.8601 0 0 0 0 0 0 0 0  0.0000
1709309310.8678 0 0 0 0 0 0 0 0  0.0000
1709309310.8759 0 0 0 0 0 0 0 0  0.0000
1709309310.8847 0 0 0 0 0 0 0 0  0.0000
1709309310.8928 0 0 0 0 0 0 0 0  0.0000
1709309310.8999 0 0 0 0 0 0 0 0  0.0000
1709309310.9087 0 0 0 0 0 0 0 0  0.0000
1709309310.9163 0 0 0 0 0 0 0 0  0.0000
1709309310.9246 0 0 0 0 0 0 0 0  0.0000
1709309310.9323 0 0 0 0 0 0 0 0  0.0000
1709309310.9404 0 0 0 0 0 0 0 0  0.0000
1709309310.9486 0 0 0 0 0 0 0 0  0.0000
1709309310.9561 0 0 0 0 0 0 0 0  0.0000
1709309310.9640 0 0 0 0 0 0 0 0  0.0000
1709309310.9721 0 0 0 0 0 0 0 0  0.0000
1709309310.9798 0 0 0 0 0 0 0 0  0.0000
1709309310.9887 0 0 0 0 0 0 0 0  0.0000
1709309310.9961 0 0 0 0 0 0 0 0  0.0000
1709309311.0038 0 0 0 0 0 0 0 0  0.0000
1709309311.0129 0 0 0 0 0 0 0 0  0.0000
1709309311.0199 0 0 0 0 0 0 0 0  0.0000
1709309311.0287 0 0 0 0 0 0 0 0  0.0000
1709309311.0358 0 0 0 0 0 0 0 0  0.0000
1709309311.0441 0 0 0 0 0 0 0 0  0.0000
1709309311.0527 0 0 0 0 0 0 0 0  0.0000
1709309311.0598 0 0 0 0 0 0 0 0  0.0000
1709309311.0678 0 0 0 0 0 0 0 0  0.0000
1709309311.0766 0 0 0 0 0 0 0 0  0.0000
1709309311.0849 0 0 0 0 0 0 0 0  0.0000
1709309311.0918 0 0 0 0 0 0 0 0  0.0000
1709309311.1006 0 0 0 0 0 0 0 0  0.0000
