% Edge sensor logfile normalized 'log_20240301_165543.793/log_edge_normalized.txt'
% 1 	Time (sec)
% 2..9 	Sensor value in 0..1000 scale for black to white
% 10 	Line width (m)
1709308551.8794 0 977 1000 1000 1000 707 175 0  0.0737
1709308551.8867 0 1000 1000 1000 1000 752 219 0  0.0754
1709308551.8947 0 945 1000 1000 1000 807 278 0  0.0765
1709308551.9030 0 918 1000 1000 1000 853 340 0  0.0778
1709308551.9106 0 863 1000 1000 1000 899 392 0  0.0785
1709308551.9183 0 809 1000 1000 1000 937 449 0  0.0792
1709308551.9269 0 695 1000 1000 1000 963 510 6  0.0782
1709308551.9352 0 663 1000 1000 1000 990 557 59  0.0782
1709308551.9419 0 622 1000 1000 1000 1000 629 137  0.0789
1709308551.9514 0 513 1000 1000 1000 980 668 171  0.0774
1709308551.9579 0 500 1000 1000 1000 927 710 243  0.0792
1709308551.9667 0 481 1000 1000 995 926 777 347  0.0816
1709308551.9751 0 372 979 1000 935 858 791 382  0.0803
1709308551.9827 0 395 979 1000 892 845 850 451  0.0832
1709308551.9906 0 368 974 1000 861 799 884 521  0.0850
1709308552.0002 0 309 938 1000 818 756 894 570  0.0853
1709308552.0068 0 286 942 1000 778 720 908 619  0.0872
1709308552.0147 0 227 920 1000 757 679 885 652  0.0876
1709308552.0229 0 172 872 1000 714 607 843 680  0.0878
1709308552.0306 0 195 860 1000 685 568 824 713  0.0898
1709308552.0385 0 136 847 1000 671 527 796 723  0.0893
1709308552.0474 0 140 851 1000 656 504 768 756  0.0894
1709308552.0547 0 90 810 1000 638 451 703 746  0.0883
1709308552.0623 0 54 808 1000 633 399 659 740  0.0882
1709308552.0719 0 90 831 1000 651 382 633 785  0.0887
1709308552.0780 0 36 801 1000 634 326 566 740  0.0880
1709308552.0868 0 36 808 1000 642 284 526 738  0.0881
1709308552.0958 0 31 821 1000 656 264 512 744  0.0883
1709308552.1030 0 31 810 1000 633 216 442 699  0.0336
1709308552.1115 0 100 826 1000 619 175 410 656  0.0336
1709308552.1203 0 54 826 1000 609 187 378 646  0.0331
1709308552.1263 0 81 801 1000 588 146 343 611  0.0320
1709308552.1340 0 118 831 1000 586 111 303 605  0.0327
1709308552.1441 0 163 867 1000 566 68 303 605  0.0331
1709308552.1500 0 195 869 1000 548 75 271 554  0.0328
1709308552.1585 0 254 924 1000 548 34 259 541  0.0343
1709308552.1688 0 309 952 1000 542 22 236 529  0.0351
1709308552.1745 0 295 956 1000 505 11 200 484  0.0342
1709308552.1825 0 350 993 1000 485 0 187 449  0.0349
1709308552.1914 0 472 1000 1000 479 0 194 468  0.0368
1709308552.1998 0 527 1000 1000 449 0 163 415  0.0373
1709308552.2064 0 613 1000 1000 429 0 138 398  0.0394
1709308552.2153 0 740 1000 1000 418 0 133 400  0.0440
1709308552.2219 0 804 1000 992 381 0 115 364  0.0447
1709308552.2303 0 831 1000 956 340 0 87 349  0.0441
1709308552.2397 0 945 1000 930 314 0 75 347  0.0451
1709308552.2459 0 1000 1000 928 297 0 63 323  0.0456
1709308552.2539 0 1000 1000 892 269 0 52 265  0.0447
1709308552.2640 0 1000 1000 870 249 0 19 239  0.0441
1709308552.2706 0 1000 1000 861 229 0 0 247  0.0438
1709308552.2785 0 1000 1000 839 216 0 0 198  0.0433
1709308552.2891 0 1000 1000 804 195 0 0 157  0.0424
1709308552.2946 0 1000 1000 797 178 0 0 184  0.0421
1709308552.3025 0 1000 1000 762 163 0 0 102  0.0412
1709308552.3115 0 1000 1000 749 155 0 0 53  0.0408
1709308552.3180 0 1000 1000 755 140 0 0 38  0.0410
1709308552.3261 0 1000 1000 733 119 0 0 0  0.0403
1709308552.3357 0 1000 1000 700 99 0 0 0  0.0394
1709308552.3422 86 1000 1000 691 100 0 0 0  0.0394
1709308552.3502 10 1000 1000 672 84 0 0 0  0.0380
1709308552.3593 97 1000 1000 665 77 0 0 0  0.0382
1709308552.3659 271 1000 1000 661 74 0 0 0  0.0394
1709308552.3744 217 1000 1000 638 64 0 0 0  0.0379
1709308552.3831 304 1000 1000 639 56 0 0 0  0.0388
1709308552.3907 304 1000 1000 643 59 0 0 0  0.0389
1709308552.3992 217 1000 1000 630 56 0 0 0  0.0376
1709308552.4069 239 1000 1000 656 62 0 0 0  0.0389
1709308552.4145 250 1000 1000 654 62 0 0 0  0.0389
1709308552.4220 260 1000 1000 648 67 0 0 0  0.0387
1709308552.4308 119 1000 1000 672 84 0 0 0  0.0387
1709308552.4385 184 1000 1000 691 87 0 0 0  0.0401
1709308552.4463 228 1000 1000 712 92 0 0 0  0.0413
1709308552.4547 65 1000 1000 700 89 0 0 0  0.0398
1709308552.4623 86 1000 1000 712 119 0 0 0  0.0403
1709308552.4699 152 1000 1000 764 128 0 0 0  0.0421
1709308552.4789 0 1000 1000 725 122 0 0 0  0.0401
1709308552.4865 0 1000 1000 718 125 0 0 0  0.0399
1709308552.4944 119 1000 1000 742 148 0 0 0  0.0413
1709308552.5028 76 1000 1000 707 128 0 0 0  0.0401
1709308552.5105 65 1000 1000 729 133 0 0 0  0.0406
1709308552.5183 54 1000 1000 740 132 0 0 0  0.0408
1709308552.5271 21 1000 1000 718 133 0 0 0  0.0401
1709308552.5347 108 1000 1000 736 138 0 0 0  0.0411
1709308552.5426 65 1000 1000 738 135 0 0 0  0.0409
1709308552.5511 0 1000 1000 718 117 0 0 0  0.0399
1709308552.5585 32 1000 1000 722 117 0 0 0  0.0402
1709308552.5664 141 1000 1000 720 115 0 0 0  0.0408
1709308552.5746 130 1000 1000 689 114 0 0 0  0.0396
1709308552.5822 86 1000 1000 691 97 0 0 0  0.0394
1709308552.5900 141 1000 1000 703 99 0 0 0  0.0404
1709308552.5996 86 1000 1000 696 105 0 0 0  0.0397
1709308552.6060 43 1000 1000 700 90 0 0 0  0.0397
1709308552.6139 86 1000 1000 700 115 0 0 0  0.0399
1709308552.6228 108 1000 1000 698 105 0 0 0  0.0399
1709308552.6305 86 1000 1000 683 97 0 0 0  0.0390
1709308552.6384 152 1000 1000 678 97 0 0 0  0.0392
1709308552.6483 65 1000 1000 680 92 0 0 0  0.0387
1709308552.6546 119 1000 1000 680 95 0 0 0  0.0391
1709308552.6624 119 1000 1000 685 104 0 0 0  0.0393
1709308552.6713 141 1000 1000 685 95 0 0 0  0.0395
1709308552.6779 130 1000 1000 669 95 0 0 0  0.0386
1709308552.6868 97 1000 1000 685 102 0 0 0  0.0392
1709308552.6945 97 1000 1000 691 90 0 0 0  0.0395
1709308552.7029 0 1000 1000 681 97 0 0 0  0.0384
1709308552.7108 54 1000 1000 700 107 0 0 0  0.0397
1709308552.7187 152 1000 1000 705 109 0 0 0  0.0405
1709308552.7263 10 1000 1000 667 94 0 0 0  0.0378
1709308552.7341 0 1000 1000 678 82 0 0 0  0.0383
1709308552.7430 32 1000 1000 720 110 0 0 0  0.0402
1709308552.7507 0 1000 1000 683 102 0 0 0  0.0385
1709308552.7587 10 1000 1000 689 100 0 0 0  0.0389
1709308552.7667 32 1000 1000 714 120 0 0 0  0.0400
1709308552.7746 0 1000 1000 698 110 0 0 0  0.0393
1709308552.7824 0 1000 1000 727 120 0 0 0  0.0402
1709308552.7913 0 1000 1000 733 114 0 0 0  0.0403
1709308552.7995 0 1000 1000 700 110 0 0 0  0.0394
1709308552.8063 0 1000 1000 734 120 0 0 0  0.0404
1709308552.8152 10 1000 1000 740 127 0 0 0  0.0406
1709308552.8228 0 1000 1000 745 120 0 0 0  0.0407
1709308552.8304 0 1000 1000 718 130 0 0 0  0.0400
1709308552.8395 0 1000 1000 733 123 0 0 0  0.0404
1709308552.8461 21 1000 1000 747 132 0 0 0  0.0408
1709308552.8545 0 1000 1000 716 119 0 0 0  0.0399
1709308552.8633 10 1000 1000 705 125 0 0 0  0.0396
1709308552.8699 97 1000 1000 723 120 0 0 0  0.0406
1709308552.8785 54 1000 1000 700 105 0 0 0  0.0397
1709308552.8872 97 1000 1000 685 105 0 0 0  0.0392
1709308552.8939 108 1000 1000 703 107 0 0 0  0.0401
1709308552.9023 108 1000 1000 674 97 0 0 0  0.0387
1709308552.9114 239 1000 1000 674 87 0 0 0  0.0397
1709308552.9188 271 1000 1000 667 79 0 0 0  0.0396
1709308552.9266 206 1000 1000 648 77 0 0 0  0.0382
1709308552.9361 358 1000 1000 652 74 0 0 0  0.0399
1709308552.9419 358 1000 1000 639 62 0 0 0  0.0394
1709308552.9505 326 1000 1000 592 38 0 0 0  0.0374
1709308552.9595 402 1000 1000 617 42 0 0 0  0.0392
1709308552.9659 413 1000 1000 619 46 0 0 0  0.0394
1709308552.9748 434 1000 1000 601 34 0 0 0  0.0391
1709308552.9825 413 1000 1000 599 38 0 0 0  0.0387
1709308552.9901 413 1000 1000 605 36 0 0 0  0.0389
1709308552.9986 402 1000 1000 585 36 0 0 0  0.0381
1709308553.0083 445 1000 1000 566 21 0 0 0  0.0383
1709308553.0149 413 1000 1000 579 23 0 0 0  0.0381
1709308553.0228 380 1000 1000 566 24 0 0 0  0.0373
1709308553.0306 369 1000 1000 539 29 0 0 0  0.0364
1709308553.0382 467 1000 1000 541 24 0 0 0  0.0380
1709308553.0459 423 1000 1000 552 24 0 0 0  0.0375
1709308553.0551 402 1000 1000 528 16 0 0 0  0.0366
1709308553.0627 434 1000 1000 535 24 0 0 0  0.0373
1709308553.0704 434 1000 1000 533 9 0 0 0  0.0372
1709308553.0792 380 1000 1000 533 14 0 0 0  0.0365
1709308553.0867 413 1000 1000 552 23 0 0 0  0.0374
1709308553.0947 467 1000 1000 566 24 0 0 0  0.0386
1709308553.1030 391 1000 1000 546 19 0 0 0  0.0369
1709308553.1105 369 1000 1000 542 16 0 0 0  0.0365
1709308553.1183 402 1000 1000 570 24 0 0 0  0.0377
1709308553.1271 380 1000 1000 539 23 0 0 0  0.0366
1709308553.1347 402 1000 1000 539 18 0 0 0  0.0369
1709308553.1424 402 1000 1000 563 29 0 0 0  0.0375
1709308553.1509 347 1000 1000 555 24 0 0 0  0.0366
1709308553.1586 336 1000 1000 546 19 0 0 0  0.0362
1709308553.1667 380 1000 1000 564 24 0 0 0  0.0372
1709308553.1746 336 1000 1000 553 24 0 0 0  0.0364
1709308553.1827 369 1000 1000 581 39 0 0 0  0.0376
1709308553.1906 347 1000 1000 595 38 0 0 0  0.0377
1709308553.1994 217 1000 1000 574 29 0 0 0  0.0358
1709308553.2065 304 1000 1000 608 46 0 0 0  0.0377
1709308553.2145 293 1000 1000 623 49 0 0 0  0.0381
1709308553.2235 293 1000 1000 612 41 0 0 0  0.0377
1709308553.2301 282 1000 1000 610 47 0 0 0  0.0375
1709308553.2379 250 1000 1000 612 42 0 0 0  0.0373
1709308553.2469 315 1000 1000 625 56 0 0 0  0.0384
1709308553.2542 217 1000 1000 590 47 0 0 0  0.0363
1709308553.2622 239 1000 1000 583 39 0 0 0  0.0362
1709308553.2712 347 1000 1000 606 54 0 0 0  0.0381
1709308553.2788 293 1000 1000 574 42 0 0 0  0.0365
1709308553.2863 315 1000 1000 586 36 0 0 0  0.0371
1709308553.2952 358 1000 1000 597 44 0 0 0  0.0379
1709308553.3025 239 1000 1000 575 38 0 0 0  0.0360
1709308553.3107 391 1000 1000 603 42 0 0 0  0.0385
1709308553.3185 369 1000 1000 586 47 0 0 0  0.0377
1709308553.3259 336 1000 1000 564 26 0 0 0  0.0367
1709308553.3346 380 1000 1000 575 46 0 0 0  0.0375
1709308553.3435 413 1000 1000 583 33 0 0 0  0.0382
1709308553.3507 369 1000 1000 557 28 0 0 0  0.0369
1709308553.3587 445 1000 1000 563 34 0 0 0  0.0382
1709308553.3675 478 1000 1000 563 26 0 0 0  0.0388
1709308553.3741 434 1000 1000 546 24 0 0 0  0.0376
1709308553.3819 391 1000 1000 548 19 0 0 0  0.0370
1709308553.3909 467 1000 1000 585 26 0 0 0  0.0392
1709308553.3992 434 1000 1000 553 21 0 0 0  0.0377
1709308553.4059 445 1000 1000 561 21 0 0 0  0.0381
1709308553.4147 413 1000 1000 566 24 0 0 0  0.0378
1709308553.4223 423 1000 1000 563 21 0 0 0  0.0378
1709308553.4301 413 1000 1000 552 13 0 0 0  0.0374
1709308553.4385 434 1000 1000 566 18 0 0 0  0.0381
1709308553.4461 423 1000 1000 566 24 0 0 0  0.0379
1709308553.4545 336 1000 1000 548 14 0 0 0  0.0363
1709308553.4634 380 1000 1000 572 24 0 0 0  0.0375
1709308553.4699 358 1000 1000 561 21 0 0 0  0.0369
1709308553.4788 326 1000 1000 552 11 0 0 0  0.0363
1709308553.4867 326 1000 1000 553 18 0 0 0  0.0363
1709308553.4943 315 1000 1000 574 28 0 0 0  0.0367
1709308553.5021 315 1000 1000 559 16 0 0 0  0.0363
1709308553.5111 304 1000 1000 546 16 0 0 0  0.0359
1709308553.5186 369 1000 1000 579 34 0 0 0  0.0375
1709308553.5265 358 1000 1000 564 23 0 0 0  0.0369
1709308553.5345 336 1000 1000 572 31 0 0 0  0.0369
1709308553.5421 402 1000 1000 583 21 0 0 0  0.0381
1709308553.5506 326 1000 1000 595 28 0 0 0  0.0375
1709308553.5596 358 1000 1000 616 39 0 0 0  0.0385
1709308553.5661 347 1000 1000 621 42 0 0 0  0.0386
1709308553.5739 282 1000 1000 595 41 0 0 0  0.0370
1709308553.5830 380 1000 1000 617 52 0 0 0  0.0389
1709308553.5906 304 1000 1000 632 59 0 0 0  0.0385
1709308553.5990 336 1000 1000 617 51 0 0 0  0.0383
1709308553.6069 369 1000 1000 656 49 0 0 0  0.0402
1709308553.6146 358 1000 1000 661 64 0 0 0  0.0403
1709308553.6225 402 1000 1000 645 61 0 0 0  0.0402
1709308553.6314 347 1000 1000 639 52 0 0 0  0.0393
1709308553.6378 369 1000 1000 639 61 0 0 0  0.0395
1709308553.6468 456 1000 1000 654 74 0 0 0  0.0415
1709308553.6554 434 1000 1000 619 56 0 0 0  0.0397
1709308553.6620 391 1000 1000 625 46 0 0 0  0.0393
1709308553.6709 500 1000 1000 614 56 0 0 0  0.0408
1709308553.6790 423 1000 1000 574 36 0 0 0  0.0381
1709308553.6864 565 1000 1000 553 24 0 0 0  0.0405
1709308553.6943 586 1000 1000 552 21 0 0 0  0.0410
1709308553.7027 576 1000 1000 526 3 0 0 0  0.0401
1709308553.7103 717 1000 1000 517 14 0 0 0  0.0449
1709308553.7181 750 1000 1000 530 9 0 0 0  0.0452
1709308553.7277 695 1000 1000 504 0 0 0 0  0.0444
1709308553.7342 717 1000 1000 524 8 0 0 0  0.0451
1709308553.7421 771 1000 1000 526 11 0 0 0  0.0451
1709308553.7505 684 1000 1000 497 0 0 0 0  0.0436
1709308553.7581 760 1000 1000 513 0 0 0 0  0.0448
1709308553.7660 739 1000 1000 515 0 0 0 0  0.0449
1709308553.7746 826 1000 1000 495 0 0 0 0  0.0445
1709308553.7822 793 1000 1000 484 0 0 0 0  0.0443
1709308553.7899 847 1000 1000 495 0 0 0 0  0.0445
1709308553.7996 815 1000 1000 495 0 0 0 0  0.0445
1709308553.8067 782 1000 1000 493 0 0 0 0  0.0444
1709308553.8147 891 1000 1000 510 4 0 0 0  0.0448
1709308553.8232 858 1000 1000 484 0 0 0 0  0.0443
1709308553.8308 847 1000 1000 484 0 0 0 0  0.0443
1709308553.8388 869 1000 1000 482 0 0 0 0  0.0442
1709308553.8468 793 1000 1000 486 0 0 0 0  0.0443
1709308553.8541 760 1000 1000 486 0 0 0 0  0.0443
1709308553.8619 782 1000 1000 500 9 0 0 0  0.0446
1709308553.8709 804 1000 1000 493 6 0 0 0  0.0444
1709308553.8786 717 1000 1000 473 0 0 0 0  0.0440
1709308553.8865 826 1000 1000 489 0 0 0 0  0.0444
1709308553.8954 804 1000 1000 489 0 0 0 0  0.0444
1709308553.9027 728 1000 1000 478 0 0 0 0  0.0441
1709308553.9104 717 1000 1000 489 0 0 0 0  0.0444
1709308553.9194 750 1000 1000 504 0 0 0 0  0.0447
1709308553.9260 684 1000 1000 497 0 0 0 0  0.0436
1709308553.9347 608 1000 1000 500 0 0 0 0  0.0405
1709308553.9426 586 1000 1000 528 0 0 0 0  0.0405
1709308553.9499 532 1000 1000 515 0 0 0 0  0.0387
1709308553.9587 532 1000 1000 535 6 0 0 0  0.0392
1709308553.9667 521 1000 1000 541 6 0 0 0  0.0391
1709308553.9744 423 1000 1000 537 1 0 0 0  0.0372
1709308553.9823 456 1000 1000 564 13 0 0 0  0.0384
1709308553.9914 445 1000 1000 595 34 0 0 0  0.0391
1709308553.9985 336 1000 1000 581 23 0 0 0  0.0372
1709308554.0065 315 1000 1000 581 29 0 0 0  0.0369
1709308554.0154 369 1000 1000 603 42 0 0 0  0.0382
1709308554.0220 239 1000 1000 597 47 0 0 0  0.0367
1709308554.0299 163 1000 1000 623 49 0 0 0  0.0369
1709308554.0389 86 1000 1000 634 64 0 0 0  0.0368
1709308554.0464 206 1000 1000 650 74 0 0 0  0.0383
1709308554.0539 130 1000 1000 654 74 0 0 0  0.0379
1709308554.0628 76 1000 1000 678 84 0 0 0  0.0387
1709308554.0706 152 1000 1000 678 87 0 0 0  0.0392
1709308554.0785 76 1000 1000 674 82 0 0 0  0.0385
1709308554.0883 97 1000 1000 680 89 0 0 0  0.0389
1709308554.0949 97 1000 1000 696 87 0 0 0  0.0398
1709308554.1024 54 1000 1000 678 82 0 0 0  0.0386
1709308554.1115 141 1000 1000 711 95 0 0 0  0.0406
1709308554.1181 65 1000 1000 703 89 0 0 0  0.0399
1709308554.1258 10 1000 1000 672 84 0 0 0  0.0380
1709308554.1350 43 1000 1000 672 95 0 0 0  0.0382
1709308554.1426 108 1000 1000 691 97 0 0 0  0.0396
1709308554.1501 97 1000 1000 678 100 0 0 0  0.0388
1709308554.1590 10 1000 1000 687 94 0 0 0  0.0388
1709308554.1666 86 1000 1000 698 102 0 0 0  0.0398
1709308554.1745 32 1000 1000 672 97 0 0 0  0.0381
1709308554.1832 32 1000 1000 683 112 0 0 0  0.0387
1709308554.1898 97 1000 1000 712 102 0 0 0  0.0403
1709308554.1995 141 1000 1000 687 105 0 0 0  0.0396
1709308554.2075 108 1000 1000 692 95 0 0 0  0.0396
1709308554.2141 173 1000 1000 692 100 0 0 0  0.0401
1709308554.2228 141 1000 1000 680 92 0 0 0  0.0392
1709308554.2307 108 1000 1000 636 72 0 0 0  0.0370
1709308554.2383 239 1000 1000 670 85 0 0 0  0.0395
1709308554.2461 260 1000 1000 667 76 0 0 0  0.0395
1709308554.2547 217 1000 1000 643 57 0 0 0  0.0381
1709308554.2623 239 1000 1000 648 61 0 0 0  0.0385
1709308554.2700 293 1000 1000 654 59 0 0 0  0.0393
1709308554.2789 293 1000 1000 638 56 0 0 0  0.0386
1709308554.2866 217 1000 1000 628 54 0 0 0  0.0375
1709308554.2943 282 1000 1000 652 66 0 0 0  0.0391
1709308554.3027 184 1000 1000 627 54 0 0 0  0.0372
1709308554.3104 250 1000 1000 623 47 0 0 0  0.0376
1709308554.3179 282 1000 1000 643 66 0 0 0  0.0387
1709308554.3268 282 1000 1000 628 59 0 0 0  0.0381
1709308554.3344 250 1000 1000 617 49 0 0 0  0.0374
1709308554.3423 315 1000 1000 630 52 0 0 0  0.0386
1709308554.3508 228 1000 1000 605 41 0 0 0  0.0368
1709308554.3582 358 1000 1000 630 44 0 0 0  0.0391
1709308554.3661 402 1000 1000 634 49 0 0 0  0.0398
1709308554.3750 336 1000 1000 616 36 0 0 0  0.0383
1709308554.3827 391 1000 1000 616 47 0 0 0  0.0390
1709308554.3906 467 1000 1000 634 47 0 0 0  0.0408
1709308554.4002 489 1000 1000 621 34 0 0 0  0.0408
1709308554.4067 576 1000 1000 614 33 0 0 0  0.0426
1709308554.4145 641 1000 1000 619 38 0 0 0  0.0450
1709308554.4235 782 1000 1000 621 34 0 0 0  0.0479
1709308554.4300 771 1000 1000 597 29 0 0 0  0.0470
1709308554.4386 771 1000 1000 586 29 0 0 0  0.0467
1709308554.4485 1000 1000 1000 575 34 0 0 0  0.0464
1709308554.4546 891 1000 1000 541 14 0 0 0  0.0455
1709308554.4625 1000 1000 1000 522 8 0 0 0  0.0450
1709308554.4707 1000 1000 1000 499 0 0 0 0  0.0446
1709308554.4783 1000 1000 1000 462 0 0 0 0  0.0438
1709308554.4863 1000 1000 1000 453 0 0 0 0  0.0437
1709308554.4949 1000 1000 1000 446 0 0 0 0  0.0436
1709308554.5021 1000 1000 1000 393 0 0 0 0  0.0428
1709308554.5105 1000 1000 1000 396 0 0 0 0  0.0428
1709308554.5194 1000 1000 1000 391 0 0 0 0  0.0427
1709308554.5262 1000 1000 1000 363 0 0 0 0  0.0424
1709308554.5339 1000 1000 1000 409 0 0 0 0  0.0430
1709308554.5425 1000 1000 1000 354 0 0 0 0  0.0422
1709308554.5507 1000 1000 1000 330 0 0 0 0  0.0420
1709308554.5585 1000 1000 1000 332 0 0 0 0  0.0420
1709308554.5673 1000 1000 1000 323 0 0 0 0  0.0419
1709308554.5749 1000 1000 1000 308 0 0 0 0  0.0417
1709308554.5825 1000 1000 1000 321 0 0 0 0  0.0419
1709308554.5914 1000 1000 1000 321 0 0 0 0  0.0419
1709308554.5990 1000 1000 1000 305 0 0 0 0  0.0417
1709308554.6059 1000 1000 1000 312 0 0 0 0  0.0418
1709308554.6147 1000 1000 1000 334 0 0 0 0  0.0420
1709308554.6223 1000 1000 1000 318 0 0 0 0  0.0418
1709308554.6299 1000 1000 1000 310 0 0 0 0  0.0417
1709308554.6389 1000 1000 1000 343 0 0 0 0  0.0421
1709308554.6465 1000 1000 1000 341 0 0 0 0  0.0421
1709308554.6539 1000 1000 1000 325 0 0 0 0  0.0419
1709308554.6628 1000 1000 1000 354 0 0 0 0  0.0422
1709308554.6704 1000 1000 1000 393 0 0 0 0  0.0428
1709308554.6779 1000 1000 1000 365 0 0 0 0  0.0424
1709308554.6900 1000 1000 1000 382 0 0 0 0  0.0426
1709308554.6944 1000 1000 1000 411 0 0 0 0  0.0430
1709308554.7029 1000 1000 1000 414 0 0 0 0  0.0431
1709308554.7107 1000 1000 1000 425 0 0 0 0  0.0432
1709308554.7180 1000 1000 1000 453 0 0 0 0  0.0437
1709308554.7268 847 1000 1000 446 0 0 0 0  0.0436
1709308554.7346 804 1000 1000 458 0 0 0 0  0.0438
1709308554.7421 826 1000 1000 478 0 0 0 0  0.0441
1709308554.7505 576 1000 1000 457 0 0 0 0  0.0387
1709308554.7594 565 1000 1000 497 0 0 0 0  0.0392
1709308554.7668 597 1000 1000 517 0 0 0 0  0.0406
1709308554.7749 521 1000 1000 491 0 0 0 0  0.0380
1709308554.7826 521 1000 1000 502 0 0 0 0  0.0382
1709308554.7902 510 1000 1000 530 9 0 0 0  0.0386
1709308554.7986 358 1000 1000 522 0 0 0 0  0.0359
1709308554.8083 304 1000 1000 550 14 0 0 0  0.0360
1709308554.8149 228 1000 1000 581 23 0 0 0  0.0361
1709308554.8227 217 1000 1000 579 38 0 0 0  0.0359
1709308554.8304 86 1000 1000 592 38 0 0 0  0.0354
1709308554.8380 32 1000 1000 614 57 0 0 0  0.0358
1709308554.8469 54 1000 1000 645 74 0 0 0  0.0371
1709308554.8550 0 1000 1000 632 76 0 0 0  0.0363
1709308554.8627 0 1000 1000 656 84 0 0 0  0.0372
1709308554.8707 0 1000 1000 674 95 0 0 0  0.0381
1709308554.8786 0 1000 1000 670 107 0 0 0  0.0379
1709308554.8862 0 1000 1000 687 110 0 0 0  0.0387
1709308554.8940 0 1000 1000 714 122 0 0 0  0.0398
1709308554.9035 0 1000 1000 683 107 0 0 0  0.0385
1709308554.9100 0 1000 1000 718 130 0 0 0  0.0400
1709308554.9189 0 1000 1000 731 142 0 0 0  0.0403
1709308554.9266 0 1000 1000 698 130 0 0 0  0.0393
1709308554.9350 0 1000 1000 722 128 0 0 0  0.0401
1709308554.9425 0 1000 1000 740 142 0 0 0  0.0406
1709308554.9521 0 1000 1000 716 137 0 0 0  0.0399
1709308554.9586 0 1000 1000 720 138 0 0 0  0.0400
1709308554.9663 0 1000 1000 725 142 0 0 0  0.0402
1709308554.9752 0 1000 1000 700 137 0 0 0  0.0394
1709308554.9828 0 1000 1000 707 143 0 0 0  0.0396
1709308554.9904 0 1000 1000 729 153 0 0 0  0.0403
1709308555.0001 0 1000 1000 705 140 0 0 0  0.0396
1709308555.0067 0 1000 1000 716 138 0 0 0  0.0399
1709308555.0146 0 1000 1000 734 152 0 0 0  0.0404
1709308555.0235 0 1000 1000 703 140 0 0 0  0.0395
1709308555.0300 0 1000 1000 691 123 0 0 0  0.0389
1709308555.0386 0 1000 1000 696 138 0 0 0  0.0392
1709308555.0474 0 1000 1000 687 147 0 0 0  0.0387
1709308555.0545 0 1000 1000 663 127 0 0 0  0.0375
1709308555.0622 0 1000 1000 694 128 0 0 0  0.0391
1709308555.0711 0 1000 1000 702 133 0 0 0  0.0395
1709308555.0785 0 1000 1000 687 133 0 0 0  0.0387
1709308555.0863 0 1000 1000 691 130 0 0 0  0.0389
1709308555.0951 0 1000 1000 698 137 0 0 0  0.0393
1709308555.1023 0 1000 1000 683 138 0 0 0  0.0385
1709308555.1102 0 1000 1000 696 135 0 0 0  0.0392
1709308555.1191 0 1000 1000 707 140 0 0 0  0.0396
1709308555.1265 0 1000 1000 680 135 0 0 0  0.0384
1709308555.1343 0 1000 1000 696 142 0 0 0  0.0392
1709308555.1432 0 1000 1000 709 150 0 0 0  0.0397
1709308555.1504 0 1000 1000 681 133 0 0 0  0.0384
1709308555.1581 0 1000 1000 712 143 0 0 0  0.0398
1709308555.1679 0 1000 1000 723 155 0 0 0  0.0401
1709308555.1745 0 1000 1000 680 145 0 0 0  0.0384
1709308555.1823 0 1000 1000 711 142 0 0 0  0.0398
1709308555.1913 0 1000 1000 725 161 0 0 0  0.0402
1709308555.1996 0 1000 1000 685 137 0 0 0  0.0386
1709308555.2062 0 1000 1000 720 150 0 0 0  0.0400
1709308555.2149 0 1000 1000 723 161 0 0 0  0.0401
1709308555.2225 0 1000 1000 720 171 0 0 0  0.0401
1709308555.2303 0 990 1000 711 166 0 0 0  0.0397
1709308555.2391 0 1000 1000 720 166 0 0 0  0.0400
1709308555.2467 0 1000 1000 756 196 0 0 0  0.0411
1709308555.2540 0 959 1000 740 195 0 0 0  0.0402
1709308555.2627 0 981 1000 782 214 0 0 0  0.0417
1709308555.2703 0 990 1000 793 229 0 0 0  0.0421
1709308555.2780 0 904 1000 764 201 0 0 0  0.0401
1709308555.2869 0 950 1000 793 242 0 0 0  0.0417
1709308555.2946 0 959 1000 844 264 0 0 0  0.0432
1709308555.3028 0 886 1000 813 247 0 0 0  0.0413
1709308555.3106 0 918 1000 850 266 0 0 0  0.0428
1709308555.3181 0 936 1000 886 285 0 0 0  0.0439
1709308555.3259 0 877 1000 850 276 0 0 0  0.0422
1709308555.3348 0 904 1000 872 295 0 0 0  0.0433
1709308555.3423 0 868 1000 899 314 0 0 0  0.0434
1709308555.3506 0 795 1000 884 309 0 0 0  0.0418
1709308555.3594 0 795 1000 908 325 0 0 0  0.0425
1709308555.3659 0 736 1000 923 333 0 0 0  0.0416
1709308555.3747 0 700 1000 899 325 0 0 0  0.0402
1709308555.3834 0 718 1000 921 348 0 0 0  0.0413
1709308555.3899 0 704 1000 934 357 0 0 0  0.0413
1709308555.3992 0 604 1000 908 342 0 0 0  0.0364
1709308555.4071 0 613 1000 930 373 0 0 0  0.0375
1709308555.4146 0 640 1000 976 391 0 0 0  0.0395
1709308555.4224 0 568 1000 950 385 0 0 0  0.0366
1709308555.4311 0 495 981 936 373 0 0 0  0.0342
1709308555.4381 0 536 1000 974 404 0 0 0  0.0365
1709308555.4468 0 509 1000 1000 423 0 0 0  0.0365
1709308555.4552 0 463 977 976 416 0 0 0  0.0348
1709308555.4630 0 463 986 1000 438 0 0 0  0.0357
