% Edge sensor logfile normalized 'log_20240301_170042.319/log_edge_normalized.txt'
% 1 	Time (sec)
% 2..9 	Sensor value in 0..1000 scale for black to white
% 10 	Line width (m)
1709308849.6891 0 304 954 1000 479 0 0 0  0.0337
1709308849.6970 0 331 938 1000 487 0 0 0  0.0339
1709308849.7052 0 218 892 1000 494 0 0 0  0.0322
1709308849.7127 0 240 926 1000 499 0 0 0  0.0331
1709308849.7211 0 277 972 1000 519 0 0 0  0.0345
1709308849.7295 0 290 984 1000 532 0 0 0  0.0351
1709308849.7372 0 222 949 1000 538 0 0 0  0.0341
1709308849.7455 0 250 945 1000 553 0 0 0  0.0347
1709308849.7528 0 231 942 1000 558 0 0 0  0.0346
1709308849.7606 0 204 917 1000 547 0 0 0  0.0337
1709308849.7696 0 172 892 1000 548 0 0 0  0.0331
1709308849.7768 0 145 885 1000 570 0 0 0  0.0334
1709308849.7854 0 181 897 1000 555 0 0 0  0.0334
1709308849.7936 0 131 894 1000 557 0 0 0  0.0331
1709308849.8008 0 140 890 1000 558 1 0 0  0.0331
1709308849.8089 0 109 872 1000 555 0 0 0  0.0326
1709308849.8172 0 104 872 1000 557 3 0 0  0.0326
1709308849.8256 0 118 858 1000 560 3 0 0  0.0325
1709308849.8339 0 90 837 1000 552 0 0 0  0.0318
1709308849.8411 0 81 837 1000 568 13 0 0  0.0322
1709308849.8488 0 104 849 1000 571 11 0 0  0.0326
1709308849.8566 0 81 840 1000 565 4 0 0  0.0321
1709308849.8648 0 109 833 1000 565 1 0 0  0.0321
1709308849.8730 0 95 844 1000 576 13 0 0  0.0326
1709308849.8816 0 81 844 1000 578 16 0 0  0.0326
1709308849.8894 0 54 810 1000 560 0 0 0  0.0313
1709308849.8966 0 50 808 1000 561 0 0 0  0.0313
1709308849.9056 0 72 817 1000 573 16 0 0  0.0319
1709308849.9127 0 50 808 1000 565 6 0 0  0.0314
1709308849.9210 0 45 819 1000 573 6 0 0  0.0318
1709308849.9288 0 77 835 1000 595 11 0 0  0.0329
1709308849.9368 0 86 856 1000 590 0 0 0  0.0332
1709308849.9452 0 118 874 1000 590 4 0 0  0.0336
1709308849.9532 0 104 874 1000 586 0 0 0  0.0334
1709308849.9624 0 104 872 1000 563 0 0 0  0.0328
1709308849.9696 0 136 885 1000 586 11 0 0  0.0338
1709308849.9773 0 100 856 1000 568 16 0 0  0.0326
1709308849.9851 0 100 844 1000 548 0 0 0  0.0318
1709308849.9934 0 118 840 1000 547 0 0 0  0.0318
1709308850.0012 0 159 867 1000 533 0 0 0  0.0322
1709308850.0089 0 159 867 1000 528 0 0 0  0.0321
1709308850.0171 0 150 863 1000 530 0 0 0  0.0320
1709308850.0250 0 154 876 1000 537 0 0 0  0.0324
1709308850.0342 0 200 885 1000 528 0 0 0  0.0327
1709308850.0413 0 213 901 1000 505 0 0 0  0.0325
1709308850.0490 0 254 940 1000 487 0 0 0  0.0332
1709308850.0569 0 295 961 1000 484 0 0 0  0.0338
1709308850.0651 0 309 956 1000 464 0 0 0  0.0335
1709308850.0729 0 336 972 1000 456 0 0 0  0.0339
1709308850.0810 0 327 979 1000 464 0 0 0  0.0341
1709308850.0888 0 363 1000 1000 456 0 0 0  0.0347
1709308850.0974 0 454 1000 1000 490 0 0 0  0.0366
1709308850.1055 0 440 1000 1000 515 0 0 0  0.0369
1709308850.1127 0 468 1000 1000 500 0 0 0  0.0371
1709308850.1215 0 500 1000 1000 489 0 0 0  0.0375
1709308850.1296 0 513 1000 1000 457 0 0 0  0.0372
1709308850.1374 0 518 1000 1000 442 0 0 0  0.0370
1709308850.1448 0 531 1000 1000 413 0 0 0  0.0369
1709308850.1531 0 595 1000 978 393 0 0 0  0.0380
1709308850.1615 0 668 1000 961 365 0 0 0  0.0401
1709308850.1692 0 645 1000 961 352 0 0 0  0.0390
1709308850.1774 0 713 1000 979 357 0 0 0  0.0423
1709308850.1852 0 740 1000 954 335 0 0 0  0.0422
1709308850.1928 0 763 1000 976 340 0 0 0  0.0431
1709308850.2009 0 804 1000 974 338 0 0 0  0.0439
1709308850.2091 0 813 1000 939 320 0 0 0  0.0433
1709308850.2169 0 863 1000 943 309 0 0 0  0.0441
1709308850.2251 0 854 1000 941 310 0 0 0  0.0439
1709308850.2339 0 818 1000 926 297 0 0 0  0.0429
1709308850.2416 0 845 1000 928 292 0 0 0  0.0434
1709308850.2487 0 886 1000 926 299 0 0 0  0.0441
1709308850.2569 0 886 1000 932 289 0 0 0  0.0441
1709308850.2646 0 931 1000 939 297 0 0 0  0.0449
1709308850.2728 0 922 1000 954 294 0 0 0  0.0450
1709308850.2808 0 945 1000 946 309 0 0 0  0.0454
1709308850.2891 0 977 1000 917 277 0 0 0  0.0450
1709308850.2970 0 950 1000 921 274 0 0 0  0.0447
1709308850.3055 0 945 1000 899 279 0 0 0  0.0442
1709308850.3134 0 922 1000 892 269 0 0 0  0.0437
1709308850.3217 0 936 1000 890 257 0 0 0  0.0438
1709308850.3289 0 945 1000 892 262 0 0 0  0.0440
1709308850.3366 0 909 1000 899 272 0 0 0  0.0437
1709308850.3449 0 959 1000 923 285 0 0 0  0.0449
1709308850.3532 0 963 1000 926 271 0 0 0  0.0449
1709308850.3611 0 918 1000 895 261 0 0 0  0.0436
1709308850.3694 0 945 1000 901 272 0 0 0  0.0442
1709308850.3766 0 927 1000 897 272 0 0 0  0.0439
1709308850.3846 0 945 1000 899 264 0 0 0  0.0441
1709308850.3927 0 995 1000 914 279 0 0 0  0.0451
1709308850.4009 0 968 1000 946 297 0 0 0  0.0455
1709308850.4096 0 981 1000 968 295 0 0 0  0.0460
1709308850.4175 0 972 1000 952 300 0 0 0  0.0457
1709308850.4247 0 886 1000 950 305 0 0 0  0.0445
1709308850.4341 0 881 1000 941 327 0 0 0  0.0445
1709308850.4412 0 854 1000 948 332 0 0 0  0.0443
1709308850.4489 0 872 1000 968 337 0 0 0  0.0449
1709308850.4574 0 818 1000 979 352 0 0 0  0.0444
1709308850.4656 0 750 1000 990 352 0 0 0  0.0432
1709308850.4727 0 818 1000 1000 375 0 0 0  0.0450
1709308850.4816 0 759 1000 1000 383 0 0 0  0.0440
1709308850.4894 0 690 1000 1000 385 0 0 0  0.0421
1709308850.4976 0 700 1000 1000 403 0 0 0  0.0429
1709308850.5051 0 677 1000 1000 403 0 0 0  0.0417
1709308850.5132 0 686 1000 1000 408 0 0 0  0.0422
1709308850.5214 0 672 1000 1000 424 0 0 0  0.0418
1709308850.5292 0 622 1000 1000 438 0 0 0  0.0399
1709308850.5369 0 604 1000 1000 436 0 0 0  0.0392
1709308850.5452 0 554 1000 1000 441 0 0 0  0.0379
1709308850.5528 0 509 1000 1000 442 0 0 0  0.0368
1709308850.5610 0 509 1000 1000 462 0 0 0  0.0372
1709308850.5691 0 472 1000 1000 454 0 0 0  0.0363
1709308850.5769 0 409 1000 1000 461 0 0 0  0.0354
1709308850.5847 0 390 990 1000 466 0 0 0  0.0351
1709308850.5928 0 363 974 1000 494 0 0 0  0.0350
1709308850.6016 0 390 990 1000 495 0 0 0  0.0356
1709308850.6087 0 340 961 1000 482 0 0 0  0.0343
1709308850.6169 0 295 965 1000 514 0 0 0  0.0345
1709308850.6247 0 309 968 1000 520 0 0 0  0.0348
1709308850.6336 0 263 954 1000 519 0 0 0  0.0341
1709308850.6406 0 277 961 1000 545 0 0 0  0.0350
1709308850.6494 0 209 924 1000 571 0 0 0  0.0345
1709308850.6566 0 195 915 1000 591 9 0 0  0.0348
1709308850.6648 0 131 901 1000 590 8 0 0  0.0342
1709308850.6736 0 131 888 1000 586 29 0 0  0.0338
1709308850.6816 0 122 885 1000 598 13 0 0  0.0341
1709308850.6894 0 113 874 1000 608 26 0 0  0.0342
1709308850.6972 0 54 844 1000 601 22 0 0  0.0332
1709308850.7055 0 59 831 1000 604 27 0 0  0.0330
1709308850.7126 0 72 828 1000 598 22 0 0  0.0328
1709308850.7215 0 36 826 1000 616 31 0 0  0.0333
1709308850.7295 0 31 849 1000 642 37 0 0  0.0346
1709308850.7374 0 4 835 1000 624 29 0 0  0.0336
1709308850.7452 0 18 837 1000 642 37 0 0  0.0344
1709308850.7535 0 31 833 1000 644 60 0 0  0.0344
1709308850.7607 0 0 801 1000 651 54 0 0  0.0340
1709308850.7687 0 0 796 1000 652 67 0 0  0.0340
1709308850.7767 0 4 805 1000 647 59 0 0  0.0340
1709308850.7855 0 4 771 1000 633 59 0 0  0.0327
1709308850.7933 0 0 785 1000 636 68 0 0  0.0331
1709308850.8007 0 0 776 1000 644 47 0 0  0.0333
1709308850.8090 0 0 771 1000 647 80 0 0  0.0333
1709308850.8166 0 0 794 1000 664 73 0 0  0.0345
1709308850.8248 0 0 799 1000 679 80 0 0  0.0353
1709308850.8336 0 0 794 1000 662 87 0 0  0.0344
1709308850.8413 0 0 773 1000 659 77 0 0  0.0338
1709308850.8495 0 0 748 1000 669 101 0 0  0.0338
1709308850.8566 0 0 762 1000 674 101 0 0  0.0343
1709308850.8655 0 0 748 1000 674 96 0 0  0.0340
1709308850.8728 0 0 764 1000 695 111 0 0  0.0354
1709308850.8807 0 0 762 1000 687 100 0 0  0.0350
1709308850.8892 0 0 748 1000 662 90 0 0  0.0335
1709308850.8974 0 0 744 1000 679 95 0 0  0.0342
1709308850.9056 0 0 751 1000 677 95 0 0  0.0342
1709308850.9132 0 0 721 1000 680 100 0 0  0.0337
1709308850.9213 0 0 753 1000 690 85 0 0  0.0349
1709308850.9296 0 0 739 1000 684 101 0 0  0.0343
1709308850.9369 0 0 751 1000 689 106 0 0  0.0348
1709308850.9452 0 0 755 1000 685 98 0 0  0.0347
1709308850.9533 0 0 735 1000 690 113 0 0  0.0345
1709308850.9612 0 0 730 1000 697 91 0 0  0.0348
1709308850.9694 0 0 735 1000 727 126 0 0  0.0359
1709308850.9766 0 0 744 1000 748 142 0 0  0.0367
1709308850.9849 0 0 739 1000 755 146 0 0  0.0367
1709308850.9931 0 0 732 1000 770 149 0 0  0.0370
1709308851.0010 0 0 726 1000 776 152 0 0  0.0370
1709308851.0088 0 0 696 1000 763 141 0 0  0.0358
1709308851.0171 0 0 694 1000 750 141 0 0  0.0354
1709308851.0254 0 0 687 1000 760 159 0 0  0.0353
1709308851.0338 0 0 675 1000 745 141 0 0  0.0342
1709308851.0418 0 0 684 1000 743 137 0 0  0.0346
1709308851.0488 0 0 671 1000 752 142 0 0  0.0342
1709308851.0576 0 0 659 1000 761 151 0 0  0.0339
1709308851.0647 0 0 682 1000 765 152 0 0  0.0351
1709308851.0730 0 0 682 1000 773 160 0 0  0.0354
1709308851.0808 0 0 678 1000 761 165 0 0  0.0349
1709308851.0894 0 0 682 1000 753 152 0 0  0.0348
1709308851.0976 0 0 691 1000 761 131 0 0  0.0354
1709308851.1055 0 0 714 1000 776 157 0 0  0.0367
1709308851.1127 0 0 700 1000 776 159 0 0  0.0364
1709308851.1209 0 0 687 1000 781 190 0 0  0.0359
1709308851.1286 0 0 662 1000 795 197 0 0  0.0351
1709308851.1372 0 0 602 1000 809 197 0 0  0.0331
1709308851.1454 0 0 561 1000 811 211 0 0  0.0320
1709308851.1534 0 0 547 1000 846 249 0 0  0.0327
1709308851.1606 0 0 504 1000 859 266 0 0  0.0321
1709308851.1688 0 0 490 1000 887 288 0 0  0.0326
1709308851.1774 0 0 454 1000 910 308 0 0  0.0325
1709308851.1851 0 0 413 1000 937 339 0 0  0.0327
1709308851.1933 0 0 383 1000 955 366 0 0  0.0329
1709308851.2011 0 0 340 952 960 384 0 0  0.0319
1709308851.2093 0 0 294 915 957 394 0 0  0.0309
1709308851.2169 0 0 273 901 986 433 0 0  0.0315
1709308851.2256 0 0 246 879 990 459 0 0  0.0314
1709308851.2334 0 0 216 868 1000 472 0 0  0.0313
1709308851.2416 0 0 203 846 1000 507 0 0  0.0315
1709308851.2494 0 0 182 839 1000 523 0 0  0.0316
1709308851.2575 0 0 155 824 1000 566 0 0  0.0322
1709308851.2647 0 0 127 795 1000 555 12 0  0.0311
1709308851.2733 0 0 107 767 1000 594 45 0  0.0316
1709308851.2816 0 0 84 729 1000 622 91 0  0.0315
1709308851.2895 0 0 13 661 1000 637 112 0  0.0293
1709308851.2974 0 0 0 597 991 679 142 0  0.0287
1709308851.3047 0 0 0 572 966 725 189 0  0.0295
1709308851.3129 0 0 0 506 923 747 214 0  0.0278
1709308851.3208 0 0 0 473 887 768 250 0  0.0271
1709308851.3296 0 0 0 422 846 771 273 0  0.0255
1709308851.3376 0 0 0 393 816 806 303 0  0.0255
1709308851.3454 0 0 0 365 813 830 331 0  0.0259
1709308851.3527 0 0 0 318 781 871 363 0  0.0259
1709308851.3608 0 0 0 283 747 886 382 0  0.0252
1709308851.3687 0 0 0 270 728 908 408 0  0.0253
1709308851.3770 0 0 0 254 715 940 449 0  0.0261
1709308851.3846 0 0 0 219 700 955 470 0  0.0262
1709308851.3930 0 0 0 201 680 988 508 0  0.0263
1709308851.4022 0 0 0 171 679 1000 559 24  0.0277
1709308851.4088 0 0 0 159 638 996 585 61  0.0265
1709308851.4167 0 0 0 106 588 981 636 94  0.0262
1709308851.4250 0 0 0 49 514 954 678 184  0.0257
1709308851.4341 0 0 0 0 456 919 712 190  0.0256
1709308851.4407 0 0 0 0 403 906 759 226  0.0261
1709308851.4487 0 0 0 0 360 848 798 294  0.0257
1709308851.4568 0 0 0 0 330 830 814 316  0.0255
1709308851.4656 0 0 0 0 297 802 836 349  0.0254
1709308851.4726 0 0 0 0 272 771 870 411  0.0259
1709308851.4809 0 0 0 0 236 755 889 427  0.0260
1709308851.4892 0 0 0 0 206 730 892 439  0.0254
1709308851.4972 0 0 0 0 178 691 905 488  0.0248
1709308851.5049 0 0 0 0 147 668 921 503  0.0240
1709308851.5126 0 0 0 0 127 635 907 519  0.0222
1709308851.5208 0 0 0 0 110 620 931 541  0.0229
1709308851.5293 0 0 0 0 102 622 952 552  0.0239
1709308851.5366 0 0 0 0 89 615 922 523  0.0219
1709308851.5449 0 0 0 0 66 581 933 541  0.0215
1709308851.5532 0 0 0 0 51 568 926 548  0.0211
1709308851.5612 0 0 0 0 49 546 894 568  0.0198
1709308851.5695 0 0 0 0 47 541 898 591  0.0206
1709308851.5767 0 0 0 0 39 528 894 623  0.0214
1709308851.5850 0 0 0 0 11 492 868 597  0.0183
1709308851.5933 0 0 0 0 6 487 882 642  0.0209
1709308851.6006 0 0 0 0 0 454 861 640  0.0193
1709308851.6090 0 0 0 0 0 420 831 650  0.0179
1709308851.6175 0 0 0 0 0 412 826 660  0.0182
1709308851.6249 0 0 0 0 0 400 814 674  0.0187
1709308851.6366 0 0 0 0 0 385 796 633  0.0141
1709308851.6422 0 0 0 0 0 380 782 654  0.0145
1709308851.6491 0 0 0 0 0 377 798 662  0.0163
1709308851.6567 0 0 0 0 0 394 810 664  0.0174
1709308851.6663 0 0 0 0 0 382 780 633  0.0128
1709308851.6742 0 0 0 0 0 387 780 623  0.0122
1709308851.6816 0 0 0 0 0 403 784 625  0.0128
1709308851.6900 0 0 0 0 0 394 782 582  0.0107
1709308851.6972 0 0 0 0 0 394 782 621  0.0124
1709308851.7048 0 0 0 0 0 407 803 633  0.0148
1709308851.7131 0 0 0 0 0 413 808 617  0.0144
1709308851.7213 0 0 0 0 0 433 815 635  0.0161
1709308851.7286 0 0 0 0 0 425 800 619  0.0140
1709308851.7375 0 0 0 0 0 407 780 603  0.0114
1709308851.7446 0 0 0 0 0 417 814 623  0.0152
1709308851.7534 0 0 0 0 0 438 815 652  0.0173
1709308851.7625 0 0 0 0 0 423 819 619  0.0154
1709308851.7696 0 0 0 0 0 426 817 627  0.0157
1709308851.7774 0 0 0 0 0 399 798 629  0.0142
1709308851.7851 0 0 0 0 0 415 801 625  0.0143
1709308851.7933 0 0 0 0 0 418 798 613  0.0135
1709308851.8012 0 0 0 0 0 426 810 593  0.0136
1709308851.8097 0 0 0 0 0 422 805 593  0.0132
1709308851.8168 0 0 0 0 0 446 821 605  0.0151
1709308851.8246 0 0 0 0 0 467 840 601  0.0165
1709308851.8334 0 0 0 0 0 467 826 566  0.0143
1709308851.8406 0 0 0 0 4 477 840 586  0.0161
1709308851.8494 0 0 0 0 23 494 857 576  0.0170
1709308851.8574 0 0 0 0 36 513 871 568  0.0179
1709308851.8646 0 0 0 0 39 525 877 552  0.0180
1709308851.8735 0 0 0 0 57 558 889 591  0.0207
1709308851.8813 0 0 0 0 44 538 880 580  0.0193
1709308851.8892 0 0 0 0 38 502 854 554  0.0163
1709308851.8968 0 0 0 0 31 494 840 558  0.0154
1709308851.9050 0 0 0 0 21 500 847 582  0.0168
1709308851.9134 0 0 0 0 24 474 836 574  0.0153
1709308851.9216 0 0 0 0 13 467 845 582  0.0160
1709308851.9288 0 0 0 0 9 476 842 576  0.0158
1709308851.9367 0 0 0 0 8 464 821 570  0.0141
1709308851.9453 0 0 0 0 8 489 857 588  0.0173
1709308851.9536 0 0 0 0 11 492 880 597  0.0189
1709308851.9608 0 0 0 0 14 492 875 595  0.0185
1709308851.9686 0 0 0 0 36 509 892 607  0.0201
1709308851.9770 0 0 0 0 42 532 896 601  0.0206
1709308851.9849 0 0 0 0 38 520 880 591  0.0192
1709308851.9926 0 0 0 0 51 536 887 566  0.0191
1709308852.0009 0 0 0 0 52 541 896 560  0.0195
1709308852.0091 0 0 0 0 67 548 871 521  0.0175
1709308852.0169 0 0 0 0 74 556 870 523  0.0177
1709308852.0255 0 0 0 0 69 543 845 511  0.0157
1709308852.0334 0 0 0 0 54 502 814 498  0.0124
1709308852.0413 0 0 0 0 67 574 873 523  0.0184
1709308852.0486 0 0 0 0 80 576 903 548  0.0204
1709308852.0568 0 0 0 0 76 576 905 552  0.0206
1709308852.0647 0 0 0 0 71 571 889 523  0.0190
1709308852.0731 0 0 0 0 49 548 884 507  0.0178
1709308852.0814 0 0 0 0 51 538 866 550  0.0177
1709308852.0892 0 0 0 0 49 541 864 535  0.0172
1709308852.0966 0 0 0 0 52 540 873 539  0.0178
1709308852.1049 0 0 0 0 29 522 884 556  0.0183
1709308852.1128 0 0 0 0 18 505 866 562  0.0172
1709308852.1222 0 0 0 0 41 525 885 580  0.0192
1709308852.1295 0 0 0 0 33 528 898 578  0.0198
1709308852.1372 0 0 0 0 28 523 887 550  0.0183
1709308852.1455 0 0 0 0 36 536 898 588  0.0203
1709308852.1529 0 0 0 0 36 545 905 570  0.0203
1709308852.1609 0 0 0 0 49 540 882 541  0.0183
1709308852.1690 0 0 0 0 62 558 885 521  0.0184
1709308852.1773 0 0 0 0 66 561 878 511  0.0179
1709308852.1848 0 0 0 0 79 545 875 521  0.0176
1709308852.1930 0 0 0 0 90 576 871 517  0.0182
1709308852.2012 0 0 0 0 84 587 887 517  0.0193
1709308852.2090 0 0 0 0 94 612 901 505  0.0206
1709308852.2171 0 0 0 0 107 622 940 541  0.0232
1709308852.2254 0 0 0 0 107 615 933 564  0.0234
1709308852.2339 0 0 0 0 72 553 896 533  0.0191
1709308852.2411 0 0 0 0 57 543 877 531  0.0179
1709308852.2494 0 0 0 0 47 533 868 562  0.0180
1709308852.2570 0 0 0 0 33 512 864 566  0.0174
1709308852.2653 0 0 0 0 16 477 836 564  0.0151
1709308852.2736 0 0 0 0 4 481 856 582  0.0169
1709308852.2816 0 0 0 0 0 463 845 609  0.0170
1709308852.2893 0 0 0 0 0 458 835 576  0.0151
1709308852.2975 0 0 0 0 0 446 828 591  0.0150
1709308852.3050 0 0 0 0 0 438 815 621  0.0154
1709308852.3131 0 0 0 0 0 451 824 599  0.0151
1709308852.3213 0 0 0 0 0 433 828 619  0.0161
1709308852.3289 0 0 0 0 0 417 824 625  0.0159
1709308852.3366 0 0 0 0 0 405 817 609  0.0145
1709308852.3448 0 0 0 0 0 431 828 642  0.0173
1709308852.3533 0 0 0 0 0 443 866 638  0.0192
1709308852.3614 0 0 0 0 0 441 852 642  0.0187
1709308852.3696 0 0 0 0 0 426 852 644  0.0186
1709308852.3773 0 0 0 0 0 423 864 652  0.0196
1709308852.3846 0 0 0 0 0 433 826 607  0.0154
1709308852.3936 0 0 0 0 0 440 828 611  0.0158
1709308852.4013 0 0 0 0 0 454 845 629  0.0179
1709308852.4096 0 0 0 0 0 474 849 599  0.0170
1709308852.4168 0 0 0 0 3 495 866 586  0.0178
1709308852.4256 0 0 0 0 14 502 873 568  0.0177
1709308852.4333 0 0 0 0 21 486 845 556  0.0155
1709308852.4413 0 0 0 0 41 523 870 554  0.0176
1709308852.4491 0 0 0 0 42 523 871 519  0.0168
1709308852.4573 0 0 0 0 57 561 861 501  0.0169
1709308852.4655 0 0 0 0 97 584 849 458  0.0162
1709308852.4732 0 0 0 0 128 614 843 439  0.0168
1709308852.4823 0 0 0 0 138 625 845 415  0.0171
1709308852.4889 0 0 0 0 150 655 821 402  0.0174
1709308852.4967 0 0 0 0 195 694 821 390  0.0211
1709308852.5049 0 0 0 0 233 735 817 347  0.0226
1709308852.5131 0 0 0 0 259 740 771 280  0.0210
1709308852.5208 0 0 0 0 285 775 775 269  0.0223
1709308852.5288 0 0 0 0 319 794 743 274  0.0221
1709308852.5366 0 0 0 0 335 809 700 202  0.0211
1709308852.5454 0 0 0 0 368 830 682 177  0.0199
1709308852.5535 0 0 0 0 393 852 647 126  0.0184
1709308852.5607 0 0 0 0 428 873 614 73  0.0181
1709308852.5695 0 0 0 31 484 908 582 57  0.0193
1709308852.5775 0 0 0 42 525 898 547 18  0.0188
1709308852.5853 0 0 0 84 561 903 500 0  0.0188
1709308852.5930 0 0 0 142 611 893 468 0  0.0195
1709308852.6012 0 0 0 197 667 896 424 0  0.0218
1709308852.6094 0 0 0 265 710 855 382 0  0.0231
1709308852.6169 0 0 0 327 753 825 326 0  0.0236
1709308852.6251 0 0 0 393 814 814 308 0  0.0256
1709308852.6340 0 0 0 435 854 771 252 0  0.0258
1709308852.6406 0 0 0 519 923 750 203 0  0.0282
1709308852.6487 0 0 0 579 983 714 177 0  0.0296
1709308852.6570 0 0 0 619 1000 671 133 0  0.0291
1709308852.6653 0 0 0 648 991 612 75 0  0.0277
1709308852.6736 0 0 75 705 998 566 38 0  0.0291
1709308852.6808 0 0 127 747 991 535 3 0  0.0294
1709308852.6892 0 0 182 802 970 479 0 0  0.0294
1709308852.6974 0 0 267 848 957 446 0 0  0.0301
1709308852.7056 0 0 310 884 927 403 0 0  0.0301
1709308852.7131 0 0 356 939 902 349 0 0  0.0304
1709308852.7214 0 0 410 1000 877 320 0 0  0.0313
1709308852.7286 0 0 438 989 851 274 0 0  0.0306
1709308852.7372 0 0 486 1000 841 269 0 0  0.0314
1709308852.7454 0 0 538 1000 818 254 0 0  0.0319
1709308852.7536 0 0 593 1000 788 221 0 0  0.0324
1709308852.7615 0 0 632 1000 757 172 0 0  0.0328
1709308852.7687 0 0 641 1000 723 149 0 0  0.0322
1709308852.7768 0 0 659 1000 722 129 0 0  0.0329
1709308852.7852 0 0 668 1000 695 131 0 0  0.0324
1709308852.7926 0 0 694 1000 685 105 0 0  0.0331
1709308852.8006 0 0 703 1000 685 98 0 0  0.0335
1709308852.8095 0 0 730 1000 680 90 0 0  0.0339
1709308852.8166 0 0 764 1000 694 90 0 0  0.0354
1709308852.8250 0 0 755 1000 682 73 0 0  0.0346
1709308852.8334 0 0 746 1000 649 55 0 0  0.0329
1709308852.8425 0 0 778 1000 652 68 0 0  0.0336
1709308852.8486 0 0 757 1000 628 67 0 0  0.0323
1709308852.8576 0 0 757 1000 621 52 0 0  0.0320
1709308852.8648 0 0 773 1000 606 44 0 0  0.0318
1709308852.8730 0 0 776 1000 613 45 0 0  0.0321
1709308852.8816 0 13 776 1000 628 50 0 0  0.0327
1709308852.8893 0 0 755 1000 621 45 0 0  0.0320
1709308852.8975 0 0 776 1000 642 55 0 0  0.0332
1709308852.9052 0 0 785 1000 662 70 0 0  0.0342
1709308852.9135 0 0 760 1000 654 67 0 0  0.0334
1709308852.9207 0 0 753 1000 661 67 0 0  0.0335
1709308852.9296 0 0 742 1000 652 67 0 0  0.0329
1709308852.9371 0 0 735 1000 669 91 0 0  0.0335
1709308852.9454 0 0 744 1000 699 96 0 0  0.0352
1709308852.9530 0 0 721 1000 705 103 0 0  0.0349
1709308852.9611 0 0 684 1000 704 106 0 0  0.0335
1709308852.9693 0 0 703 1000 719 124 0 0  0.0349
1709308852.9767 0 0 666 1000 715 131 0 0  0.0330
1709308852.9855 0 0 625 1000 725 151 0 0  0.0316
1709308852.9937 0 0 609 1000 733 152 0 0  0.0313
1709308853.0013 0 0 598 1000 747 157 0 0  0.0313
1709308853.0095 0 0 582 1000 750 157 0 0  0.0309
1709308853.0176 0 0 566 1000 765 180 0 0  0.0309
1709308853.0250 0 0 543 1000 776 197 0 0  0.0306
1709308853.0338 0 0 513 1000 798 220 0 0  0.0306
1709308853.0409 0 0 486 1000 818 229 0 0  0.0306
1709308853.0496 0 0 445 1000 836 259 0 0  0.0304
1709308853.0567 0 0 431 987 844 266 0 0  0.0303
1709308853.0648 0 0 397 961 847 274 0 0  0.0295
1709308853.0734 0 0 376 959 879 308 0 0  0.0301
1709308853.0811 0 0 337 932 885 315 0 0  0.0294
1709308853.0889 0 0 326 912 894 326 0 0  0.0292
1709308853.0966 0 0 301 915 930 377 0 0  0.0303
1709308853.1047 0 0 292 923 965 390 0 0  0.0311
1709308853.1127 0 0 269 893 973 407 0 0  0.0307
1709308853.1215 0 0 242 873 961 410 0 0  0.0300
1709308853.1296 0 0 219 828 942 417 0 0  0.0286
1709308853.1374 0 0 198 809 940 431 0 0  0.0283
1709308853.1452 0 0 178 808 948 430 0 0  0.0283
1709308853.1533 0 0 184 817 966 453 0 0  0.0292
1709308853.1614 0 0 171 804 966 456 0 0  0.0289
1709308853.1691 0 0 166 808 976 459 0 0  0.0292
1709308853.1773 0 0 162 798 957 438 0 0  0.0283
1709308853.1850 0 0 162 804 971 453 0 0  0.0289
1709308853.1928 0 0 150 789 961 456 0 0  0.0284
1709308853.2019 0 0 162 758 940 441 0 0  0.0271
1709308853.2091 0 0 152 764 917 428 0 0  0.0265
1709308853.2168 0 0 168 776 928 428 0 0  0.0271
1709308853.2249 0 0 166 793 940 438 0 0  0.0279
1709308853.2336 0 0 184 800 935 407 0 0  0.0276
1709308853.2414 0 0 210 855 950 413 0 0  0.0292
1709308853.2493 0 0 246 901 975 397 0 0  0.0306
1709308853.2574 0 0 269 925 1000 402 0 0  0.0316
1709308853.2652 0 0 264 930 991 405 0 0  0.0316
1709308853.2734 0 0 257 899 975 395 0 0  0.0306
1709308853.2806 0 0 296 926 942 387 0 0  0.0308
1709308853.2891 0 0 317 932 925 369 0 0  0.0305
1709308853.2970 0 0 315 948 919 362 0 0  0.0306
1709308853.3053 0 0 328 961 910 344 0 0  0.0306
1709308853.3131 0 0 363 987 899 311 0 0  0.0308
1709308853.3214 0 0 401 1000 890 311 0 0  0.0314
1709308853.3287 0 0 431 1000 871 288 0 0  0.0312
1709308853.3369 0 0 449 1000 834 257 0 0  0.0305
1709308853.3452 0 0 484 1000 829 256 0 0  0.0310
1709308853.3534 0 0 520 1000 816 223 0 0  0.0312
1709308853.3612 0 0 545 1000 798 193 0 0  0.0312
1709308853.3694 0 0 593 1000 793 180 0 0  0.0324
1709308853.3767 0 0 625 1000 768 162 0 0  0.0328
1709308853.3847 0 0 657 1000 765 151 0 0  0.0340
1709308853.3931 0 0 707 1000 748 131 0 0  0.0358
1709308853.4014 0 0 737 1000 712 106 0 0  0.0355
1709308853.4092 0 0 762 1000 679 83 0 0  0.0346
1709308853.4175 0 0 799 1000 646 64 0 0  0.0338
1709308853.4247 0 27 819 1000 601 50 0 0  0.0326
1709308853.4341 0 72 821 1000 578 14 0 0  0.0321
1709308853.4412 0 159 885 1000 563 11 0 0  0.0333
