% Edge sensor logfile normalized 'log_20240301_171122.043/log_edge_normalized.txt'
% 1 	Time (sec)
% 2..9 	Sensor value in 0..1000 scale for black to white
% 10 	Line width (m)
1709309489.7251 0 1000 1000 767 178 0 0 0  0.0414
1709309489.7348 0 1000 1000 798 201 0 0 0  0.0422
1709309489.7417 0 972 1000 851 223 0 0 0  0.0432
1709309489.7490 0 904 1000 875 276 0 0 0  0.0432
1709309489.7581 0 822 1000 908 305 0 0 0  0.0427
1709309489.7648 0 754 1000 956 340 0 0 0  0.0426
1709309489.7730 0 695 1000 1000 386 0 0 0  0.0424
1709309489.7823 0 627 1000 1000 413 0 0 0  0.0397
1709309489.7888 0 500 1000 1000 436 0 0 0  0.0365
1709309489.7969 0 422 1000 1000 485 0 0 0  0.0360
1709309489.8057 0 313 958 1000 517 0 0 0  0.0346
1709309489.8133 0 218 881 1000 550 8 0 0  0.0333
1709309489.8210 0 104 826 1000 585 26 0 0  0.0325
1709309489.8294 0 45 801 1000 614 67 0 0  0.0328
1709309489.8369 0 0 757 1000 626 96 0 0  0.0322
1709309489.8449 0 0 728 1000 662 136 0 0  0.0330
1709309489.8535 0 0 710 1000 684 169 3 36  0.0337
1709309489.8613 0 0 664 1000 704 257 159 224  0.0326
1709309489.8698 0 0 634 1000 770 423 433 531  0.0347
1709309489.8780 0 0 611 1000 917 747 771 746  0.0818
1709309489.8849 0 0 552 1000 1000 980 929 758  0.0801
1709309489.8934 0 0 538 1000 1000 1000 931 721  0.0797
1709309489.9021 0 0 561 1000 1000 1000 917 703  0.0803
1709309489.9098 0 0 525 994 1000 1000 854 642  0.0746
1709309489.9179 0 0 522 1000 1000 931 738 503  0.0650
1709309489.9272 0 0 531 1000 1000 819 545 259  0.0527
1709309489.9328 0 0 515 1000 930 561 207 0  0.0384
1709309489.9410 0 0 513 1000 785 315 0 0  0.0308
1709309489.9496 0 0 543 1000 714 197 0 0  0.0289
1709309489.9574 0 0 557 1000 692 157 0 0  0.0283
1709309489.9655 0 0 589 1000 699 154 0 0  0.0296
1709309489.9735 0 0 586 1000 692 131 0 0  0.0291
1709309489.9813 0 0 625 1000 669 111 0 0  0.0293
1709309489.9894 0 0 662 1000 656 87 0 0  0.0302
1709309489.9982 0 0 684 1000 646 93 0 0  0.0308
1709309490.0053 0 0 742 1000 661 88 0 0  0.0333
1709309490.0128 0 0 757 1000 638 59 0 0  0.0326
1709309490.0224 0 63 828 1000 606 41 0 0  0.0331
1709309490.0292 0 227 931 1000 563 14 0 0  0.0345
1709309490.0377 0 263 954 1000 520 0 0 0  0.0342
1709309490.0456 0 295 986 1000 489 0 0 0  0.0343
1709309490.0529 0 450 1000 1000 444 0 0 0  0.0357
1709309490.0617 0 631 1000 1000 383 0 0 0  0.0394
1709309490.0696 0 800 1000 974 343 0 0 0  0.0439
1709309490.0773 0 936 1000 926 299 0 0 0  0.0448
1709309490.0851 0 1000 1000 851 244 0 0 0  0.0437
1709309490.0939 0 1000 1000 793 201 0 0 0  0.0421
1709309490.1022 0 1000 1000 760 152 0 0 0  0.0411
1709309490.1089 0 1000 1000 683 120 0 0 0  0.0385
1709309490.1180 43 1000 1000 647 84 0 0 0  0.0371
1709309490.1258 260 1000 1000 594 44 0 0 0  0.0368
1709309490.1338 434 1000 1000 517 9 0 0 0  0.0369
1709309490.1416 597 1000 1000 488 0 0 0 0  0.0399
1709309490.1488 1000 1000 1000 458 0 0 0 0  0.0438
1709309490.1575 1000 1000 1000 411 0 0 0 0  0.0430
1709309490.1656 1000 1000 1000 358 0 0 0 0  0.0423
1709309490.1733 1000 1000 1000 341 0 0 0 0  0.0421
1709309490.1819 1000 1000 1000 303 0 0 0 0  0.0417
1709309490.1901 1000 1000 1000 263 0 0 0 0  0.0413
1709309490.1972 1000 1000 1000 266 0 0 0 0  0.0413
1709309490.2054 1000 1000 1000 244 0 0 0 0  0.0411
1709309490.2143 1000 1000 1000 246 0 0 0 0  0.0411
1709309490.2221 1000 1000 1000 244 0 0 0 0  0.0411
1709309490.2299 1000 1000 1000 226 0 0 0 0  0.0409
1709309490.2379 1000 1000 972 213 0 0 0 0  0.0404
1709309490.2455 1000 1000 961 221 0 0 0 0  0.0403
1709309490.2533 1000 1000 970 237 0 0 0 0  0.0406
1709309490.2616 1000 1000 970 226 0 0 0 0  0.0405
1709309490.2693 1000 1000 995 228 0 0 0 0  0.0409
1709309490.2770 1000 1000 1000 272 0 0 0 0  0.0414
1709309490.2868 1000 1000 1000 254 0 0 0 0  0.0412
1709309490.2944 1000 1000 1000 276 0 0 0 0  0.0414
1709309490.3018 1000 1000 1000 294 0 0 0 0  0.0416
1709309490.3101 1000 1000 1000 310 0 0 0 0  0.0417
1709309490.3186 1000 1000 1000 351 0 0 0 0  0.0422
1709309490.3257 1000 1000 1000 389 0 0 0 0  0.0427
1709309490.3344 1000 1000 1000 444 0 0 0 0  0.0435
1709309490.3420 1000 1000 1000 484 0 0 0 0  0.0443
1709309490.3499 804 1000 1000 510 0 0 0 0  0.0448
1709309490.3578 586 1000 1000 524 0 0 0 0  0.0404
1709309490.3665 434 1000 1000 559 71 0 0 0  0.0379
1709309490.3743 326 1000 1000 606 135 29 0 0  0.0378
1709309490.3820 76 1000 1000 634 84 0 0 0  0.0368
1709309490.3897 0 1000 1000 659 67 0 0 0  0.0374
1709309490.3977 0 1000 1000 700 95 0 0 0  0.0394
1709309490.4056 0 1000 1000 756 143 0 0 0  0.0410
1709309490.4145 0 1000 1000 791 163 0 0 0  0.0419
1709309490.4222 0 1000 1000 848 218 0 0 0  0.0435
1709309490.4303 0 909 1000 912 271 0 0 0  0.0439
1709309490.4379 0 804 1000 934 325 0 0 0  0.0431
1709309490.4457 0 695 1000 1000 366 0 0 0  0.0421
1709309490.4543 0 613 1000 1000 426 0 0 0  0.0394
1709309490.4620 0 477 1000 1000 490 0 0 0  0.0371
1709309490.4696 0 345 984 1000 543 0 0 0  0.0360
1709309490.4776 0 209 901 1000 585 16 0 0  0.0345
