% Edge sensor logfile normalized 'log_20240301_165655.447/log_edge_normalized.txt'
% 1 	Time (sec)
% 2..9 	Sensor value in 0..1000 scale for black to white
% 10 	Line width (m)
1709308623.9128 0 1000 1000 1000 494 0 0 0  0.0496
1709308623.9204 0 1000 1000 1000 528 0 0 0  0.0503
1709308623.9288 0 1000 1000 1000 553 0 0 0  0.0509
1709308623.9366 0 1000 1000 1000 590 0 0 0  0.0520
1709308623.9449 0 1000 1000 1000 656 49 0 0  0.0544
1709308623.9537 0 1000 1000 1000 677 57 0 0  0.0554
1709308623.9611 0 1000 1000 1000 712 105 0 0  0.0569
1709308623.9688 0 1000 1000 1000 773 170 0 0  0.0586
1709308623.9774 0 1000 1000 1000 798 211 0 0  0.0594
1709308623.9850 0 1000 1000 1000 838 234 0 0  0.0605
1709308623.9928 0 954 1000 1000 890 288 0 0  0.0614
1709308624.0016 0 890 1000 1000 943 336 0 0  0.0620
1709308624.0098 0 840 1000 1000 993 407 0 0  0.0629
1709308624.0173 0 795 1000 1000 1000 479 0 0  0.0633
1709308624.0258 0 777 1000 1000 1000 543 24 0  0.0644
1709308624.0325 0 731 1000 1000 1000 604 73 0  0.0651
1709308624.0403 0 663 1000 1000 1000 679 143 0  0.0656
1709308624.0490 0 600 1000 1000 1000 745 222 0  0.0658
1709308624.0566 0 522 1000 1000 1000 806 292 0  0.0657
1709308624.0644 0 490 1000 1000 1000 886 368 0  0.0677
1709308624.0732 0 404 1000 1000 1000 935 431 0  0.0681
1709308624.0804 0 304 977 1000 1000 980 503 8  0.0685
1709308624.0886 0 304 952 1000 1000 1000 564 57  0.0699
1709308624.0976 0 250 924 1000 1000 1000 638 141  0.0713
1709308624.1052 0 145 869 1000 1000 1000 689 214  0.0720
1709308624.1132 0 113 835 1000 1000 1000 740 288  0.0733
1709308624.1212 0 90 801 1000 1000 1000 803 368  0.0751
1709308624.1285 0 9 776 1000 1000 978 833 417  0.0758
1709308624.1373 0 0 760 1000 1000 934 842 443  0.0760
1709308624.1452 0 0 762 1000 1000 917 898 537  0.0794
1709308624.1529 0 0 742 1000 985 865 903 584  0.0805
1709308624.1607 0 0 723 1000 928 817 885 593  0.0800
1709308624.1697 0 0 721 1000 909 799 901 654  0.0830
1709308624.1770 0 0 714 1000 872 765 878 658  0.0828
1709308624.1847 0 0 728 1000 834 714 857 670  0.0836
1709308624.1935 0 0 716 1000 823 701 850 721  0.0861
1709308624.2012 0 0 694 1000 781 653 803 697  0.0849
1709308624.2090 0 0 689 1000 757 597 756 697  0.0842
1709308624.2169 0 0 719 1000 763 582 782 756  0.0862
1709308624.2255 0 0 723 1000 725 559 756 711  0.0863
1709308624.2323 0 0 748 1000 687 512 721 713  0.0868
1709308624.2412 0 36 801 1000 690 507 754 762  0.0880
1709308624.2489 0 81 831 1000 652 471 729 728  0.0887
1709308624.2567 0 186 874 1000 628 436 708 719  0.0900
1709308624.2657 0 236 940 1000 606 418 712 783  0.0916
1709308624.2725 0 300 981 1000 581 392 691 758  0.0928
1709308624.2813 0 418 1000 1000 550 362 691 754  0.0946
1709308624.2893 0 477 1000 1000 489 298 661 725  0.0955
1709308624.2972 0 622 1000 1000 459 274 654 762  0.0993
1709308624.3052 0 727 1000 1000 411 261 652 764  0.1035
1709308624.3140 0 854 1000 952 370 198 614 746  0.1059
1709308624.3206 0 954 1000 945 347 197 612 795  0.1074
1709308624.3292 0 1000 1000 890 289 177 585 738  0.1080
1709308624.3380 0 1000 1000 851 266 137 549 717  0.1080
1709308624.3446 0 1000 1000 840 249 133 549 748  0.1080
1709308624.3529 0 1000 1000 800 216 96 501 717  0.1080
1709308624.3608 0 1000 1000 775 186 85 477 674  0.0416
1709308624.3686 0 1000 1000 764 175 82 492 738  0.1080
1709308624.3771 0 1000 1000 714 140 39 442 701  0.1080
1709308624.3851 141 1000 1000 687 120 18 417 644  0.0396
1709308624.3928 293 1000 1000 683 97 13 391 676  0.0406
1709308624.4006 326 1000 1000 654 77 0 359 642  0.0396
1709308624.4096 500 1000 1000 625 39 0 333 605  0.0411
1709308624.4163 608 1000 1000 603 19 0 319 603  0.0432
1709308624.4250 663 1000 1000 592 31 0 289 566  0.0450
1709308624.4330 760 1000 1000 581 6 0 257 509  0.0466
1709308624.4407 826 1000 1000 564 0 0 221 492  0.0461
1709308624.4487 793 1000 1000 552 0 0 173 437  0.0458
1709308624.4578 793 1000 1000 535 0 0 136 370  0.0453
1709308624.4652 891 1000 1000 550 0 0 110 376  0.0457
1709308624.4723 782 1000 1000 539 0 0 63 292  0.0454
1709308624.4813 684 1000 1000 557 0 0 19 243  0.0450
1709308624.4890 663 1000 1000 544 0 0 0 151  0.0437
1709308624.4963 597 1000 1000 564 4 0 0 104  0.0417
1709308624.5056 445 1000 1000 561 8 0 0 4  0.0381
1709308624.5125 326 1000 1000 590 21 0 0 0  0.0373
1709308624.5203 304 1000 1000 616 44 0 0 0  0.0379
1709308624.5290 163 1000 1000 665 59 0 0 0  0.0386
1709308624.5366 21 1000 1000 661 84 0 0 0  0.0376
1709308624.5443 0 1000 1000 691 90 0 0 0  0.0389
1709308624.5533 0 1000 1000 720 120 0 0 0  0.0400
1709308624.5611 0 1000 1000 722 138 0 0 0  0.0401
1709308624.5690 0 1000 1000 765 153 0 0 0  0.0412
1709308624.5774 0 1000 1000 797 178 0 0 0  0.0421
1709308624.5849 0 1000 1000 787 188 0 0 0  0.0419
1709308624.5928 0 1000 1000 859 233 0 0 0  0.0438
1709308624.6007 0 1000 1000 861 257 0 0 0  0.0440
1709308624.6085 0 1000 1000 881 271 0 0 0  0.0445
1709308624.6164 0 995 1000 901 317 0 0 0  0.0453
1709308624.6261 0 931 1000 925 315 0 0 0  0.0449
1709308624.6325 0 868 1000 925 322 0 0 0  0.0440
1709308624.6405 0 881 1000 948 343 0 0 0  0.0448
1709308624.6494 0 804 1000 939 347 0 0 0  0.0434
1709308624.6571 0 818 1000 939 342 0 0 0  0.0436
1709308624.6649 0 840 1000 937 345 0 0 0  0.0440
1709308624.6735 0 840 1000 934 338 0 0 0  0.0439
1709308624.6807 0 845 1000 948 355 0 0 0  0.0444
1709308624.6883 0 840 1000 937 342 0 0 0  0.0440
1709308624.6973 0 827 1000 959 357 0 0 0  0.0443
1709308624.7050 0 809 1000 961 357 0 0 0  0.0440
1709308624.7127 0 750 1000 965 368 0 0 0  0.0430
1709308624.7214 0 786 1000 992 371 0 0 0  0.0442
1709308624.7287 0 740 1000 983 380 0 0 0  0.0433
1709308624.7368 0 718 1000 992 386 0 0 0  0.0430
1709308624.7451 0 759 1000 1000 404 0 0 0  0.0442
1709308624.7529 0 686 1000 1000 395 0 0 0  0.0420
1709308624.7609 0 690 1000 989 386 0 0 0  0.0419
1709308624.7688 0 745 1000 1000 401 0 0 0  0.0439
1709308624.7771 0 754 1000 987 390 0 0 0  0.0438
1709308624.7850 0 759 1000 981 376 0 0 0  0.0436
1709308624.7928 0 786 1000 998 381 0 0 0  0.0444
1709308624.8009 0 809 1000 979 363 0 0 0  0.0444
1709308624.8084 0 868 1000 970 353 0 0 0  0.0451
1709308624.8172 0 922 1000 967 340 0 0 0  0.0457
1709308624.8255 0 922 1000 952 328 0 0 0  0.0453
1709308624.8333 0 972 1000 945 317 0 0 0  0.0458
1709308624.8411 0 986 1000 932 310 0 0 0  0.0457
1709308624.8487 0 1000 1000 906 290 0 0 0  0.0452
1709308624.8573 0 1000 1000 877 259 0 0 0  0.0443
1709308624.8655 0 1000 1000 875 266 0 0 0  0.0444
1709308624.8732 0 1000 1000 861 256 0 0 0  0.0440
1709308624.8807 0 1000 1000 846 228 0 0 0  0.0435
1709308624.8895 0 1000 1000 819 214 0 0 0  0.0428
1709308624.8971 0 1000 1000 839 231 0 0 0  0.0433
1709308624.9047 0 1000 1000 809 214 0 0 0  0.0426
1709308624.9136 0 1000 1000 815 206 0 0 0  0.0427
1709308624.9213 0 1000 1000 802 204 0 0 0  0.0424
1709308624.9289 0 1000 1000 802 209 0 0 0  0.0424
1709308624.9377 0 1000 1000 782 204 0 0 0  0.0419
1709308624.9453 0 1000 1000 809 195 0 0 0  0.0425
1709308624.9523 0 1000 1000 793 186 0 0 0  0.0421
1709308624.9610 0 1000 1000 791 181 0 0 0  0.0420
1709308624.9688 0 1000 1000 789 175 0 0 0  0.0419
1709308624.9765 0 1000 1000 773 161 0 0 0  0.0415
1709308624.9855 0 1000 1000 744 148 0 0 0  0.0407
1709308624.9929 0 1000 1000 773 160 0 0 0  0.0415
1709308625.0003 0 1000 1000 742 145 0 0 0  0.0406
1709308625.0098 0 1000 1000 729 122 0 0 0  0.0402
1709308625.0165 86 1000 1000 740 142 0 0 0  0.0411
1709308625.0251 119 1000 1000 712 125 0 0 0  0.0405
1709308625.0342 141 1000 1000 723 114 0 0 0  0.0409
1709308625.0408 206 1000 1000 707 100 0 0 0  0.0410
1709308625.0487 239 1000 1000 676 82 0 0 0  0.0398
1709308625.0569 402 1000 1000 652 76 0 0 0  0.0405
1709308625.0645 413 1000 1000 648 71 0 0 0  0.0405
1709308625.0724 413 1000 1000 616 49 0 0 0  0.0393
1709308625.0809 586 1000 1000 621 46 0 0 0  0.0431
1709308625.0884 641 1000 1000 605 34 0 0 0  0.0445
1709308625.0963 663 1000 1000 599 23 0 0 0  0.0452
1709308625.1055 750 1000 1000 574 21 0 0 0  0.0464
1709308625.1133 739 1000 1000 537 1 0 0 0  0.0454
1709308625.1211 934 1000 1000 555 9 0 0 0  0.0458
1709308625.1296 858 1000 1000 535 0 0 0 0  0.0453
1709308625.1372 804 1000 1000 502 0 0 0 0  0.0446
1709308625.1453 956 1000 1000 519 0 0 0 0  0.0450
1709308625.1534 858 1000 1000 502 0 0 0 0  0.0446
1709308625.1610 869 1000 1000 510 0 0 0 0  0.0448
1709308625.1685 847 1000 1000 515 0 0 0 0  0.0449
1709308625.1770 782 1000 1000 475 0 0 0 0  0.0441
1709308625.1846 826 1000 1000 502 0 0 0 0  0.0446
1709308625.1924 771 1000 1000 491 0 0 0 0  0.0444
1709308625.2012 695 1000 1000 491 0 0 0 0  0.0441
1709308625.2091 717 1000 1000 489 0 0 0 0  0.0444
1709308625.2167 706 1000 1000 500 1 0 0 0  0.0446
1709308625.2263 641 1000 1000 502 0 0 0 0  0.0418
1709308625.2329 554 1000 1000 506 9 0 0 0  0.0391
1709308625.2411 521 1000 1000 537 18 0 0 0  0.0390
1709308625.2488 434 1000 1000 552 9 0 0 0  0.0377
1709308625.2564 336 1000 1000 564 13 0 0 0  0.0367
1709308625.2651 282 1000 1000 583 18 0 0 0  0.0366
1709308625.2733 271 1000 1000 588 46 0 0 0  0.0367
1709308625.2810 173 1000 1000 575 44 0 0 0  0.0355
1709308625.2893 163 1000 1000 588 49 0 0 0  0.0358
1709308625.2973 130 1000 1000 619 59 0 0 0  0.0366
1709308625.3052 65 1000 1000 616 62 0 0 0  0.0360
1709308625.3123 10 1000 1000 621 74 0 0 0  0.0359
1709308625.3215 0 1000 1000 636 87 0 0 0  0.0364
1709308625.3290 0 1000 1000 645 97 0 0 0  0.0368
1709308625.3372 0 1000 1000 659 99 0 0 0  0.0374
1709308625.3452 0 1000 1000 678 114 0 0 0  0.0383
1709308625.3527 0 1000 1000 687 119 0 0 0  0.0387
1709308625.3608 0 1000 1000 691 120 0 0 0  0.0389
1709308625.3690 0 1000 1000 734 140 0 0 0  0.0404
1709308625.3773 0 1000 1000 745 147 0 0 0  0.0407
1709308625.3843 0 1000 1000 744 137 0 0 0  0.0407
1709308625.3935 0 1000 1000 767 155 0 0 0  0.0413
1709308625.4013 0 1000 1000 764 163 0 0 0  0.0413
1709308625.4092 0 1000 1000 753 148 0 0 0  0.0409
1709308625.4170 0 1000 1000 784 178 0 0 0  0.0418
1709308625.4252 0 1000 1000 771 166 0 0 0  0.0414
1709308625.4330 0 1000 1000 771 175 0 0 0  0.0415
1709308625.4416 0 1000 1000 771 180 0 0 0  0.0415
1709308625.4492 0 1000 1000 738 175 0 0 0  0.0406
1709308625.4572 0 1000 1000 734 168 0 0 0  0.0405
1709308625.4651 0 1000 1000 744 170 0 0 0  0.0407
1709308625.4728 0 1000 1000 725 152 0 0 0  0.0402
1709308625.4803 0 1000 1000 729 145 0 0 0  0.0403
1709308625.4890 0 1000 1000 736 147 0 0 0  0.0405
1709308625.4967 0 1000 1000 729 152 0 0 0  0.0403
1709308625.5053 0 1000 1000 712 133 0 0 0  0.0398
1709308625.5133 0 1000 1000 694 123 0 0 0  0.0391
1709308625.5211 0 1000 1000 702 135 0 0 0  0.0395
1709308625.5294 0 1000 1000 698 122 0 0 0  0.0393
1709308625.5373 0 1000 1000 667 107 0 0 0  0.0377
1709308625.5443 0 1000 1000 680 120 0 0 0  0.0384
1709308625.5534 0 1000 1000 669 109 0 0 0  0.0378
1709308625.5614 0 1000 1000 654 105 0 0 0  0.0371
1709308625.5691 65 1000 1000 672 99 0 0 0  0.0383
1709308625.5766 32 1000 1000 656 90 0 0 0  0.0374
1709308625.5858 10 1000 1000 680 95 0 0 0  0.0384
1709308625.5935 65 1000 1000 650 85 0 0 0  0.0373
1709308625.6005 76 1000 1000 632 72 0 0 0  0.0367
1709308625.6094 43 1000 1000 630 66 0 0 0  0.0364
1709308625.6171 119 1000 1000 641 69 0 0 0  0.0373
1709308625.6254 97 1000 1000 638 69 0 0 0  0.0370
1709308625.6333 86 1000 1000 614 57 0 0 0  0.0361
1709308625.6410 184 1000 1000 619 57 0 0 0  0.0369
1709308625.6491 206 1000 1000 601 54 0 0 0  0.0365
1709308625.6569 173 1000 1000 566 39 0 0 0  0.0352
1709308625.6655 195 1000 1000 601 41 0 0 0  0.0364
1709308625.6735 282 1000 1000 601 41 0 0 0  0.0372
1709308625.6812 282 1000 1000 577 31 0 0 0  0.0365
1709308625.6889 326 1000 1000 583 44 0 0 0  0.0371
1709308625.6969 217 1000 1000 575 33 0 0 0  0.0358
1709308625.7049 271 1000 1000 563 28 0 0 0  0.0360
1709308625.7135 358 1000 1000 581 29 0 0 0  0.0374
1709308625.7213 369 1000 1000 588 26 0 0 0  0.0378
1709308625.7299 380 1000 1000 579 26 0 0 0  0.0377
1709308625.7376 434 1000 1000 579 31 0 0 0  0.0384
1709308625.7455 467 1000 1000 586 26 0 0 0  0.0392
1709308625.7532 532 1000 1000 572 23 0 0 0  0.0401
1709308625.7620 500 1000 1000 588 33 0 0 0  0.0399
1709308625.7691 554 1000 1000 606 34 0 0 0  0.0417
1709308625.7776 521 1000 1000 588 29 0 0 0  0.0404
1709308625.7859 576 1000 1000 577 21 0 0 0  0.0414
1709308625.7937 673 1000 1000 597 28 0 0 0  0.0456
1709308625.8017 750 1000 1000 603 29 0 0 0  0.0472
1709308625.8094 717 1000 1000 594 13 0 0 0  0.0470
1709308625.8172 793 1000 1000 605 6 0 0 0  0.0473
1709308625.8257 826 1000 1000 563 13 0 0 0  0.0461
1709308625.8333 902 1000 1000 544 13 0 0 0  0.0456
1709308625.8421 1000 1000 1000 515 6 0 0 0  0.0449
1709308625.8496 913 1000 1000 491 0 0 0 0  0.0444
1709308625.8572 1000 1000 1000 477 0 0 0 0  0.0441
1709308625.8660 1000 1000 1000 471 0 0 0 0  0.0440
1709308625.8738 1000 1000 1000 433 0 0 0 0  0.0434
1709308625.8821 1000 1000 1000 435 0 0 0 0  0.0434
1709308625.8891 1000 1000 1000 424 0 0 0 0  0.0432
1709308625.8980 1000 1000 1000 413 0 0 0 0  0.0430
1709308625.9057 1000 1000 1000 424 0 0 0 0  0.0432
1709308625.9135 1000 1000 1000 405 0 0 0 0  0.0429
1709308625.9213 1000 1000 1000 418 0 0 0 0  0.0431
1709308625.9300 1000 1000 1000 440 0 0 0 0  0.0435
1709308625.9372 1000 1000 1000 453 0 0 0 0  0.0437
1709308625.9454 1000 1000 1000 442 0 0 0 0  0.0435
1709308625.9531 1000 1000 1000 449 0 0 0 0  0.0436
1709308625.9620 945 1000 1000 471 0 0 0 0  0.0440
1709308625.9701 880 1000 1000 473 0 0 0 0  0.0440
1709308625.9777 717 1000 1000 471 0 0 0 0  0.0440
1709308625.9858 750 1000 1000 504 4 0 0 0  0.0447
1709308625.9938 652 1000 1000 499 6 0 0 0  0.0422
1709308626.0015 597 1000 1000 519 9 0 0 0  0.0406
1709308626.0094 586 1000 1000 537 21 0 0 0  0.0407
1709308626.0175 554 1000 1000 550 29 0 0 0  0.0401
1709308626.0261 456 1000 1000 555 34 0 0 0  0.0382
1709308626.0334 347 1000 1000 564 39 0 0 0  0.0368
1709308626.0412 217 1000 1000 583 54 0 0 0  0.0360
1709308626.0493 326 1000 1000 586 57 0 0 0  0.0372
1709308626.0576 173 1000 1000 594 46 0 0 0  0.0360
1709308626.0656 173 1000 1000 625 61 0 0 0  0.0371
1709308626.0741 152 1000 1000 616 61 0 0 0  0.0366
1709308626.0814 65 1000 1000 627 61 0 0 0  0.0364
1709308626.0892 65 1000 1000 636 76 0 0 0  0.0368
1709308626.0980 0 1000 1000 627 69 0 0 0  0.0361
1709308626.1061 0 1000 1000 654 84 0 0 0  0.0371
1709308626.1143 54 1000 1000 669 89 0 0 0  0.0381
1709308626.1220 0 1000 1000 685 92 0 0 0  0.0386
1709308626.1298 0 1000 1000 694 102 0 0 0  0.0391
1709308626.1380 0 1000 1000 702 117 0 0 0  0.0395
1709308626.1456 0 1000 1000 720 130 0 0 0  0.0400
1709308626.1537 0 1000 1000 720 130 0 0 0  0.0400
1709308626.1619 0 1000 1000 716 125 0 0 0  0.0399
1709308626.1696 0 1000 1000 744 148 0 0 0  0.0407
1709308626.1772 0 1000 1000 767 160 0 0 0  0.0413
1709308626.1851 0 1000 1000 765 163 0 0 0  0.0413
1709308626.1938 0 1000 1000 782 165 0 0 0  0.0417
1709308626.2013 0 1000 1000 786 175 0 0 0  0.0418
1709308626.2097 0 1000 1000 787 173 0 0 0  0.0419
1709308626.2175 0 1000 1000 806 180 0 0 0  0.0423
1709308626.2253 0 1000 1000 791 176 0 0 0  0.0420
1709308626.2332 0 1000 1000 787 168 0 0 0  0.0418
1709308626.2420 0 1000 1000 804 168 0 0 0  0.0422
1709308626.2499 0 1000 1000 780 158 0 0 0  0.0416
1709308626.2579 0 1000 1000 769 158 0 0 0  0.0414
1709308626.2657 0 1000 1000 771 166 0 0 0  0.0414
1709308626.2735 0 1000 1000 742 135 0 0 0  0.0406
1709308626.2815 0 1000 1000 733 123 0 0 0  0.0404
1709308626.2893 54 1000 1000 714 119 0 0 0  0.0401
1709308626.2980 86 1000 1000 707 105 0 0 0  0.0401
1709308626.3053 119 1000 1000 700 95 0 0 0  0.0401
1709308626.3141 43 1000 1000 678 76 0 0 0  0.0385
1709308626.3212 152 1000 1000 681 82 0 0 0  0.0393
1709308626.3292 184 1000 1000 665 80 0 0 0  0.0388
1709308626.3382 239 1000 1000 647 69 0 0 0  0.0385
1709308626.3456 282 1000 1000 654 77 0 0 0  0.0392
1709308626.3540 239 1000 1000 643 56 0 0 0  0.0383
1709308626.3618 347 1000 1000 656 67 0 0 0  0.0400
1709308626.3692 304 1000 1000 652 61 0 0 0  0.0393
1709308626.3774 304 1000 1000 645 54 0 0 0  0.0390
1709308626.3852 434 1000 1000 641 52 0 0 0  0.0406
1709308626.3934 500 1000 1000 632 57 0 0 0  0.0414
1709308626.4015 478 1000 1000 603 38 0 0 0  0.0399
1709308626.4092 489 1000 1000 590 28 0 0 0  0.0398
1709308626.4172 608 1000 1000 592 24 0 0 0  0.0429
1709308626.4260 695 1000 1000 590 34 0 0 0  0.0465
1709308626.4334 586 1000 1000 577 19 0 0 0  0.0417
1709308626.4412 630 1000 1000 564 13 0 0 0  0.0428
1709308626.4501 641 1000 1000 577 11 0 0 0  0.0436
1709308626.4580 597 1000 1000 561 3 0 0 0  0.0416
1709308626.4659 684 1000 1000 566 9 0 0 0  0.0453
1709308626.4736 586 1000 1000 548 0 0 0 0  0.0409
1709308626.4820 695 1000 1000 539 0 0 0 0  0.0452
1709308626.4899 760 1000 1000 542 8 0 0 0  0.0455
1709308626.4978 684 1000 1000 542 4 0 0 0  0.0446
1709308626.5055 630 1000 1000 539 0 0 0 0  0.0422
1709308626.5134 717 1000 1000 555 6 0 0 0  0.0458
1709308626.5219 782 1000 1000 548 8 0 0 0  0.0457
1709308626.5296 782 1000 1000 546 0 0 0 0  0.0456
1709308626.5377 739 1000 1000 535 0 0 0 0  0.0453
1709308626.5458 771 1000 1000 533 0 0 0 0  0.0453
1709308626.5536 847 1000 1000 539 0 0 0 0  0.0454
1709308626.5616 815 1000 1000 542 1 0 0 0  0.0455
1709308626.5695 815 1000 1000 553 0 0 0 0  0.0458
1709308626.5779 826 1000 1000 572 6 0 0 0  0.0463
1709308626.5858 815 1000 1000 570 1 0 0 0  0.0462
1709308626.5941 804 1000 1000 585 11 0 0 0  0.0467
1709308626.6023 750 1000 1000 581 19 0 0 0  0.0466
1709308626.6094 815 1000 1000 581 24 0 0 0  0.0466
1709308626.6173 760 1000 1000 595 36 0 0 0  0.0470
1709308626.6251 717 1000 1000 566 33 0 0 0  0.0461
1709308626.6331 619 1000 1000 555 31 0 0 0  0.0422
1709308626.6419 739 1000 1000 581 46 0 0 0  0.0466
1709308626.6498 521 1000 1000 557 24 0 0 0  0.0395
1709308626.6577 500 1000 1000 552 26 0 0 0  0.0389
1709308626.6654 576 1000 1000 577 39 0 0 0  0.0414
1709308626.6731 456 1000 1000 559 39 0 0 0  0.0383
1709308626.6816 434 1000 1000 574 41 0 0 0  0.0383
1709308626.6894 336 1000 1000 585 42 0 0 0  0.0373
1709308626.6979 413 1000 1000 581 44 0 0 0  0.0382
1709308626.7057 358 1000 1000 590 44 0 0 0  0.0377
1709308626.7134 250 1000 1000 581 44 0 0 0  0.0363
1709308626.7211 358 1000 1000 586 46 0 0 0  0.0376
1709308626.7296 347 1000 1000 583 36 0 0 0  0.0374
1709308626.7375 271 1000 1000 574 39 0 0 0  0.0363
1709308626.7451 271 1000 1000 594 39 0 0 0  0.0369
1709308626.7541 195 1000 1000 572 26 0 0 0  0.0355
1709308626.7620 250 1000 1000 568 36 0 0 0  0.0359
1709308626.7696 260 1000 1000 601 49 0 0 0  0.0370
1709308626.7773 206 1000 1000 585 46 0 0 0  0.0360
1709308626.7853 130 1000 1000 579 38 0 0 0  0.0353
1709308626.7938 228 1000 1000 603 57 0 0 0  0.0368
1709308626.8017 141 1000 1000 601 56 0 0 0  0.0360
1709308626.8095 119 1000 1000 599 59 0 0 0  0.0358
1709308626.8172 86 1000 1000 616 66 0 0 0  0.0362
1709308626.8258 141 1000 1000 612 59 0 0 0  0.0364
1709308626.8336 108 1000 1000 605 51 0 0 0  0.0359
1709308626.8414 65 1000 1000 638 64 0 0 0  0.0369
1709308626.8497 119 1000 1000 625 62 0 0 0  0.0367
1709308626.8581 97 1000 1000 623 71 0 0 0  0.0365
1709308626.8652 86 1000 1000 636 67 0 0 0  0.0369
1709308626.8734 32 1000 1000 616 67 0 0 0  0.0358
1709308626.8821 76 1000 1000 623 59 0 0 0  0.0364
1709308626.8897 184 1000 1000 638 72 0 0 0  0.0377
1709308626.8977 152 1000 1000 628 57 0 0 0  0.0370
1709308626.9057 76 1000 1000 616 49 0 0 0  0.0361
1709308626.9136 173 1000 1000 625 62 0 0 0  0.0371
1709308626.9216 184 1000 1000 619 61 0 0 0  0.0369
1709308626.9301 239 1000 1000 592 44 0 0 0  0.0365
1709308626.9378 217 1000 1000 588 38 0 0 0  0.0362
1709308626.9457 282 1000 1000 595 38 0 0 0  0.0370
1709308626.9538 250 1000 1000 577 29 0 0 0  0.0362
1709308626.9612 315 1000 1000 564 23 0 0 0  0.0364
1709308626.9700 282 1000 1000 585 24 0 0 0  0.0367
1709308626.9773 391 1000 1000 570 34 0 0 0  0.0375
1709308626.9852 380 1000 1000 555 14 0 0 0  0.0370
1709308626.9934 391 1000 1000 570 18 0 0 0  0.0375
1709308627.0021 369 1000 1000 550 14 0 0 0  0.0367
1709308627.0100 250 1000 1000 550 4 0 0 0  0.0354
1709308627.0176 413 1000 1000 585 33 0 0 0  0.0383
1709308627.0262 315 1000 1000 544 9 0 0 0  0.0359
1709308627.0339 315 1000 1000 552 8 0 0 0  0.0361
1709308627.0418 336 1000 1000 574 18 0 0 0  0.0370
1709308627.0497 326 1000 1000 574 14 0 0 0  0.0368
1709308627.0577 304 1000 1000 570 11 0 0 0  0.0365
1709308627.0659 413 1000 1000 572 11 0 0 0  0.0379
1709308627.0739 315 1000 1000 564 18 0 0 0  0.0364
1709308627.0813 336 1000 1000 561 18 0 0 0  0.0366
1709308627.0892 358 1000 1000 570 21 0 0 0  0.0371
1709308627.0972 315 1000 1000 563 11 0 0 0  0.0364
1709308627.1059 347 1000 1000 579 28 0 0 0  0.0372
1709308627.1137 369 1000 1000 557 14 0 0 0  0.0369
1709308627.1218 434 1000 1000 570 23 0 0 0  0.0382
1709308627.1294 380 1000 1000 542 8 0 0 0  0.0367
1709308627.1374 358 1000 1000 550 19 0 0 0  0.0366
1709308627.1451 467 1000 1000 568 16 0 0 0  0.0387
1709308627.1540 315 1000 1000 550 13 0 0 0  0.0361
1709308627.1617 336 1000 1000 563 28 0 0 0  0.0367
1709308627.1696 369 1000 1000 581 33 0 0 0  0.0376
1709308627.1779 250 1000 1000 563 21 0 0 0  0.0358
1709308627.1857 304 1000 1000 581 29 0 0 0  0.0368
1709308627.1938 271 1000 1000 553 29 0 0 0  0.0357
1709308627.2016 293 1000 1000 555 28 0 0 0  0.0360
1709308627.2096 239 1000 1000 544 26 0 0 0  0.0352
1709308627.2180 217 1000 1000 541 11 0 0 0  0.0349
1709308627.2253 206 1000 1000 546 23 0 0 0  0.0349
1709308627.2333 239 1000 1000 557 29 0 0 0  0.0355
1709308627.2412 271 1000 1000 574 31 0 0 0  0.0363
1709308627.2500 195 1000 1000 541 23 0 0 0  0.0347
1709308627.2573 173 1000 1000 555 34 0 0 0  0.0349
1709308627.2656 239 1000 1000 579 41 0 0 0  0.0361
1709308627.2734 173 1000 1000 575 42 0 0 0  0.0355
1709308627.2811 86 1000 1000 566 41 0 0 0  0.0346
1709308627.2893 184 1000 1000 592 46 0 0 0  0.0361
1709308627.2971 141 1000 1000 568 51 0 0 0  0.0350
1709308627.3053 54 1000 1000 568 47 0 0 0  0.0345
1709308627.3140 43 1000 1000 581 47 0 0 0  0.0348
1709308627.3217 43 1000 1000 599 57 0 0 0  0.0353
1709308627.3291 32 1000 1000 585 47 0 0 0  0.0348
1709308627.3377 0 1000 1000 594 59 0 0 0  0.0350
1709308627.3461 10 1000 1000 594 64 0 0 0  0.0350
1709308627.3540 0 1000 1000 592 67 0 0 0  0.0349
1709308627.3618 0 1000 1000 586 72 0 0 0  0.0347
1709308627.3694 0 1000 1000 603 79 0 0 0  0.0352
1709308627.3777 0 1000 1000 599 77 0 0 0  0.0351
1709308627.3855 0 1000 1000 614 85 0 0 0  0.0356
1709308627.3932 0 1000 1000 636 95 0 0 0  0.0364
1709308627.4021 0 1000 1000 638 102 0 0 0  0.0365
1709308627.4100 0 1000 1000 632 100 0 0 0  0.0363
1709308627.4176 0 1000 1000 674 130 0 0 0  0.0381
1709308627.4252 0 1000 1000 669 123 0 0 0  0.0378
1709308627.4333 0 1000 1000 687 122 0 0 0  0.0387
1709308627.4411 0 1000 1000 716 160 0 0 0  0.0399
1709308627.4491 0 1000 1000 711 160 0 0 0  0.0398
1709308627.4581 0 1000 1000 725 160 0 0 0  0.0402
1709308627.4652 0 1000 1000 756 180 0 0 0  0.0411
1709308627.4733 0 1000 1000 765 181 0 0 0  0.0413
1709308627.4820 0 1000 1000 786 214 0 0 0  0.0420
1709308627.4897 0 1000 1000 804 221 0 0 0  0.0425
