% Edge sensor logfile normalized 'log_20240301_171307.903/log_edge_normalized.txt'
% 1 	Time (sec)
% 2..9 	Sensor value in 0..1000 scale for black to white
% 10 	Line width (m)
1709309595.7706 21 1000 1000 643 66 0 0 0  0.0368
1709309595.7780 271 1000 1000 588 38 0 0 0  0.0367
1709309595.7865 467 1000 1000 544 8 0 0 0  0.0381
1709309595.7947 543 1000 1000 504 0 0 0 0  0.0388
1709309595.8020 793 1000 1000 424 0 0 0 0  0.0432
1709309595.8099 978 1000 1000 404 0 0 0 0  0.0429
1709309595.8182 1000 1000 1000 391 0 0 0 0  0.0427
1709309595.8263 1000 1000 1000 343 0 0 0 0  0.0421
1709309595.8348 1000 1000 1000 318 0 0 0 0  0.0418
1709309595.8420 1000 1000 1000 310 0 0 0 0  0.0417
1709309595.8505 1000 1000 1000 274 0 0 0 0  0.0414
1709309595.8584 1000 1000 1000 254 0 0 0 0  0.0412
1709309595.8659 1000 1000 1000 241 0 0 0 0  0.0411
1709309595.8739 1000 1000 965 206 0 0 0 0  0.0403
1709309595.8823 1000 1000 942 179 0 0 0 0  0.0397
1709309595.8901 1000 1000 910 173 0 0 0 0  0.0392
1709309595.8984 1000 1000 883 146 0 0 0 0  0.0385
1709309595.9067 1000 1000 860 160 0 0 0 0  0.0382
1709309595.9158 1000 1000 849 131 0 0 0 0  0.0378
1709309595.9219 1000 1000 844 122 0 0 0 0  0.0377
1709309595.9298 1000 1000 835 117 0 0 0 0  0.0375
1709309595.9379 1000 1000 842 131 0 0 0 0  0.0377
1709309595.9471 1000 1000 867 137 0 0 0 0  0.0382
1709309595.9540 1000 1000 840 118 0 0 0 0  0.0376
1709309595.9627 1000 1000 867 120 0 0 0 0  0.0381
1709309595.9708 1000 1000 883 137 0 0 0 0  0.0385
1709309595.9787 1000 1000 890 124 0 0 0 0  0.0385
1709309595.9868 1000 1000 894 155 0 0 0 0  0.0388
1709309595.9940 1000 1000 938 168 0 0 0 0  0.0396
1709309596.0018 1000 1000 945 155 0 0 0 0  0.0396
1709309596.0103 1000 1000 988 204 0 0 0 0  0.0406
1709309596.0187 1000 1000 1000 210 0 0 0 0  0.0408
1709309596.0268 1000 1000 1000 230 0 0 0 0  0.0410
1709309596.0345 1000 1000 1000 277 28 0 0 0  0.0414
1709309596.0419 1000 1000 1000 283 0 0 0 0  0.0415
1709309596.0507 1000 1000 1000 255 0 0 0 0  0.0412
1709309596.0578 1000 1000 1000 281 0 0 0 0  0.0414
1709309596.0662 1000 1000 1000 303 0 0 0 0  0.0417
1709309596.0742 1000 1000 1000 336 0 0 0 0  0.0420
1709309596.0824 1000 1000 1000 340 0 0 0 0  0.0421
1709309596.0903 1000 1000 1000 393 0 0 0 0  0.0428
1709309596.0980 923 1000 1000 447 0 0 0 0  0.0436
1709309596.1062 880 1000 1000 458 0 0 0 0  0.0438
1709309596.1147 847 1000 1000 489 0 0 0 0  0.0444
1709309596.1225 728 1000 1000 522 0 0 0 0  0.0450
1709309596.1306 510 1000 1000 557 0 0 0 0  0.0392
1709309596.1385 358 1000 1000 595 4 0 0 0  0.0379
1709309596.1460 217 1000 1000 610 28 0 0 0  0.0369
1709309596.1543 76 1000 1000 648 38 0 0 0  0.0373
1709309596.1626 10 1000 1000 667 66 0 0 0  0.0378
1709309596.1705 0 1000 1000 725 89 0 0 0  0.0401
1709309596.1787 0 1000 1000 725 115 0 0 0  0.0401
1709309596.1865 0 1000 1000 760 132 0 0 0  0.0411
1709309596.1945 0 1000 1000 782 160 0 0 0  0.0417
1709309596.2023 0 1000 1000 800 166 0 0 0  0.0421
1709309596.2106 0 1000 1000 833 200 0 0 0  0.0430
1709309596.2187 0 1000 1000 881 249 0 0 0  0.0443
1709309596.2260 0 968 1000 897 287 0 0 0  0.0446
1709309596.2350 0 822 1000 932 315 0 0 0  0.0433
1709309596.2422 0 759 1000 968 350 0 0 0  0.0431
1709309596.2505 0 663 1000 981 373 0 0 0  0.0403
1709309596.2582 0 609 1000 1000 398 0 0 0  0.0388
1709309596.2659 0 531 1000 1000 441 0 0 0  0.0373
1709309596.2755 0 395 1000 1000 451 0 0 0  0.0350
1709309596.2827 0 363 977 1000 476 0 0 0  0.0347
1709309596.2903 0 331 970 1000 509 0 0 0  0.0349
1709309596.2987 0 268 924 1000 520 0 0 0  0.0337
1709309596.3059 0 204 874 1000 525 0 0 0  0.0324
1709309596.3140 0 127 844 1000 553 0 0 0  0.0321
1709309596.3223 0 131 856 1000 573 16 0 0  0.0329
1709309596.3298 0 95 847 1000 586 26 0 0  0.0329
1709309596.3384 0 100 872 1000 583 16 0 0  0.0333
1709309596.3466 0 118 865 1000 601 32 0 0  0.0338
1709309596.3539 0 86 853 1000 595 27 0 0  0.0333
1709309596.3618 0 31 831 1000 585 26 0 0  0.0323
1709309596.3699 0 81 828 1000 583 8 0 0  0.0324
1709309596.3782 0 59 812 1000 570 16 0 0  0.0317
1709309596.3858 0 86 831 1000 580 14 0 0  0.0324
1709309596.3941 0 95 826 1000 581 19 0 0  0.0324
1709309596.4023 0 72 805 1000 560 9 0 0  0.0313
1709309596.4100 0 100 835 1000 578 6 0 0  0.0325
1709309596.4183 0 77 826 1000 571 0 0 0  0.0320
1709309596.4266 0 113 805 1000 547 3 0 0  0.0311
1709309596.4352 0 163 847 1000 533 6 0 0  0.0318
1709309596.4423 0 168 885 1000 517 0 0 0  0.0322
1709309596.4507 0 200 899 1000 520 0 0 0  0.0327
1709309596.4584 0 222 906 1000 517 0 0 0  0.0330
1709309596.4667 0 177 920 1000 505 0 0 0  0.0326
1709309596.4745 0 268 940 1000 500 0 0 0  0.0336
1709309596.4824 0 231 956 1000 492 0 0 0  0.0333
1709309596.4903 0 281 986 1000 532 0 0 0  0.0351
1709309596.4986 0 336 1000 1000 552 0 0 0  0.0364
1709309596.5063 0 304 1000 1000 530 0 0 0  0.0355
1709309596.5146 0 409 1000 1000 528 0 0 0  0.0367
1709309596.5219 0 390 1000 1000 499 0 0 0  0.0358
1709309596.5307 0 436 1000 1000 462 0 0 0  0.0358
1709309596.5379 0 490 1000 1000 424 0 0 0  0.0362
1709309596.5462 0 581 1000 1000 395 0 0 0  0.0379
1709309596.5542 0 572 1000 974 370 0 0 0  0.0369
1709309596.5626 0 654 1000 963 350 0 0 0  0.0394
1709309596.5698 0 713 1000 946 333 0 0 0  0.0415
1709309596.5778 0 795 1000 952 323 0 0 0  0.0432
1709309596.5859 0 800 1000 946 314 0 0 0  0.0431
1709309596.5945 0 863 1000 943 314 0 0 0  0.0441
1709309596.6018 0 931 1000 910 285 0 0 0  0.0443
1709309596.6105 0 954 1000 895 267 0 0 0  0.0442
1709309596.6178 0 963 1000 888 262 0 0 0  0.0441
1709309596.6258 0 954 1000 846 228 0 0 0  0.0429
1709309596.6360 0 1000 1000 840 228 0 0 0  0.0434
1709309596.6421 0 1000 1000 855 221 0 0 0  0.0436
1709309596.6499 0 1000 1000 844 206 0 0 0  0.0433
1709309596.6582 0 1000 1000 831 196 0 0 0  0.0430
1709309596.6666 0 1000 1000 820 196 0 0 0  0.0427
1709309596.6745 0 1000 1000 806 173 0 0 0  0.0423
1709309596.6825 0 1000 1000 775 161 0 0 0  0.0415
1709309596.6907 0 1000 1000 760 157 0 0 0  0.0411
1709309596.6986 0 1000 1000 755 150 0 0 0  0.0410
1709309596.7058 0 1000 1000 725 135 0 0 0  0.0402
1709309596.7141 0 1000 1000 711 119 0 0 0  0.0397
1709309596.7226 0 1000 1000 723 107 0 0 0  0.0401
1709309596.7307 0 1000 1000 709 99 0 0 0  0.0397
1709309596.7387 0 1000 1000 718 97 0 0 0  0.0399
1709309596.7465 0 1000 1000 720 92 0 0 0  0.0400
1709309596.7539 0 1000 1000 696 82 0 0 0  0.0392
1709309596.7624 0 1000 1000 711 90 0 0 0  0.0397
1709309596.7702 0 1000 1000 707 87 0 0 0  0.0396
1709309596.7784 0 1000 1000 687 69 0 0 0  0.0387
1709309596.7863 0 1000 1000 720 105 0 0 0  0.0400
1709309596.7947 0 1000 1000 733 109 0 0 0  0.0403
1709309596.8018 0 1000 1000 733 104 0 0 0  0.0403
1709309596.8107 0 1000 1000 756 109 0 0 0  0.0409
1709309596.8182 0 1000 1000 758 120 0 0 0  0.0410
1709309596.8263 0 1000 1000 747 127 0 0 0  0.0407
1709309596.8354 0 1000 1000 765 137 0 0 0  0.0412
1709309596.8420 0 1000 1000 771 135 0 0 0  0.0413
1709309596.8506 0 1000 1000 786 145 0 0 0  0.0417
1709309596.8584 0 1000 1000 793 157 0 0 0  0.0419
1709309596.8657 0 1000 1000 844 173 0 0 0  0.0431
1709309596.8742 0 1000 1000 826 183 0 0 0  0.0428
1709309596.8817 0 1000 1000 815 188 0 0 0  0.0426
1709309596.8905 0 1000 1000 850 223 0 0 0  0.0435
1709309596.8978 0 1000 1000 895 241 0 0 0  0.0445
1709309596.9064 0 1000 1000 901 244 0 0 0  0.0447
1709309596.9146 0 1000 1000 917 264 0 0 0  0.0451
1709309596.9219 0 1000 1000 925 280 0 0 0  0.0454
1709309596.9304 0 972 1000 914 295 0 0 0  0.0450
1709309596.9379 0 931 1000 917 300 0 0 0  0.0446
1709309596.9464 0 881 1000 948 312 0 0 0  0.0445
1709309596.9545 0 850 1000 959 332 0 0 0  0.0444
1709309596.9626 0 750 1000 978 348 0 0 0  0.0430
1709309596.9705 0 718 1000 992 385 0 0 0  0.0430
1709309596.9778 0 645 1000 994 398 0 0 0  0.0401
1709309596.9863 0 627 1000 1000 401 0 0 0  0.0395
1709309596.9955 0 572 1000 1000 418 0 0 0  0.0380
1709309597.0018 0 531 1000 1000 428 0 0 0  0.0371
1709309597.0098 0 481 1000 1000 452 0 0 0  0.0364
1709309597.0182 0 495 1000 1000 484 0 0 0  0.0373
1709309597.0268 0 372 1000 1000 487 0 0 0  0.0354
1709309597.0346 0 345 997 1000 527 0 0 0  0.0358
1709309597.0417 0 322 990 1000 553 0 0 0  0.0361
1709309597.0501 0 204 945 1000 557 0 0 0  0.0344
1709309597.0581 0 213 926 1000 571 0 0 0  0.0346
1709309597.0667 0 131 901 1000 595 6 0 0  0.0343
1709309597.0742 0 90 863 1000 600 18 0 0  0.0336
1709309597.0821 0 36 826 1000 621 44 0 0  0.0334
1709309597.0900 0 13 792 1000 633 37 0 0  0.0332
1709309597.0983 0 0 787 1000 646 62 0 0  0.0336
1709309597.1062 0 0 751 1000 661 75 0 0  0.0335
1709309597.1144 0 0 719 1000 685 105 0 0  0.0339
1709309597.1227 0 0 696 1000 723 129 0 0  0.0347
1709309597.1302 0 0 678 1000 712 134 0 0  0.0335
1709309597.1379 0 0 666 1000 752 142 0 0  0.0340
1709309597.1461 0 0 641 1000 781 178 0 0  0.0338
1709309597.1539 0 0 579 1000 763 183 0 0  0.0312
1709309597.1621 0 0 563 1000 770 218 0 0  0.0311
1709309597.1705 0 0 568 1000 795 206 0 0  0.0318
1709309597.1780 0 0 513 1000 796 218 0 0  0.0306
1709309597.1858 0 0 509 1000 826 236 0 0  0.0313
1709309597.1942 0 0 486 1000 828 257 0 0  0.0310
1709309597.2021 0 0 465 1000 833 270 0 0  0.0308
1709309597.2105 0 0 461 1000 869 279 0 0  0.0316
1709309597.2178 0 0 445 1000 871 267 0 0  0.0313
1709309597.2258 0 0 420 1000 866 279 0 0  0.0309
1709309597.2340 0 0 394 981 885 305 0 0  0.0308
1709309597.2418 0 0 390 987 915 341 0 0  0.0318
1709309597.2506 0 0 360 954 907 338 0 0  0.0307
1709309597.2577 0 0 347 961 922 341 0 0  0.0310
1709309597.2657 0 0 353 961 937 338 0 0  0.0313
1709309597.2746 0 0 321 928 919 343 0 0  0.0301
1709309597.2817 0 0 308 899 907 349 0 0  0.0293
1709309597.2906 0 0 308 903 912 362 0 0  0.0296
1709309597.2984 0 0 310 908 925 353 0 0  0.0298
1709309597.3067 0 0 308 906 909 367 0 0  0.0297
1709309597.3140 0 0 315 912 928 376 0 0  0.0303
1709309597.3221 0 0 324 921 927 359 0 0  0.0303
1709309597.3305 0 0 335 912 920 354 0 0  0.0301
1709309597.3383 0 0 333 923 928 366 0 0  0.0306
1709309597.3462 0 0 340 950 933 366 0 0  0.0312
1709309597.3556 0 0 331 919 915 343 0 0  0.0300
1709309597.3618 0 0 335 952 937 366 0 0  0.0313
1709309597.3707 0 0 358 981 961 380 0 0  0.0326
1709309597.3778 0 0 365 954 948 376 0 0  0.0320
1709309597.3857 0 0 363 961 955 395 0 0  0.0324
1709309597.3946 0 0 376 990 985 390 0 0  0.0335
1709309597.4026 0 0 351 976 968 359 0 0  0.0323
1709309597.4099 0 0 342 974 942 346 0 0  0.0315
1709309597.4187 0 0 374 987 948 351 0 0  0.0323
1709309597.4259 0 0 369 963 925 348 0 0  0.0314
1709309597.4341 0 0 376 987 933 351 0 0  0.0321
1709309597.4426 0 0 369 994 927 346 0 0  0.0319
1709309597.4507 0 0 374 976 917 336 0 0  0.0314
1709309597.4580 0 0 397 990 928 325 0 0  0.0320
1709309597.4658 0 0 390 1000 933 336 0 0  0.0323
1709309597.4738 0 0 413 1000 932 336 0 0  0.0326
1709309597.4820 0 0 413 1000 925 328 0 0  0.0324
1709309597.4904 0 0 433 1000 935 316 0 0  0.0327
1709309597.4987 0 0 449 1000 937 331 0 0  0.0332
1709309597.5059 0 0 433 1000 925 328 0 0  0.0327
1709309597.5137 0 0 404 996 914 349 0 0  0.0322
1709309597.5221 0 0 383 994 965 353 0 0  0.0328
1709309597.5304 0 0 328 948 953 382 0 0  0.0316
1709309597.5387 0 0 303 930 978 430 0 0  0.0321
1709309597.5459 0 0 276 925 1000 440 0 0  0.0323
1709309597.5541 0 0 239 884 1000 459 0 0  0.0315
1709309597.5619 0 0 210 866 1000 492 0 0  0.0316
1709309597.5701 0 0 184 842 1000 505 0 0  0.0312
1709309597.5783 0 0 141 802 1000 530 5 0  0.0307
1709309597.5867 0 0 123 780 1000 548 19 0  0.0306
1709309597.5939 0 0 75 749 1000 571 40 0  0.0304
1709309597.6022 0 0 50 702 1000 576 47 0  0.0293
1709309597.6101 0 0 25 692 1000 607 56 0  0.0298
1709309597.6184 0 0 36 691 1000 625 80 0  0.0304
1709309597.6266 0 0 2 665 1000 642 100 0  0.0297
1709309597.6352 0 0 0 648 1000 663 114 0  0.0299
1709309597.6424 0 0 0 645 1000 688 133 0  0.0310
1709309597.6507 0 0 0 616 1000 711 164 0  0.0309
1709309597.6586 0 0 0 585 990 724 170 0  0.0302
1709309597.6662 0 0 0 563 960 743 208 0  0.0297
1709309597.6744 0 0 0 508 917 768 235 0  0.0284
1709309597.6822 0 0 0 466 889 796 264 0  0.0279
1709309597.6905 0 0 0 431 866 825 312 0  0.0279
1709309597.6977 0 0 0 374 841 865 326 0  0.0276
1709309597.7058 0 0 0 343 795 863 343 0  0.0261
1709309597.7152 0 0 0 307 755 903 394 0  0.0261
1709309597.7225 0 0 0 248 695 893 426 0  0.0238
1709309597.7305 0 0 0 210 628 873 454 0  0.0192
1709309597.7384 0 0 0 159 606 899 489 0  0.0200
1709309597.7468 0 0 0 124 578 914 529 16  0.0204
1709309597.7547 0 0 0 67 530 916 538 28  0.0194
1709309597.7620 0 0 0 42 515 896 578 57  0.0194
1709309597.7704 0 0 0 29 523 950 629 94  0.0234
1709309597.7784 0 0 0 12 494 957 668 122  0.0248
1709309597.7863 0 0 0 0 474 958 712 186  0.0267
1709309597.7947 0 0 0 0 436 931 750 269  0.0269
1709309597.8019 0 0 0 0 365 847 775 290  0.0250
1709309597.8101 0 0 0 0 312 816 829 353  0.0257
1709309597.8184 0 0 0 0 277 783 875 425  0.0266
1709309597.8262 0 0 0 0 216 712 884 460  0.0250
1709309597.8351 0 0 0 0 180 688 940 525  0.0262
1709309597.8422 0 0 0 0 143 646 964 570  0.0257
1709309597.8499 0 0 0 0 94 579 929 597  0.0230
1709309597.8581 0 0 0 0 44 520 912 631  0.0222
1709309597.8664 0 0 0 0 14 476 894 676  0.0232
1709309597.8742 0 0 0 0 0 431 849 707  0.0233
1709309597.8825 0 0 0 0 0 356 810 728  0.0213
1709309597.8903 0 0 0 0 0 316 780 766  0.0201
1709309597.8979 0 0 0 0 0 321 757 779  0.0194
1709309597.9063 0 0 0 0 0 252 705 758  0.0173
1709309597.9146 0 0 0 0 0 224 687 770  0.0145
1709309597.9223 0 0 0 0 0 213 675 791  0.0134
1709309597.9305 0 0 0 0 0 169 636 799  0.0104
1709309597.9383 0 0 0 0 0 162 615 785  0.0086
1709309597.9458 0 0 0 0 0 139 587 789  0.0076
1709309597.9540 0 0 0 0 0 83 552 738  0.0035
1709309597.9622 0 0 0 0 0 67 512 734  0.0026
1709309597.9708 0 0 0 0 0 19 463 734  0.0022
1709309597.9780 0 0 0 0 0 3 433 691  0.0000
1709309597.9864 0 0 0 0 0 0 405 676  0.0000
1709309597.9943 0 0 0 0 0 0 392 689  0.0000
1709309598.0018 0 0 0 0 0 0 342 611  0.0000
1709309598.0102 0 0 0 0 0 0 312 603  0.0000
1709309598.0184 0 0 0 0 0 0 305 595  0.0000
1709309598.0268 0 0 0 0 0 0 261 552  0.0000
1709309598.0347 0 0 0 0 0 0 242 535  0.0000
1709309598.0426 0 0 0 0 0 0 240 507  0.0000
1709309598.0501 0 0 0 0 0 0 205 486  0.0000
1709309598.0584 0 0 0 0 0 0 208 501  0.0000
1709309598.0665 0 0 0 0 0 0 201 478  0.0000
1709309598.0751 0 0 0 0 0 0 173 441  0.0000
1709309598.0824 0 0 0 0 0 0 154 425  0.0000
1709309598.0902 0 0 0 0 0 0 159 423  0.0000
1709309598.0985 0 0 0 0 0 0 161 423  0.0000
1709309598.1065 0 0 0 0 0 0 149 376  0.0000
1709309598.1145 0 0 0 0 0 0 115 392  0.0000
1709309598.1226 0 0 0 0 0 0 103 368  0.0000
1709309598.1298 0 0 0 0 0 0 68 306  0.0000
1709309598.1383 0 0 0 0 0 0 40 284  0.0000
1709309598.1460 0 0 0 0 0 0 43 282  0.0000
1709309598.1547 0 0 0 0 0 0 0 208  0.0000
1709309598.1618 0 0 0 0 0 0 0 171  0.0000
1709309598.1701 0 0 0 0 0 0 0 159  0.0000
1709309598.1784 0 0 0 0 0 0 0 106  0.0000
1709309598.1859 0 0 0 0 0 0 0 128  0.0000
1709309598.1942 0 0 0 0 0 0 0 92  0.0000
1709309598.2019 0 0 0 0 0 0 0 8  0.0000
1709309598.2099 0 0 0 0 0 0 0 22  0.0000
1709309598.2185 0 0 0 0 0 0 0 0  0.0000
1709309598.2258 0 0 0 0 0 0 0 0  0.0000
1709309598.2354 0 0 0 0 0 0 0 0  0.0000
1709309598.2423 0 0 0 0 0 0 0 0  0.0000
1709309598.2502 0 0 0 0 0 0 0 0  0.0000
1709309598.2579 0 0 0 0 0 0 0 0  0.0000
1709309598.2660 0 0 0 0 0 0 0 0  0.0000
1709309598.2743 0 0 0 0 0 0 0 0  0.0000
1709309598.2820 0 0 0 0 0 0 0 0  0.0000
1709309598.2908 0 0 0 0 0 0 0 0  0.0000
1709309598.2979 0 0 0 0 0 0 0 0  0.0000
1709309598.3067 0 0 0 0 0 0 0 0  0.0000
1709309598.3141 0 0 0 0 0 0 0 0  0.0000
1709309598.3224 0 0 0 0 0 0 0 0  0.0000
1709309598.3302 0 0 0 0 0 0 0 0  0.0000
1709309598.3381 0 0 0 0 0 0 0 0  0.0000
1709309598.3461 0 0 0 0 0 0 0 0  0.0000
1709309598.3540 0 0 0 0 0 0 0 0  0.0000
1709309598.3622 0 0 0 0 0 0 0 0  0.0000
1709309598.3705 0 0 0 0 0 0 0 0  0.0000
1709309598.3783 0 0 0 0 0 0 0 0  0.0000
1709309598.3865 0 0 0 0 0 0 0 0  0.0000
1709309598.3946 0 0 0 0 0 0 0 0  0.0000
1709309598.4025 0 0 0 0 0 0 0 0  0.0000
1709309598.4108 0 0 0 0 0 0 0 0  0.0000
1709309598.4179 0 0 0 0 0 0 0 0  0.0000
1709309598.4257 0 0 0 0 0 0 0 0  0.0000
1709309598.4356 0 0 0 0 0 0 0 0  0.0000
1709309598.4426 0 0 0 0 0 0 0 0  0.0000
1709309598.4503 0 0 0 0 0 0 0 0  0.0000
1709309598.4584 0 0 0 0 0 0 0 0  0.0000
1709309598.4665 0 0 0 0 0 0 0 0  0.0000
1709309598.4740 0 0 0 0 0 0 0 0  0.0000
1709309598.4822 0 0 0 0 0 0 0 0  0.0000
1709309598.4900 0 0 0 0 0 0 0 0  0.0000
1709309598.4978 0 0 0 0 0 0 0 0  0.0000
1709309598.5060 0 0 0 0 0 0 0 0  0.0000
1709309598.5143 0 0 0 0 0 0 0 0  0.0000
1709309598.5227 0 0 0 0 0 0 0 0  0.0000
1709309598.5308 0 0 0 0 0 0 0 0  0.0000
1709309598.5385 0 0 0 0 0 0 0 0  0.0000
1709309598.5463 0 0 0 0 0 0 0 0  0.0000
1709309598.5546 0 0 0 0 0 0 0 0  0.0000
1709309598.5627 0 0 0 0 0 0 0 0  0.0000
1709309598.5703 0 0 0 0 0 0 0 0  0.0000
1709309598.5784 0 0 0 0 0 0 0 0  0.0000
1709309598.5862 0 0 0 0 0 0 0 0  0.0000
1709309598.5941 0 0 0 0 0 0 0 0  0.0000
1709309598.6024 0 0 0 0 0 0 0 0  0.0000
1709309598.6107 0 0 0 0 0 0 0 0  0.0000
1709309598.6184 0 0 0 0 0 0 0 0  0.0000
1709309598.6267 0 0 0 0 0 0 0 0  0.0000
1709309598.6346 0 0 0 0 0 0 0 0  0.0000
1709309598.6426 0 0 0 0 0 0 0 0  0.0000
1709309598.6501 0 0 0 0 0 0 0 0  0.0000
1709309598.6585 0 0 0 0 0 0 0 0  0.0000
1709309598.6663 0 0 0 0 0 0 0 0  0.0000
1709309598.6746 0 0 0 0 0 0 0 0  0.0000
1709309598.6824 0 0 0 0 0 0 0 0  0.0000
1709309598.6905 0 0 0 0 0 0 0 0  0.0000
1709309598.6979 0 0 0 0 0 0 0 0  0.0000
1709309598.7062 0 0 0 0 0 0 0 0  0.0000
1709309598.7141 0 0 0 0 0 0 0 0  0.0000
1709309598.7224 0 0 0 0 0 0 0 0  0.0000
1709309598.7307 0 0 0 0 0 0 0 0  0.0000
1709309598.7383 0 0 0 0 0 0 0 0  0.0000
1709309598.7467 0 0 0 0 0 0 0 0  0.0000
1709309598.7539 0 0 0 0 0 0 0 0  0.0000
1709309598.7628 0 0 0 0 0 0 0 0  0.0000
1709309598.7700 0 0 0 0 0 0 0 0  0.0000
1709309598.7782 0 0 0 0 0 0 0 0  0.0000
1709309598.7867 0 0 0 0 0 0 0 0  0.0000
1709309598.7946 0 0 0 0 0 0 0 0  0.0000
1709309598.8028 0 0 0 0 0 0 0 0  0.0000
1709309598.8105 0 0 0 0 0 0 0 0  0.0000
1709309598.8187 0 0 0 0 0 0 0 0  0.0000
1709309598.8258 0 0 0 0 0 0 0 0  0.0000
1709309598.8353 0 0 0 0 0 0 0 0  0.0000
1709309598.8423 0 0 0 0 0 0 0 0  0.0000
1709309598.8506 0 0 0 0 0 0 0 0  0.0000
1709309598.8584 0 0 0 0 0 0 0 0  0.0000
